time,temp,salt
2009-12-31 25:00:00,   24.515688,    0.859588
2010-01-01 25:00:00,   24.679048,    0.875187
2010-01-02 25:00:00,   25.174329,    0.876771
2010-01-03 25:00:00,   26.349813,    0.880101
2010-01-04 25:00:00,   26.074026,    0.883060
2010-01-05 25:00:00,   27.450157,    0.884685
2010-01-06 25:00:00,   27.922729,    0.887712
2010-01-07 25:00:00,   27.371743,    0.889894
2010-01-08 25:00:00,   27.353389,    0.891721
2010-01-09 25:00:00,   27.246054,    0.894373
2010-01-10 25:00:00,   26.029572,    0.895768
2010-01-11 25:00:00,   25.529132,    0.897862
2010-01-12 25:00:00,   25.556284,    0.900295
2010-01-13 25:00:00,   26.363112,    0.902603
2010-01-14 25:00:00,   26.502497,    0.905096
2010-01-15 25:00:00,   25.925740,    0.907450
2010-01-16 25:00:00,   26.705424,    0.910568
2010-01-17 25:00:00,   26.971560,    0.910043
2010-01-18 25:00:00,   28.061149,    0.915364
2010-01-19 25:00:00,   29.039988,    0.918432
2010-01-20 25:00:00,   27.912604,    0.920068
2010-01-21 25:00:00,   26.940746,    0.922747
2010-01-22 25:00:00,   27.163410,    0.924508
2010-01-23 25:00:00,   27.301469,    0.926651
2010-01-24 25:00:00,   28.061759,    0.929390
2010-01-25 25:00:00,   27.829365,    0.931517
2010-01-26 25:00:00,   28.027068,    0.933958
2010-01-27 25:00:00,   27.985171,    0.936663
2010-01-28 25:00:00,   28.032629,    0.938953
2010-01-29 25:00:00,   28.007325,    0.941861
2010-01-30 25:00:00,   26.726211,    0.943608
2010-01-31 25:00:00,   26.358398,    0.945227
2010-02-01 25:00:00,   26.400519,    0.947315
2010-02-02 25:00:00,   25.110481,    0.948575
2010-02-03 25:00:00,   24.504828,    0.950304
2010-02-04 25:00:00,   24.083290,    0.951552
2010-02-05 25:00:00,   24.475542,    0.952974
2010-02-06 25:00:00,   24.034452,    0.953852
2010-02-07 25:00:00,   25.261376,    0.955625
2010-02-08 25:00:00,   25.451431,    0.957067
2010-02-09 25:00:00,   26.821474,    0.958687
2010-02-10 25:00:00,   25.798156,    0.959481
2010-02-11 25:00:00,   26.589161,    0.961860
2010-02-12 25:00:00,   26.579215,    0.964419
2010-02-13 25:00:00,   27.045490,    0.966167
2010-02-14 25:00:00,   27.294972,    0.968129
2010-02-15 25:00:00,   26.849140,    0.969109
2010-02-16 25:00:00,   26.291145,    0.969245
2010-02-17 25:00:00,   27.083510,    0.970650
2010-02-18 25:00:00,   28.214234,    0.972995
2010-02-19 25:00:00,   26.597665,    0.974430
2010-02-20 25:00:00,   25.937279,    0.974781
2010-02-21 25:00:00,   25.454601,    0.976272
2010-02-22 25:00:00,   25.827017,    0.978119
2010-02-23 25:00:00,   25.548359,    0.979740
2010-02-24 25:00:00,   26.092262,    0.981388
2010-02-25 25:00:00,   26.589277,    0.983392
