time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
1999-10-01 11:00:00,-1.9375,1.4843352,102610.5,294.80084,935.39453,290.0586,0.0,38.003563
1999-10-01 12:00:00,-1.8125,1.3905587,102559.5,298.91815,946.4022,291.34766,0.0,31.805174
1999-10-01 13:00:00,-2.375,1.1248057,102512.5,302.9731,921.1952,292.66406,0.0,26.56511
1999-10-01 14:00:00,-2.8125,1.2966851,102468.5,306.5162,825.93744,293.71878,0.0,25.442736
1999-10-01 15:00:00,-2.625,1.8280146,102433.75,309.08252,669.6484,294.1524,0.0,26.73438
1999-10-01 16:00:00,-3.5625,1.749408,102417.5,310.10287,469.0194,294.3518,0.0,28.10316
1999-10-01 17:00:00,-2.0,3.6557465,102430.0,304.02448,245.27333,291.99628,0.0,31.743652
1999-10-01 18:00:00,0.125,5.468768,102448.75,296.35938,66.69531,289.23047,0.0,52.23917
1999-10-01 19:00:00,-0.625,4.4375443,102465.25,292.44153,1.4882835,288.4532,0.0,59.093426
1999-10-01 20:00:00,-1.125,2.968794,102495.75,287.63687,0.0,287.37897,0.0,62.25784
1999-10-01 21:00:00,-1.5,2.0781293,102518.25,283.97662,0.0,286.4922,0.0,59.406544
1999-10-01 22:00:00,-1.5625,1.9375265,102523.75,281.63287,0.0,285.75,0.0,59.287018
1999-10-01 23:00:00,-1.25,1.9062765,102550.0,278.66022,0.0,284.71094,0.0,62.866528
1999-10-02 00:00:00,-1.25,1.7968793,102555.75,275.7071,0.0,283.85156,0.0,63.845406
1999-10-02 01:00:00,-1.75,1.1875,102522.0,272.41797,0.0,283.43744,0.0,63.855022
1999-10-02 02:00:00,-2.25,0.3593794,102499.5,269.07416,0.0,282.96472,0.0,60.39364
1999-10-02 03:00:00,-2.4375,-0.015594095,102482.5,267.09756,0.0,282.3983,0.0,60.50656
1999-10-02 04:00:00,-2.75,-0.2343441,102463.5,265.6093,0.0,281.98035,0.0,62.69032
1999-10-02 05:00:00,-2.875,-0.21873236,102436.25,264.0468,0.0078125,281.49988,0.0,64.54728
