time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2003-10-01 11:00:00,-2.0,1.109353,101832.25,337.08923,680.1429,289.82416,0.0,39.989536
2003-10-01 12:00:00,-2.75,0.9530941,101796.75,326.32178,795.2641,290.86328,0.0,38.091694
2003-10-01 13:00:00,-3.25,0.6249735,101752.75,319.73138,833.75635,291.83987,0.0,36.44403
2003-10-01 14:00:00,-3.125,0.187447,101714.25,330.78976,703.2784,292.418,0.0,33.594723
2003-10-01 15:00:00,-3.0625,-0.15625001,101699.5,339.79324,514.8468,292.56644,0.0,34.219513
2003-10-01 16:00:00,-3.3125,-0.312447,101700.25,324.35193,385.86505,292.5391,0.0,35.10071
2003-10-01 17:00:00,-0.875,1.8750265,101715.25,318.11298,221.03897,291.07812,0.0,36.53398
2003-10-01 18:00:00,1.3125,4.1562853,101743.0,334.992,55.062893,289.46484,0.0,57.92618
2003-10-01 19:00:00,0.625,3.7344236,101776.0,324.00046,0.9765669,289.11328,0.0,62.331734
2003-10-01 20:00:00,-0.125,2.5313118,101806.25,299.50418,0.0,288.50787,0.0,69.27387
2003-10-01 21:00:00,-0.8125,1.5156735,101828.5,298.79688,0.0,287.28912,0.0,78.75418
2003-10-01 22:00:00,-1.9375,0.7812853,101854.75,319.93744,0.0,286.60547,0.0,73.979095
2003-10-01 23:00:00,-3.1875,0.53126764,101885.25,336.14865,0.0,286.47266,0.0,74.62202
2003-10-02 00:00:00,-3.6875,0.6406294,101900.0,340.08197,0.0,286.15234,0.0,74.88269
2003-10-02 01:00:00,-3.875,0.5468706,101905.75,345.0394,0.0,285.91406,0.0,74.54477
2003-10-02 02:00:00,-4.3125,0.5312411,101913.0,343.59067,0.0,285.61328,0.0,74.749985
2003-10-02 03:00:00,-4.8125,0.46875882,101918.25,346.00812,0.0,285.1797,0.0,73.07822
2003-10-02 04:00:00,-5.0,0.35939708,101918.75,345.8869,0.0,284.6836,0.0,71.99462
2003-10-02 05:00:00,-4.9375,0.18753532,101896.25,316.51166,0.0078125,283.77344,0.0,73.41159
2003-10-02 06:00:00,-4.75,0.031294145,101887.25,284.10938,40.542927,282.95703,0.0,73.44177
2003-10-02 07:00:00,-4.8125,-0.109352924,101917.25,278.8361,190.16403,283.33203,0.0,72.16708
2003-10-02 08:00:00,-5.0,-0.4843706,101947.75,281.1328,414.44543,284.83594,0.0,65.16022
2003-10-02 09:00:00,-4.9375,-0.9531294,101958.25,287.55853,626.05096,286.96484,0.0,56.492157
2003-10-02 10:00:00,-4.625,-1.3437676,101940.0,295.1562,792.42975,289.05078,0.0,48.825657
2003-10-02 11:00:00,-4.0,-1.4219059,101881.0,303.25775,902.4375,291.23828,0.0,42.112835
2003-10-02 12:00:00,-3.125,-1.1250353,101819.5,314.5824,923.18164,292.9297,0.0,36.193405
2003-10-02 13:00:00,-2.25,-0.875,101780.5,324.78635,861.44336,293.60938,0.0,32.34526
2003-10-02 14:00:00,-0.75,-0.8280941,101739.5,334.79346,716.5001,293.9179,0.0,30.682846
2003-10-02 15:00:00,0.5,0.03136486,101705.5,346.44696,511.56262,294.02325,0.0,33.70027
2003-10-02 16:00:00,1.0,1.9219767,101689.75,360.21173,272.36282,293.32794,0.0,37.885044
2003-10-02 17:00:00,1.1875,3.3281384,101654.25,341.1201,131.62819,292.06244,0.0,44.15954
2003-10-02 18:00:00,0.4375,4.0000267,101616.75,322.50815,65.40999,291.0039,0.0,51.71397
2003-10-02 19:00:00,-0.75,3.468803,101600.25,332.46115,1.5781206,289.95312,0.0,58.711838
2003-10-02 20:00:00,-1.4375,2.125044,101582.75,331.36298,0.0,289.10547,0.0,62.16539
2003-10-02 21:00:00,-1.9375,1.3593882,101563.5,325.16418,0.0,288.44922,0.0,59.013443
2003-10-02 22:00:00,-2.875,0.93751764,101532.25,318.24274,0.0,287.8789,0.0,56.299973
2003-10-02 23:00:00,-3.1875,0.82814705,101524.5,307.78918,0.0,287.08984,0.0,56.09622
2003-10-03 00:00:00,-3.25,0.68751764,101506.0,301.1563,0.0,286.41797,0.0,56.227993
2003-10-03 01:00:00,-3.3125,0.5312588,101451.0,301.74225,0.0,286.16797,0.0,57.749172
2003-10-03 02:00:00,-3.125,0.53126764,101399.25,300.03912,0.0,285.9023,0.0,59.99045
2003-10-03 03:00:00,-3.0,0.18752646,101361.25,300.82428,0.0,285.60934,0.0,62.90557
2003-10-03 04:00:00,-3.0625,-0.45310295,101349.25,305.37506,0.0,285.35938,0.0,66.34367
2003-10-03 05:00:00,-1.3125,0.14065588,101354.75,321.03125,0.015625,284.7929,0.0,70.55961
2003-10-03 06:00:00,-0.0625,1.0156647,101365.75,332.70734,24.351116,284.58185,0.0,69.49854
2003-10-03 07:00:00,-0.8125,0.8594147,101374.5,332.53137,103.253876,285.34357,0.0,66.126396
2003-10-03 08:00:00,-0.875,0.53127646,101365.0,333.08978,244.44534,286.55853,0.0,61.068405
2003-10-03 09:00:00,-0.3125,0.015673578,101328.5,333.72256,429.56253,287.93353,0.0,56.344536
2003-10-03 10:00:00,0.6875,-0.0935822,101279.0,329.45667,653.08276,289.62494,0.0,51.244743
2003-10-03 11:00:00,2.125,0.9532531,101252.0,326.41724,830.19525,291.21472,0.0,47.60617
2003-10-03 12:00:00,3.1875,2.3594148,101240.0,325.84283,907.2844,292.03882,0.0,50.89091
2003-10-03 13:00:00,3.3125,3.093803,101212.5,322.85852,906.96454,292.5271,0.0,49.000153
2003-10-03 14:00:00,3.375,3.4375176,101170.25,322.58118,817.91406,292.7068,0.0,48.327408
2003-10-03 15:00:00,3.375,3.6250443,101135.0,322.11642,662.72656,292.53885,0.0,53.666977
2003-10-03 16:00:00,3.5625,3.2968972,101116.0,321.42117,462.65637,292.3084,0.0,53.28428
2003-10-03 17:00:00,3.875,3.6250353,101067.25,318.85107,241.27353,291.6366,0.0,61.113003
2003-10-03 18:00:00,3.5625,4.7188826,101042.0,315.88254,65.95311,290.62885,0.0,62.682705
2003-10-03 19:00:00,2.9375,5.2814445,101064.0,312.69125,1.6953169,289.89453,0.0,72.919945
2003-10-03 20:00:00,2.625,5.515859,101084.5,310.89832,0.0,289.5625,0.0,75.59621
2003-10-03 21:00:00,1.75,5.547065,101112.75,318.10938,0.0,289.5977,0.0,73.66019
2003-10-03 22:00:00,0.5625,5.031391,101147.0,327.56268,0.0,289.43365,0.0,69.152695
