time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2014-10-01 11:00:00,-3.4375,-1.0469588,101724.25,340.02332,995.1837,299.26562,0.0,37.21088
2014-10-01 12:00:00,-3.8125,-1.0781823,101672.75,375.39844,811.301,300.8907,0.0,35.460983
2014-10-01 13:00:00,-4.1875,-1.2344059,101633.5,403.69934,525.3755,301.55084,0.0,35.76721
2014-10-01 14:00:00,-4.6875,-1.0000088,101567.0,395.21875,454.12714,301.36334,0.0,36.402508
2014-10-01 15:00:00,-5.375,-1.0312235,101475.5,376.6952,535.08014,302.07428,0.0,33.499165
2014-10-01 16:00:00,-5.75,-1.0155941,101405.5,374.9765,394.0199,302.57037,0.0,30.297585
2014-10-01 17:00:00,-4.625,0.42183518,101366.5,367.4922,208.98064,301.93365,0.0,34.12434
2014-10-01 18:00:00,-3.5,1.4374381,101345.0,358.3595,62.988228,300.5509,0.0,39.508533
2014-10-01 19:00:00,-3.6875,0.8749823,101324.25,353.76578,1.3789085,298.51184,0.0,47.86506
2014-10-01 20:00:00,-3.9375,0.5156206,101293.5,362.98074,0.0,296.94928,0.0,43.171814
2014-10-01 21:00:00,-4.3125,0.60938823,101223.5,376.31665,0.0,296.44928,0.0,42.31621
2014-10-01 22:00:00,-5.375,-0.2343353,101181.75,383.66406,0.0,296.85944,0.0,39.27185
2014-10-01 23:00:00,-4.625,-1.1874912,101271.0,365.4687,0.0,295.6407,0.0,42.4324
2014-10-02 00:00:00,-3.375,-1.15625,101321.5,340.32837,0.0,293.7071,0.0,47.513004
2014-10-02 01:00:00,-3.25,-0.9530853,101283.0,340.44562,0.0,292.9962,0.0,51.890408
2014-10-02 02:00:00,-3.3125,-1.5937235,101279.25,347.55457,0.0,293.19928,0.0,49.99208
2014-10-02 03:00:00,-3.75,-1.7499824,101269.0,342.96088,0.0,293.6563,0.0,49.424156
2014-10-02 04:00:00,-3.4375,-0.9062147,101251.75,330.68375,0.0,292.98444,0.0,52.889305
2014-10-02 05:00:00,-2.625,-0.499947,101215.25,322.72662,0.0078125,291.3633,0.0,60.856308
2014-10-02 06:00:00,-1.8125,-0.7343176,101188.5,316.82422,41.45313,289.95312,0.0,72.387024
2014-10-02 07:00:00,-1.125,-1.6406469,101208.75,315.74225,191.77344,290.36722,0.0,68.71469
2014-10-02 08:00:00,-0.375,-3.1875882,101247.0,319.94543,413.21094,291.875,0.0,69.54832
2014-10-02 09:00:00,0.0625,-3.8281646,101275.0,331.0276,615.7811,293.2227,0.0,72.229065
2014-10-02 10:00:00,0.8125,-3.359353,101290.5,346.94922,761.70374,294.38678,0.0,73.05625
2014-10-02 11:00:00,2.0625,-3.3749735,101316.0,354.76144,869.817,295.41797,0.0,69.834175
2014-10-02 12:00:00,2.875,-3.4687147,101337.75,361.88754,903.9927,295.81635,0.0,71.34447
2014-10-02 13:00:00,3.25,-2.7811882,101343.5,372.79056,836.1688,295.58194,0.0,71.40707
2014-10-02 14:00:00,4.0625,-0.7655587,101358.0,383.4383,662.9469,295.10925,0.0,71.621895
2014-10-02 15:00:00,4.625,1.2344325,101394.0,388.43353,454.32886,294.34363,0.0,70.769615
2014-10-02 16:00:00,4.5,2.4219413,101436.25,387.19864,276.2068,293.3905,0.0,73.15454
2014-10-02 17:00:00,4.4375,3.1250885,101447.25,386.10126,120.562546,292.38272,0.0,76.3647
2014-10-02 18:00:00,4.375,3.187615,101469.0,380.8051,30.058306,291.4843,0.0,76.99629
2014-10-02 19:00:00,4.5625,3.3438826,101534.25,383.5512,1.1328081,290.8047,0.0,78.14977
2014-10-02 20:00:00,4.5,3.7501502,101615.75,388.84763,0.0,290.3828,0.0,75.384125
