time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2006-10-01 03:00:00,2.4375,0.4062059,102061.5,313.64038,931.79297,291.57806,0.0,49.538048
2006-10-01 04:00:00,2.5625,1.4062059,102059.5,318.76514,939.5043,292.23425,0.0,48.004574
2006-10-01 05:00:00,2.6875,1.9061971,102058.75,323.0498,909.11896,292.68738,0.0,47.11827
2006-10-01 06:00:00,2.75,1.7968088,102042.75,323.11237,815.58746,292.80847,0.0,46.36882
2006-10-01 07:00:00,2.75,1.7811882,102011.0,320.35114,666.41406,292.74988,0.0,46.637333
2006-10-01 08:00:00,2.625,2.359344,101977.5,317.77307,467.39447,292.49207,0.0,49.185387
2006-10-01 09:00:00,2.0625,3.0625176,101944.5,311.5271,245.43356,291.7851,0.0,53.595592
2006-10-01 10:00:00,1.3125,3.2500265,101924.0,305.21872,67.82812,290.89062,0.0,57.4136
2006-10-01 11:00:00,0.9375,3.1562853,101920.5,304.07037,1.5234375,290.26172,0.0,62.99214
2006-10-01 12:00:00,0.3125,2.7813294,101931.25,303.80487,0.0,289.71878,0.0,69.3718
2006-10-01 13:00:00,-0.6875,2.093803,101950.0,301.7932,0.0,288.80475,0.0,72.2124
2006-10-01 14:00:00,-1.1875,1.5937588,101960.75,300.2814,0.0,287.51178,0.0,79.46562
2006-10-01 15:00:00,-1.1875,1.4531559,101950.0,297.92584,0.0,286.0664,0.0,84.00081
2006-10-01 16:00:00,-1.0625,1.4844059,101910.75,295.07825,0.0,285.14844,0.0,86.78214
2006-10-01 17:00:00,-0.875,1.6250265,101855.0,293.4259,0.0,284.84766,0.0,85.95911
2006-10-01 18:00:00,-0.875,1.8281559,101793.25,291.66418,0.0,284.6172,0.0,86.00331
2006-10-01 19:00:00,-1.1875,1.8125088,101737.75,290.2345,0.0,284.40234,0.0,85.41578
2006-10-01 20:00:00,-1.4375,1.5468882,101702.25,288.55872,0.0,284.08594,0.0,85.76637
2006-10-01 21:00:00,-1.375,1.1250088,101642.0,284.2735,0.0078125,283.07806,0.0,89.62054
2006-10-01 22:00:00,-0.875,0.39065588,101592.0,281.1289,42.53906,281.80463,0.0,90.14465
2006-10-01 23:00:00,-0.4375,-0.15617935,101587.75,283.01172,195.60547,282.17578,0.0,91.06655
2006-10-02 00:00:00,-0.0625,-0.26558524,101587.0,289.90247,419.80075,284.60938,0.0,83.01563
2006-10-02 01:00:00,1.0625,-0.28125,101572.5,301.44537,627.62494,287.82812,0.0,74.797226
2006-10-02 02:00:00,2.25,0.5312765,101531.25,312.0506,790.50385,290.1718,0.0,61.94128
2006-10-02 03:00:00,2.5625,1.7969413,101418.5,321.21036,897.5117,291.867,0.0,55.964138
2006-10-02 04:00:00,3.0,2.7344413,101306.0,327.3585,938.65625,293.00757,0.0,53.958347
2006-10-02 05:00:00,3.8125,3.718812,101260.75,327.35068,908.93744,292.98413,0.0,57.070927
2006-10-02 06:00:00,4.0,4.359432,101237.5,325.06567,813.74585,292.57013,0.0,61.98312
2006-10-02 07:00:00,3.3125,4.125053,101209.5,323.22614,661.3744,292.24988,0.0,62.100857
2006-10-02 08:00:00,2.8125,3.2187853,101162.75,324.46478,456.5067,291.91397,0.0,62.023075
2006-10-02 09:00:00,3.4375,2.296906,101127.5,340.93018,220.49481,291.3554,0.0,64.665695
2006-10-02 10:00:00,4.0625,1.6719148,101123.25,362.2074,50.890034,290.57416,0.0,67.08839
2006-10-02 11:00:00,4.1875,0.9844059,101143.5,374.33618,1.0859331,290.03122,0.0,67.51593
2006-10-02 12:00:00,4.3125,0.6719235,101170.75,379.1839,0.0,289.8086,0.0,68.9414
2006-10-02 13:00:00,4.3125,-0.093723476,101178.75,374.6134,0.0,289.89844,0.0,65.85547
2006-10-02 14:00:00,4.625,-1.1875353,101165.75,362.79324,0.0,290.16797,0.0,62.772915
2006-10-02 15:00:00,4.8125,-1.3594147,101142.25,363.9303,0.0,290.21875,0.0,63.09821
2006-10-02 16:00:00,5.125,-1.5312765,101120.75,360.2306,0.0,290.14456,0.0,64.53145
2006-10-02 17:00:00,5.5625,-1.9687941,101116.0,336.21448,0.0,289.9805,0.0,68.08692
2006-10-02 18:00:00,5.125,-2.9376059,101097.0,344.28546,0.0,290.1094,0.0,61.053947
2006-10-02 19:00:00,5.125,-3.8439088,101067.25,362.6174,0.0,290.39847,0.0,63.66834
2006-10-02 20:00:00,5.5,-3.9064088,101034.75,350.69507,0.0,290.51566,0.0,70.250916
2006-10-02 21:00:00,5.5,-3.9532619,100985.75,354.04657,0.0234375,290.69922,0.0,68.72852
2006-10-02 22:00:00,6.0,-4.015744,100968.0,354.5703,30.245867,290.84375,0.0,74.770905
2006-10-02 23:00:00,6.75,-3.4532175,100989.5,345.1371,140.28813,291.0586,0.0,69.333885
2006-10-03 00:00:00,7.4375,-3.6250706,100997.25,351.42572,293.82782,291.60938,0.0,64.404564
2006-10-03 01:00:00,7.875,-4.7032175,100988.5,356.13635,428.94177,292.2695,0.0,61.324135
2006-10-03 02:00:00,8.5625,-3.828209,100996.75,369.3979,394.65558,291.914,0.0,68.35822
2006-10-03 03:00:00,9.1875,-0.40625882,101030.5,359.21777,545.9376,291.17572,1.8261884,68.89522
2006-10-03 04:00:00,9.0,1.4062853,101081.0,337.10046,826.8423,291.62494,0.0,61.029865
2006-10-03 05:00:00,8.9375,0.8125353,101144.75,337.01837,825.1924,292.35535,0.0,55.171597
2006-10-03 06:00:00,8.8125,-0.031223476,101214.5,346.43347,649.9626,292.37097,0.0,47.927547
2006-10-03 07:00:00,8.3125,-0.46873236,101272.75,355.88666,402.6471,291.85144,0.0,50.49
2006-10-03 08:00:00,8.1875,-0.46871465,101310.0,354.0502,251.34767,291.37494,0.0,56.07348
2006-10-03 09:00:00,8.1875,-0.51558524,101315.5,337.8554,160.93738,291.0429,0.0,51.56002
2006-10-03 10:00:00,8.375,-0.10933527,101334.0,319.5003,58.46869,290.59375,0.0,55.962444
2006-10-03 11:00:00,8.875,0.71881175,101415.25,314.08215,1.3827286,290.20312,0.0,55.36001
2006-10-03 12:00:00,8.75,0.7344059,101520.75,317.3236,0.0,290.00003,0.0,57.160004
2006-10-03 13:00:00,8.625,0.7344059,101618.25,319.4526,0.0,289.88675,0.0,54.998974
2006-10-03 14:00:00,8.5,1.0313118,101713.0,324.23828,0.0,289.80472,0.0,56.62762
2006-10-03 15:00:00,7.5625,1.4687853,101804.5,340.48492,0.0,289.68365,0.0,50.234943
2006-10-03 16:00:00,7.0,2.4688382,101886.75,337.51245,0.0,289.44537,0.0,51.751377
2006-10-03 17:00:00,6.6875,3.0782266,101960.25,332.9215,0.0,289.15628,0.0,51.45021
2006-10-03 18:00:00,5.875,3.8126326,102034.0,321.4997,0.0,288.7266,0.0,56.14044
2006-10-03 19:00:00,5.3125,4.45335,102096.75,301.15717,0.0,288.29303,0.0,50.50908
2006-10-03 20:00:00,5.0625,4.5002384,102146.5,298.1174,0.0,288.0899,0.0,49.038723
2006-10-03 21:00:00,4.5625,4.3439703,102191.75,306.0689,0.0703125,288.05865,0.0,49.40705
