time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2011-10-01 11:00:00,-1.9375,-1.4221885,101045.75,332.8322,921.914,296.2889,0.0,38.86068
2011-10-01 12:00:00,-0.5625,-0.9530588,100975.25,339.43365,931.4766,297.6796,0.0,32.178574
2011-10-01 13:00:00,1.125,0.31271195,100911.25,345.78098,904.629,298.91385,0.0,26.881714
2011-10-01 14:00:00,2.4375,1.7345386,100880.0,351.28668,777.62933,298.9411,0.0,32.999943
2011-10-01 15:00:00,2.5,2.5314267,100863.0,350.40826,618.3733,298.3474,0.0,31.676985
2011-10-01 16:00:00,1.625,3.5938826,100836.25,344.43353,451.1811,297.85138,0.0,37.53439
2011-10-01 17:00:00,0.5625,3.093803,100829.75,358.68338,205.40193,297.13275,0.0,40.844288
2011-10-01 18:00:00,-0.0625,2.203147,100823.0,361.68732,32.175793,296.30856,0.0,31.761528
2011-10-01 19:00:00,-0.375,2.140656,100811.5,337.00363,0.7109463,295.13278,0.0,44.48539
2011-10-01 20:00:00,0.0,1.0469059,100814.5,326.44913,0.0,293.77338,0.0,54.465763
2011-10-01 21:00:00,0.5625,-0.24998236,100818.25,329.72644,0.0,292.41013,0.0,63.905956
2011-10-01 22:00:00,0.6875,-0.75,100819.5,336.2655,0.0,291.3516,0.0,78.31133
2011-10-01 23:00:00,1.0,-0.9062941,100833.0,344.71484,0.0,290.3556,0.0,88.04701
2011-10-02 00:00:00,1.0625,-1.0313206,100821.75,336.40253,0.0,289.52368,0.0,86.27764
2011-10-02 01:00:00,0.125,-1.1251855,100789.25,317.4417,0.0,289.24637,0.0,84.57825
2011-10-02 02:00:00,-1.0,-1.1095561,100774.0,316.95755,0.0,288.2932,0.0,90.592155
2011-10-02 03:00:00,-1.375,-1.2969942,100759.0,337.13324,0.0,287.5159,0.0,89.317184
2011-10-02 04:00:00,-1.5,-1.6564267,100749.0,345.03503,0.0,287.70337,0.0,90.15838
2011-10-02 05:00:00,-1.375,-1.718962,100723.0,343.1251,0.0078125,288.13696,0.0,86.51383
2011-10-02 06:00:00,-1.0625,-1.8908591,100710.25,360.313,12.636756,288.64868,0.0,92.21424
2011-10-02 07:00:00,-0.875,-2.0783324,100736.5,378.93024,50.948105,289.0392,0.0,93.07784
2011-10-02 08:00:00,-0.75,-1.9220206,100760.0,386.96924,107.55339,289.5899,0.0,92.710365
2011-10-02 09:00:00,-0.4375,-1.4219412,100762.5,389.47272,161.28938,290.21484,0.0,88.70131
2011-10-02 10:00:00,0.0625,-1.0468882,100741.25,390.6562,217.72559,291.04688,0.0,85.69497
2011-10-02 11:00:00,0.9375,-0.29691464,100712.5,393.16785,214.89998,292.12888,0.0,79.23746
2011-10-02 12:00:00,1.9375,2.2187414,100700.5,385.45276,215.12955,291.88666,7.3112235,86.530754
2011-10-02 13:00:00,1.4375,3.9844148,100700.25,360.6599,486.25745,291.45703,2.560155,79.461105
2011-10-02 14:00:00,0.8125,3.6875176,100700.0,356.637,611.91907,292.33203,0.0,71.050446
2011-10-02 15:00:00,1.0,3.4375176,100690.75,361.46124,473.22107,293.07416,0.0,65.84209
2011-10-02 16:00:00,1.25,3.2969146,100686.75,364.0193,305.22714,293.0976,0.0,61.0456
2011-10-02 17:00:00,2.375,3.3438382,100676.75,356.1286,135.09486,292.57806,0.0,64.78397
2011-10-02 18:00:00,2.8125,4.172012,100685.0,341.94525,52.855324,291.7851,0.0,72.77595
2011-10-02 19:00:00,2.0,5.3907795,100714.75,341.23438,1.328125,290.78516,0.0,80.173294
2011-10-02 20:00:00,1.1875,5.797012,100735.75,350.8166,0.0,290.09766,0.0,80.89658
2011-10-02 21:00:00,0.75,6.0938826,100773.75,368.61743,0.0,289.66797,0.0,80.96263
2011-10-02 22:00:00,0.125,5.703253,100797.25,352.97272,0.0,289.26566,0.0,74.88703
2011-10-02 23:00:00,-0.3125,4.5469856,100832.25,348.73074,0.0,288.8477,0.0,75.73148
2011-10-03 00:00:00,0.25,4.5000973,100866.75,365.54742,0.0,288.6055,0.0,83.81813
2011-10-03 01:00:00,0.5,4.968838,100884.75,368.98474,0.0,288.52347,0.0,82.762535
2011-10-03 02:00:00,0.1875,4.9844503,100909.0,369.7658,0.0,288.3555,0.0,84.392715
2011-10-03 03:00:00,-0.125,4.7344413,100917.0,363.76984,0.0,288.17972,0.0,86.187096
2011-10-03 04:00:00,-0.3125,4.4531913,100930.75,360.79355,0.0,288.00006,0.0,87.011826
2011-10-03 05:00:00,-0.0625,5.0157175,100954.5,359.46143,0.015625,287.8985,0.0,87.18067
2011-10-03 06:00:00,0.0,5.7344856,100994.0,360.89056,19.406704,287.9063,0.0,81.080345
2011-10-03 07:00:00,-0.5,5.2657356,101054.0,355.90567,108.52566,287.91022,0.0,80.22609
2011-10-03 08:00:00,-0.9375,4.312588,101104.0,337.69922,323.0593,288.39844,0.0,77.50298
2011-10-03 09:00:00,-0.25,4.187562,101135.0,337.9099,525.1887,289.65625,0.0,69.79313
