time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2001-10-01 11:00:00,-2.0,-0.00021199137,102262.75,353.55664,590.5157,287.42578,0.0,65.124466
2001-10-01 12:00:00,0.25,-0.18758833,102246.25,346.2741,701.0662,288.7304,0.0,62.706013
2001-10-01 13:00:00,2.25,0.20312062,102225.5,331.4294,801.38495,289.78894,0.0,61.36519
2001-10-01 14:00:00,2.9375,1.3125088,102186.25,317.86658,798.6361,290.33185,0.0,58.604862
2001-10-01 15:00:00,2.0,2.3280766,102147.5,315.27277,660.0511,290.46863,0.0,57.520496
2001-10-01 16:00:00,1.125,2.8124382,102131.5,319.28473,444.2072,290.33978,0.0,57.472836
2001-10-01 17:00:00,1.0625,3.4531207,102097.0,316.23016,223.3711,290.1718,0.0,58.890373
2001-10-01 18:00:00,0.8125,4.0625176,102078.75,310.10516,65.16029,289.6953,0.0,58.122314
2001-10-01 19:00:00,0.25,3.9375353,102105.0,314.81256,1.3671919,288.9375,0.0,60.32478
2001-10-01 20:00:00,-0.4375,3.1875618,102140.0,324.27753,0.0,288.1563,0.0,66.45171
2001-10-01 21:00:00,-0.875,2.4531822,102174.75,337.24188,0.0,287.37506,0.0,75.11181
2001-10-01 22:00:00,-0.8125,2.0156646,102189.5,345.2105,0.0,286.89456,0.0,76.12136
2001-10-01 23:00:00,-0.8125,1.703147,102187.0,321.0545,0.0,285.70703,0.0,82.953674
2001-10-02 00:00:00,-0.8125,1.6250265,102155.75,294.6718,0.0,284.4687,0.0,86.48781
2001-10-02 01:00:00,-0.625,1.5625265,102105.0,291.01172,0.0,283.9765,0.0,86.16478
2001-10-02 02:00:00,-0.4375,1.4844148,102075.25,287.9805,0.0,283.4687,0.0,87.170456
2001-10-02 03:00:00,-0.5625,1.2656736,102076.5,288.5547,0.0,282.8554,0.0,91.88972
2001-10-02 04:00:00,-0.6875,1.1718882,102097.75,290.1797,0.0,282.27332,0.0,95.05402
2001-10-02 05:00:00,-0.5625,1.1250088,102117.5,285.96484,0.0078125,281.92957,0.0,96.61829
2001-10-02 06:00:00,-0.375,0.7187588,102151.75,281.41397,41.59765,281.42578,0.0,96.88747
2001-10-02 07:00:00,0.125,0.437447,102200.5,282.59756,192.3281,282.0235,0.0,92.00805
2001-10-02 08:00:00,0.375,0.3749382,102232.5,286.8164,415.2734,284.0625,0.0,80.42706
2001-10-02 09:00:00,0.5625,0.26558527,102241.0,294.60156,623.8867,286.14062,0.0,71.599754
2001-10-02 10:00:00,1.25,0.42180884,102223.75,303.50757,789.7267,288.08194,0.0,64.479256
2001-10-02 11:00:00,2.125,0.45312065,102168.0,309.46823,902.2579,289.8709,0.0,57.41634
2001-10-02 12:00:00,2.875,0.57815593,102101.75,324.0144,896.7594,291.19116,0.0,53.129627
2001-10-02 13:00:00,3.1875,1.4375088,102059.75,342.76837,784.27496,291.72632,0.0,53.088875
2001-10-02 14:00:00,3.3125,2.2812853,102032.25,335.3004,724.8192,291.76932,0.0,53.22654
2001-10-02 15:00:00,2.875,3.156303,102015.5,318.12457,650.3384,291.57013,0.0,57.313843
2001-10-02 16:00:00,2.0625,4.000053,102006.75,312.93704,463.03076,291.1327,0.0,60.344486
2001-10-02 17:00:00,1.75,4.0781736,101989.0,309.76917,243.9765,290.66788,0.0,62.072845
2001-10-02 18:00:00,1.3125,4.0000267,101986.0,305.75366,67.54691,289.99997,0.0,68.10833
2001-10-02 19:00:00,0.5,3.921906,102014.5,305.84363,1.683596,289.21875,0.0,72.7784
2001-10-02 20:00:00,0.0,3.500115,102041.0,307.11285,0.0,288.63675,0.0,78.081726
2001-10-02 21:00:00,-0.5,2.8594766,102052.75,301.99585,0.0,287.85553,0.0,83.47115
2001-10-02 22:00:00,-0.8125,2.3750176,102047.25,296.62134,0.0,286.9532,0.0,88.99803
2001-10-02 23:00:00,-0.6875,2.1719146,102039.5,292.5119,0.0,285.9024,0.0,92.7919
2001-10-03 00:00:00,-0.6875,2.0156822,102025.25,288.6291,0.0,284.98834,0.0,94.98416
2001-10-03 01:00:00,-0.5625,1.8437941,102006.0,286.23846,0.0,284.35944,0.0,95.43088
2001-10-03 02:00:00,-0.25,1.7656823,101995.75,284.10168,0.0,283.7032,0.0,99.16968
2001-10-03 03:00:00,-0.1875,1.8594235,101999.25,282.82047,0.0,283.37506,0.0,96.807144
2001-10-03 04:00:00,-0.375,1.9062853,102016.0,282.14093,0.0,283.15244,0.0,96.52301
2001-10-03 05:00:00,-0.4375,1.7500353,102024.5,280.0237,0.03125,282.47272,0.0,101.66923
2001-10-03 06:00:00,-0.4375,1.6719059,102039.0,278.46118,42.265594,282.04303,0.0,99.02786
