time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2015-10-01 11:00:00,2.4375,-2.1249294,102055.0,330.7615,925.797,293.86316,0.0,67.495895
2015-10-01 12:00:00,3.3125,-2.2499294,102021.0,332.15976,941.40625,295.02716,0.0,61.184124
2015-10-01 13:00:00,3.6875,-2.3436618,101980.0,332.69092,918.8672,295.65216,0.0,57.336494
2015-10-01 14:00:00,3.1875,-2.2342649,101926.75,333.0855,824.8945,295.58185,0.0,62.121502
2015-10-01 15:00:00,2.375,-2.1405149,101884.25,333.28485,670.6093,295.38654,0.0,65.11489
2015-10-01 16:00:00,1.875,-2.312403,101855.0,331.0077,470.69916,295.328,0.0,64.727135
2015-10-01 17:00:00,1.375,-2.0780587,101842.0,326.5468,245.28513,294.4999,0.0,66.36261
2015-10-01 18:00:00,0.5,-2.0624735,101849.75,322.78122,66.05858,293.28122,0.0,80.373535
2015-10-01 19:00:00,-0.3125,-2.3593884,101851.5,323.6055,1.496096,292.51562,0.0,85.972565
2015-10-01 20:00:00,-0.6875,-2.250053,101838.25,331.5351,0.0,291.96484,0.0,89.153305
2015-10-01 21:00:00,-0.6875,-2.125097,101823.0,342.49597,0.0,292.00778,0.0,85.28337
2015-10-01 22:00:00,-0.625,-1.9844942,101806.75,348.35547,0.0,292.23047,0.0,76.55247
2015-10-01 23:00:00,-0.625,-1.8907354,101800.25,342.4729,0.0,291.5938,0.0,76.35416
2015-10-02 00:00:00,0.1875,-1.8751324,101832.75,339.98868,0.0,291.07043,0.0,73.15024
2015-10-02 01:00:00,0.9375,-1.9064001,101876.5,347.766,0.0,291.30865,0.0,79.119774
2015-10-02 02:00:00,0.8125,-1.4843969,101906.25,363.36768,0.0,291.2188,0.0,84.60402
2015-10-02 03:00:00,0.25,-0.8593087,101915.25,364.9147,0.0,290.64465,0.0,89.62862
2015-10-02 04:00:00,-0.625,-0.9218971,101907.5,352.96918,0.0,290.2775,0.0,92.37749
2015-10-02 05:00:00,-0.5,-1.8282354,101891.5,349.9216,0.0,290.73053,0.0,89.36745
2015-10-02 06:00:00,-0.1875,-2.4376411,101891.0,351.41705,20.23463,291.07425,0.0,93.9475
2015-10-02 07:00:00,-0.625,-2.7814176,101946.5,362.94214,85.82744,290.49615,0.0,95.951065
2015-10-02 08:00:00,-0.625,-3.2345295,102001.0,363.88782,196.5817,290.52347,0.0,86.50744
2015-10-02 09:00:00,-0.125,-3.2031999,102016.25,355.78873,337.36514,291.44925,0.0,86.31633
2015-10-02 10:00:00,0.4375,-2.9999912,102017.25,355.7889,496.87286,292.51178,0.0,85.314354
