time,uwnd10m,vwnd10m,mslp,downward_longwave,downward_shortwave,air_temp_2m,precip_rate,relhum
2012-10-01 11:00:00,-1.125,-5.0153294,101644.0,323.14044,955.7655,301.281,0.0,20.85095
2012-10-01 12:00:00,-0.375,-4.484247,101571.0,330.953,960.5625,302.203,0.0,18.62023
2012-10-01 13:00:00,0.0,-4.2813296,101500.25,337.60925,931.04694,303.4024,0.0,16.364754
2012-10-01 14:00:00,-0.0625,-4.078324,101425.5,342.01938,834.72266,304.55872,0.0,14.35453
2012-10-01 15:00:00,-0.75,-3.8750353,101340.5,345.41382,678.79297,305.7929,0.0,12.912087
2012-10-01 16:00:00,-2.0,-4.171844,101251.75,347.80438,477.0429,307.11304,0.0,8.889745
2012-10-01 17:00:00,-3.125,-3.625053,101164.0,346.58972,251.68747,306.7382,0.0,9.428102
2012-10-01 18:00:00,-3.6875,-2.2500176,101102.0,342.57825,70.01171,304.39072,0.0,15.276973
2012-10-01 19:00:00,-2.3125,-1.2499381,101103.0,336.5158,1.730471,301.04688,0.0,25.909594
2012-10-01 20:00:00,0.0625,0.37511492,101155.5,328.57025,0.0,296.9178,0.0,45.278465
2012-10-01 21:00:00,1.25,1.7500882,101212.75,328.57782,0.0,294.1092,0.0,55.69187
2012-10-01 22:00:00,0.8125,1.9219323,101256.5,338.9065,0.0,293.07803,0.0,52.75014
2012-10-01 23:00:00,0.375,1.4844147,101294.5,345.49258,0.0,291.9414,0.0,61.342155
2012-10-02 00:00:00,0.4375,0.20314705,101297.25,341.79285,0.0,290.8477,0.0,68.652695
2012-10-02 01:00:00,-0.0625,-1.0312588,101277.25,334.93378,0.0,290.23828,0.0,74.115814
2012-10-02 02:00:00,-0.3125,-1.5938206,101266.75,322.84412,0.0,289.90625,0.0,82.38593
2012-10-02 03:00:00,-0.25,-1.9220119,101258.5,314.33615,0.0,289.63678,0.0,87.76249
2012-10-02 04:00:00,-0.4375,-2.3595738,101259.25,321.38693,0.0,289.49225,0.0,90.9733
2012-10-02 05:00:00,-0.25,-2.5470824,101227.75,322.68372,0.027341543,289.44537,0.0,81.86845
2012-10-02 06:00:00,0.125,-2.5626767,101206.0,317.94925,41.34371,289.5078,0.0,91.61728
2012-10-02 07:00:00,0.6875,-2.4063911,101226.75,343.83203,137.44225,290.0078,0.0,92.43248
2012-10-02 08:00:00,1.9375,-1.9531559,101246.75,378.89078,237.41031,290.85547,0.0,90.27285
2012-10-02 09:00:00,2.625,-1.9843265,101276.25,391.26178,315.3078,291.53122,0.0,81.3527
2012-10-02 10:00:00,2.75,-2.3905678,101298.0,393.21487,418.56647,292.07416,0.0,76.44994
2012-10-02 11:00:00,2.875,-2.078041,101272.5,396.8247,522.4856,292.67572,0.0,74.309074
2012-10-02 12:00:00,3.0625,-1.8592999,101247.25,399.62122,537.3735,293.00775,0.0,78.59486
2012-10-02 13:00:00,3.125,-2.4686882,101235.25,396.79208,526.16797,293.02338,0.0,75.894295
2012-10-02 14:00:00,3.1875,-3.562456,101204.0,389.882,537.33685,293.16794,0.0,73.79761
2012-10-02 15:00:00,3.375,-4.5781384,101177.0,391.04254,405.68704,293.10153,0.0,71.465065
2012-10-02 16:00:00,3.4375,-4.968812,101156.0,395.85138,212.38393,292.63278,0.0,72.03068
2012-10-02 17:00:00,3.25,-5.359503,101091.5,394.28516,95.77358,292.09766,0.0,75.38137
2012-10-02 18:00:00,2.6875,-5.500168,101014.5,387.96826,19.379143,291.72656,0.0,79.5988
2012-10-02 19:00:00,2.9375,-5.406418,100973.0,375.94876,0.9023592,291.58984,0.0,84.32776
2012-10-02 20:00:00,3.625,-5.609556,100947.5,379.32047,0.0,291.59375,0.0,84.43366
2012-10-02 21:00:00,3.75,-6.1408234,100931.0,392.23846,0.0,291.7578,0.0,81.58617
2012-10-02 22:00:00,4.625,-5.7032795,100933.25,397.07812,0.0,291.8203,0.0,83.577866
2012-10-02 23:00:00,6.5625,-3.4531825,101034.75,386.18317,0.0,291.39062,0.21091984,81.744026
2012-10-03 00:00:00,7.375,-1.5156382,101159.25,365.63626,0.0,290.5625,0.0,72.61031
2012-10-03 01:00:00,7.1875,-0.59373236,101220.5,342.3351,0.0,289.875,0.0,69.619156
2012-10-03 02:00:00,7.125,0.031276494,101255.5,316.9445,0.0,289.54688,0.0,61.534336
2012-10-03 03:00:00,7.125,0.23439708,101288.25,320.25735,0.0,289.40237,0.0,58.715954
2012-10-03 04:00:00,6.9375,0.03125882,101334.0,326.56592,0.0,289.2305,0.0,62.590157
2012-10-03 05:00:00,6.5,-0.23438826,101367.5,313.74548,0.0625,289.0469,0.0,61.938362
2012-10-03 06:00:00,5.9375,-0.62509716,101413.5,325.9955,23.0311,288.96487,0.0,63.359802
2012-10-03 07:00:00,5.8125,-0.42197657,101493.5,335.386,137.71252,289.2266,0.0,61.10279
2012-10-03 08:00:00,6.1875,0.8593971,101575.75,326.22592,337.98538,289.8164,0.0,54.601078
2012-10-03 09:00:00,5.6875,1.2344148,101639.0,331.36682,480.60986,290.3554,0.0,47.26315
2012-10-03 10:00:00,5.25,1.2344148,101682.5,332.72986,634.49817,290.86322,0.0,48.82831
2012-10-03 11:00:00,5.1875,1.5156913,101706.75,331.05017,787.26697,291.56628,0.0,47.42378
2012-10-03 12:00:00,4.9375,1.6563119,101711.5,329.72156,855.88544,292.05457,0.0,50.438328
2012-10-03 13:00:00,4.5,2.250053,101711.25,332.1632,831.6085,292.1366,0.0,47.811565
2012-10-03 14:00:00,3.875,2.6094322,101712.0,338.58936,714.31415,292.03116,0.0,47.413963
2012-10-03 15:00:00,3.375,2.7969322,101712.75,336.7143,569.4939,291.88275,0.0,47.094616
2012-10-03 16:00:00,2.9375,2.937553,101716.75,334.19104,390.9699,291.55072,0.0,49.490654
2012-10-03 17:00:00,3.125,2.421959,101698.0,326.3628,202.93045,290.96088,0.0,49.52701
2012-10-03 18:00:00,2.9375,2.125106,101688.75,341.82016,54.30909,290.24603,0.0,52.822086
