// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:1980/01/04 20:45:38
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=num 2

PreHeat=1000
Interval=200
SampleCnt=218

StartTime=1980/01/04 20:45:38
EndTime=1980/01/04 20:46:22

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=-0.009
StartDepthA=0.202438887612972
StartDepthB=0.201234831039948

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
4/01/1980 8:45:42 PM,0.211,23.337,0.528,1.032,1070.8,997.861,0.000,2.539,2.539,7.378,9.068,18.345,102.884,8.724,68.973,0,
4/01/1980 8:45:42 PM,0.190,23.334,0.528,1.032,1070.8,997.862,0.000,2.539,2.539,7.838,9.066,18.307,102.870,8.724,93.559,0,
4/01/1980 8:45:42 PM,0.128,23.332,0.528,1.032,1070.9,997.862,0.000,2.449,2.449,7.126,9.063,18.536,102.947,8.731,115.424,0,
4/01/1980 8:45:43 PM,0.073,23.335,0.528,1.032,1071.0,997.861,0.000,2.584,2.584,7.363,9.063,18.040,102.951,8.731,132.127,0,
4/01/1980 8:45:43 PM,0.037,23.342,0.528,1.032,1071.2,997.859,0.000,2.412,2.412,7.912,9.061,18.955,102.980,8.732,179.892,0,
4/01/1980 8:45:43 PM,0.027,23.348,0.528,1.032,1071.1,997.858,0.000,2.359,2.359,7.319,9.060,18.650,103.014,8.734,614.842,0,
4/01/1980 8:45:43 PM,0.018,23.353,0.528,1.032,1070.6,997.856,0.000,2.359,2.359,7.423,9.056,19.642,103.029,8.733,1133.873,0,
4/01/1980 8:45:43 PM,0.020,23.357,0.362,0.717,743.4,997.729,0.000,2.359,2.359,6.815,9.051,19.947,103.001,8.738,1580.272,0,
4/01/1980 8:45:44 PM,0.027,23.326,0.054,0.101,105.2,997.503,0.000,115.978,115.978,252.273,9.046,19.985,103.016,8.759,1595.005,0,
4/01/1980 8:45:44 PM,0.029,23.140,0.041,0.075,78.1,997.538,0.000,395.250,395.250,370.070,9.044,20.290,103.057,8.780,1522.185,0,
4/01/1980 8:45:44 PM,0.031,22.952,0.036,0.063,66.5,997.579,0.000,149.677,149.677,413.225,9.041,20.633,102.991,8.790,1156.113,0,
4/01/1980 8:45:44 PM,0.041,22.853,0.035,0.060,62.6,997.601,0.000,17.010,17.010,144.492,9.037,20.824,102.832,8.773,1361.436,0,
4/01/1980 8:45:44 PM,0.033,22.762,0.034,0.059,61.8,997.622,0.000,20.673,20.673,50.285,9.036,20.977,102.835,8.776,1413.330,0,
4/01/1980 8:45:45 PM,0.035,22.590,0.034,0.057,60.5,997.662,0.000,9.108,9.108,134.385,9.036,21.205,102.562,8.762,547.089,0,
4/01/1980 8:45:45 PM,0.035,22.480,0.033,0.056,59.4,997.687,0.000,29.204,29.204,25.054,9.036,21.282,102.450,8.759,232.161,0,
4/01/1980 8:45:45 PM,0.037,22.334,0.033,0.055,58.1,997.720,0.000,47.241,47.241,195.811,9.037,21.701,102.246,8.743,187.681,0,
4/01/1980 8:45:45 PM,0.037,22.135,0.032,0.054,57.2,997.766,0.000,30.627,30.627,419.719,9.036,22.235,102.085,8.731,180.830,0,
4/01/1980 8:45:45 PM,0.039,22.058,0.032,0.053,56.4,997.783,0.000,17.842,17.842,560.461,9.035,22.540,101.856,8.714,175.951,0,
4/01/1980 8:45:46 PM,0.039,22.020,0.031,0.052,55.9,997.791,0.000,1.715,1.715,454.987,9.034,22.960,101.751,8.711,171.446,0,
4/01/1980 8:45:46 PM,0.039,22.009,0.031,0.052,55.3,997.794,0.000,0.000,0.000,463.466,9.033,23.265,101.639,8.709,180.830,0,
4/01/1980 8:45:46 PM,0.041,21.986,0.031,0.051,54.7,997.799,0.000,0.000,0.000,552.982,9.032,23.570,101.514,8.718,845.033,0,
4/01/1980 8:45:46 PM,0.041,21.962,0.031,0.050,54.1,997.804,0.000,0.000,0.000,607.113,9.031,23.837,101.409,8.733,1215.421,0,
4/01/1980 8:45:46 PM,0.041,21.941,0.030,0.050,53.6,997.809,0.000,0.000,0.000,683.291,9.029,24.142,101.370,8.756,1221.051,0,
4/01/1980 8:45:47 PM,0.041,21.859,0.030,0.049,53.1,997.827,0.000,0.000,0.000,726.749,9.028,24.409,101.259,8.777,1150.577,0,
4/01/1980 8:45:47 PM,0.043,21.794,0.030,0.049,53.1,997.842,0.000,0.000,0.000,728.370,9.026,24.638,100.994,8.782,1099.997,0,
4/01/1980 8:45:47 PM,0.043,21.731,0.030,0.049,52.6,997.856,0.000,0.000,0.000,720.071,9.026,24.829,100.748,8.780,1060.772,0,
4/01/1980 8:45:47 PM,0.043,21.683,0.030,0.048,52.2,997.866,0.000,0.000,0.000,658.840,9.024,25.210,100.597,8.784,1032.432,0,
4/01/1980 8:45:47 PM,0.043,21.670,0.030,0.048,52.1,997.869,0.000,0.000,0.000,685.169,9.024,25.439,100.515,8.781,1046.508,0,
4/01/1980 8:45:48 PM,0.043,21.649,0.030,0.048,51.8,997.874,0.000,0.000,0.000,688.200,9.023,25.668,100.430,8.775,1052.608,0,
4/01/1980 8:45:48 PM,0.043,21.637,0.029,0.048,51.4,997.876,0.000,0.000,0.000,687.088,9.022,25.935,100.367,8.773,980.632,0,
4/01/1980 8:45:48 PM,0.043,21.605,0.030,0.048,51.6,997.883,0.000,0.000,0.000,676.035,9.021,26.202,100.303,8.777,319.057,0,
4/01/1980 8:45:48 PM,0.044,21.573,0.029,0.047,51.2,997.891,0.000,0.000,0.000,721.647,9.021,26.431,100.159,8.769,187.399,0,
4/01/1980 8:45:48 PM,0.044,21.520,0.029,0.047,50.9,997.902,0.000,0.000,0.000,741.946,9.021,26.659,100.202,8.776,168.068,0,
4/01/1980 8:45:49 PM,0.044,21.494,0.029,0.047,50.9,997.908,0.000,0.000,0.000,756.170,9.020,26.888,100.132,8.776,231.317,0,
4/01/1980 8:45:49 PM,0.044,21.470,0.029,0.047,50.8,997.913,0.000,0.000,0.000,747.788,9.020,27.117,100.104,8.777,499.231,0,
4/01/1980 8:45:49 PM,0.046,21.432,0.029,0.047,50.7,997.922,0.000,0.000,0.000,744.855,9.018,27.346,100.089,8.775,264.630,0,
4/01/1980 8:45:49 PM,0.046,21.383,0.029,0.047,50.6,997.932,0.000,0.000,0.000,743.617,9.016,27.727,100.062,8.769,178.578,0,
4/01/1980 8:45:49 PM,0.048,21.327,0.029,0.046,50.5,997.945,0.000,0.000,0.000,729.129,9.014,28.109,100.101,8.764,164.127,0,
4/01/1980 8:45:50 PM,0.046,21.292,0.029,0.046,50.4,997.952,0.000,0.000,0.000,715.697,9.011,28.490,100.093,8.758,162.625,0,
4/01/1980 8:45:50 PM,0.048,21.279,0.029,0.046,50.4,997.955,0.000,0.000,0.000,714.369,9.008,28.986,100.036,8.752,163.376,0,
4/01/1980 8:45:50 PM,0.046,21.212,0.029,0.046,50.2,997.970,0.000,0.000,0.000,700.806,9.004,29.482,99.937,8.749,166.661,0,
4/01/1980 8:45:50 PM,0.050,21.175,0.029,0.046,50.4,997.978,0.000,0.000,0.000,695.327,9.001,29.901,99.868,8.745,182.238,0,
4/01/1980 8:45:51 PM,0.046,21.200,0.029,0.046,50.1,997.972,0.000,0.000,0.000,708.476,8.995,30.435,99.795,8.733,477.460,0,
4/01/1980 8:45:51 PM,0.046,21.201,0.029,0.046,49.9,997.972,0.000,0.000,0.000,706.093,8.992,30.702,99.637,8.718,753.163,0,
4/01/1980 8:45:51 PM,0.048,21.201,0.029,0.046,49.9,997.972,0.000,0.000,0.000,701.883,8.990,30.969,99.777,8.727,882.569,0,
4/01/1980 8:45:51 PM,0.048,21.163,0.029,0.046,49.9,997.980,0.000,0.000,0.000,712.369,8.987,31.198,99.743,8.719,916.821,0,
4/01/1980 8:45:51 PM,0.050,21.050,0.029,0.046,49.9,998.005,0.000,0.000,0.000,713.451,8.985,31.503,99.660,8.709,933.149,0,
4/01/1980 8:45:52 PM,0.048,20.938,0.029,0.045,49.9,998.029,0.000,0.000,0.000,712.533,8.982,31.732,99.591,8.701,950.228,0,
4/01/1980 8:45:52 PM,0.048,20.943,0.029,0.045,49.9,998.028,0.000,0.000,0.000,717.229,8.980,32.037,99.523,8.694,969.653,0,
4/01/1980 8:45:52 PM,0.048,20.906,0.029,0.045,49.9,998.036,0.000,0.000,0.000,698.776,8.979,32.190,99.452,8.682,993.863,0,
4/01/1980 8:45:52 PM,0.048,20.874,0.028,0.045,49.7,998.043,0.000,0.000,0.000,672.675,8.977,32.266,99.458,8.680,1028.584,0,
4/01/1980 8:45:52 PM,0.048,20.787,0.028,0.045,49.8,998.062,0.000,0.000,0.000,643.028,8.977,32.380,99.307,8.664,1056.830,0,
4/01/1980 8:45:53 PM,0.048,20.791,0.029,0.045,49.8,998.061,0.000,0.000,0.000,640.742,8.977,32.419,99.070,8.643,1072.032,0,
4/01/1980 8:45:53 PM,0.048,20.849,0.028,0.045,49.6,998.048,0.000,0.000,0.000,643.863,8.976,32.686,98.991,8.633,1088.455,0,
4/01/1980 8:45:53 PM,0.048,20.912,0.028,0.045,49.4,998.035,0.000,0.000,0.000,648.182,8.976,32.876,98.928,8.624,1097.932,0,
4/01/1980 8:45:53 PM,0.050,20.987,0.028,0.045,49.4,998.019,0.000,0.000,0.000,653.106,8.975,33.220,98.899,8.617,1111.445,0,
4/01/1980 8:45:53 PM,0.048,21.041,0.028,0.045,49.1,998.007,0.000,0.000,0.000,670.264,8.974,33.487,98.830,8.608,1119.985,0,
4/01/1980 8:45:54 PM,0.048,21.070,0.028,0.045,49.1,998.000,0.000,0.000,0.000,688.524,8.971,33.944,98.596,8.584,1139.035,0,
4/01/1980 8:45:54 PM,0.048,21.114,0.028,0.045,48.8,997.991,0.000,0.000,0.000,692.490,8.968,34.364,98.655,8.586,1155.269,0,
4/01/1980 8:45:54 PM,0.048,21.112,0.028,0.045,48.8,997.991,0.000,0.000,0.000,693.624,8.965,34.593,98.755,8.591,1174.412,0,
4/01/1980 8:45:54 PM,0.050,21.137,0.028,0.045,48.6,997.986,0.000,0.000,0.000,695.063,8.962,34.745,98.635,8.578,1188.770,0,
4/01/1980 8:45:54 PM,0.048,21.207,0.028,0.045,48.6,997.970,0.000,0.000,0.000,696.381,8.960,35.012,98.585,8.573,1205.192,0,
4/01/1980 8:45:55 PM,0.048,21.260,0.028,0.044,48.3,997.959,0.000,0.000,0.000,698.897,8.958,35.203,98.496,8.563,1217.485,0,
4/01/1980 8:45:55 PM,0.050,21.246,0.028,0.044,48.3,997.962,0.000,0.000,0.000,713.165,8.955,35.622,98.517,8.562,1234.001,0,
4/01/1980 8:45:55 PM,0.050,21.267,0.028,0.044,48.4,997.957,0.000,0.000,0.000,717.066,8.952,35.813,98.672,8.576,1249.297,0,
4/01/1980 8:45:55 PM,0.050,21.249,0.028,0.044,48.2,997.961,0.000,0.000,0.000,715.513,8.950,36.080,98.737,8.582,1266.188,0,
4/01/1980 8:45:55 PM,0.050,21.202,0.028,0.044,48.4,997.971,0.000,0.000,0.000,714.655,8.947,36.538,98.804,8.587,1283.924,0,
4/01/1980 8:45:56 PM,0.050,21.214,0.028,0.044,48.4,997.969,0.000,0.000,0.000,716.187,8.943,36.843,98.653,8.573,1296.217,0,
4/01/1980 8:45:56 PM,0.052,21.232,0.028,0.044,48.1,997.965,0.000,0.000,0.000,734.080,8.940,36.995,98.625,8.569,1314.704,0,
4/01/1980 8:45:56 PM,0.050,21.228,0.028,0.044,48.2,997.966,0.000,0.000,0.000,733.504,8.936,37.339,98.800,8.583,1329.812,0,
4/01/1980 8:45:56 PM,0.052,21.232,0.028,0.044,48.2,997.965,0.000,0.000,0.000,697.619,8.933,37.377,98.754,8.579,1341.167,0,
4/01/1980 8:45:56 PM,0.050,21.210,0.028,0.044,48.2,997.969,0.000,0.000,0.000,681.415,8.931,37.529,98.693,8.574,1347.829,0,
4/01/1980 8:45:57 PM,0.052,21.154,0.028,0.044,48.2,997.982,0.000,0.000,0.000,701.903,8.928,37.911,98.518,8.559,1368.662,0,
4/01/1980 8:45:57 PM,0.050,21.022,0.028,0.044,48.3,998.010,0.000,0.000,0.000,707.763,8.925,37.873,98.701,8.573,1392.497,0,
4/01/1980 8:45:57 PM,0.050,20.996,0.028,0.044,48.3,998.016,0.000,0.000,0.000,696.949,8.924,37.949,98.576,8.561,1402.444,0,
4/01/1980 8:45:57 PM,0.050,21.019,0.028,0.044,48.1,998.011,0.000,0.000,0.000,692.591,8.922,38.101,98.698,8.573,1418.116,0,
4/01/1980 8:45:57 PM,0.050,21.039,0.028,0.044,48.1,998.007,0.000,0.000,0.000,698.370,8.920,38.178,98.776,8.581,1423.277,0,
4/01/1980 8:45:58 PM,0.052,21.016,0.028,0.044,48.1,998.012,0.000,0.000,0.000,697.396,8.918,38.712,98.585,8.564,1446.831,0,
4/01/1980 8:45:58 PM,0.050,21.014,0.028,0.044,48.1,998.012,0.000,0.000,0.000,706.032,8.915,38.979,98.204,8.529,1479.206,0,
4/01/1980 8:45:58 PM,0.052,21.012,0.028,0.044,48.1,998.013,0.000,0.000,0.000,695.753,8.913,39.017,98.447,8.550,1505.950,0,
4/01/1980 8:45:58 PM,0.050,21.024,0.028,0.044,48.0,998.010,0.000,0.000,0.000,633.780,8.910,39.208,98.558,8.560,1501.634,0,
4/01/1980 8:45:58 PM,0.048,20.978,0.028,0.044,48.3,998.020,0.000,0.000,0.000,521.187,8.910,39.055,98.685,8.571,1467.476,0,
4/01/1980 8:45:59 PM,0.048,20.984,0.028,0.044,48.2,998.019,0.000,0.000,0.000,439.145,8.909,39.093,98.834,8.583,1421.400,0,
4/01/1980 8:45:59 PM,0.046,21.022,0.028,0.044,48.2,998.011,0.000,0.000,0.000,390.137,8.907,39.360,98.896,8.587,1391.184,0,
4/01/1980 8:45:59 PM,0.046,21.054,0.028,0.044,48.2,998.004,0.000,0.000,0.000,388.865,8.906,39.169,98.685,8.567,1418.210,0,
4/01/1980 8:45:59 PM,0.044,21.117,0.028,0.044,48.0,997.990,0.000,0.000,0.000,346.289,8.905,39.131,98.741,8.571,1441.857,0,
4/01/1980 8:45:59 PM,0.046,21.176,0.028,0.044,48.1,997.977,0.000,0.210,0.210,318.867,8.905,39.131,98.894,8.584,1436.415,0,
4/01/1980 8:46:00 PM,0.046,21.206,0.028,0.044,47.9,997.970,0.000,3.595,3.595,303.446,8.905,39.169,98.886,8.584,1436.415,0,
4/01/1980 8:46:00 PM,0.046,21.194,0.028,0.044,47.8,997.973,0.000,20.508,20.508,296.421,8.904,39.436,99.134,8.605,1396.626,0,
4/01/1980 8:46:00 PM,0.046,21.177,0.028,0.044,47.9,997.977,0.000,4.554,4.554,335.902,8.902,39.436,99.034,8.596,1413.330,0,
4/01/1980 8:46:00 PM,0.046,21.177,0.028,0.044,47.9,997.977,0.000,1.064,1.064,330.675,8.901,39.475,98.816,8.576,1449.083,0,
4/01/1980 8:46:00 PM,0.046,21.184,0.028,0.044,47.8,997.975,0.000,4.165,4.165,298.536,8.900,39.627,98.768,8.573,1456.497,0,
4/01/1980 8:46:01 PM,0.046,21.237,0.028,0.044,47.7,997.964,0.000,3.445,3.445,309.179,8.898,39.818,98.712,8.569,1451.805,0,
4/01/1980 8:46:01 PM,0.048,21.300,0.028,0.044,47.5,997.950,0.000,3.026,3.026,304.274,8.895,39.894,98.617,8.561,1456.215,0,
4/01/1980 8:46:01 PM,0.046,21.298,0.028,0.044,47.5,997.950,0.000,2.374,2.374,308.885,8.892,40.123,98.456,8.547,1459.687,0,
4/01/1980 8:46:01 PM,0.046,21.284,0.028,0.044,47.6,997.953,0.000,1.685,1.685,312.000,8.889,40.047,98.477,8.550,1447.582,0,
4/01/1980 8:46:01 PM,0.048,21.276,0.028,0.044,47.5,997.955,0.000,4.636,4.636,296.954,8.885,40.237,98.445,8.547,1407.981,0,
4/01/1980 8:46:02 PM,0.048,21.285,0.028,0.044,47.4,997.953,0.000,27.991,27.991,274.751,8.882,40.199,98.633,8.562,1380.017,0,
4/01/1980 8:46:02 PM,0.046,21.323,0.028,0.044,47.6,997.945,0.000,67.007,67.007,255.542,8.879,40.161,98.765,8.574,1301.097,0,
4/01/1980 8:46:02 PM,0.048,21.365,0.028,0.043,47.3,997.935,0.000,18.456,18.456,99.196,8.877,40.542,98.765,8.574,1145.510,0,
4/01/1980 8:46:02 PM,0.052,21.392,0.028,0.043,47.2,997.929,0.000,190.273,190.273,233.452,8.867,41.000,98.679,8.569,1189.896,0,
4/01/1980 8:46:02 PM,0.052,21.342,0.028,0.044,47.4,997.940,0.000,190.236,190.236,116.104,8.861,41.076,98.507,8.556,1477.048,0,
4/01/1980 8:46:03 PM,0.060,21.216,0.028,0.043,47.3,997.968,0.000,205.868,205.868,150.791,8.853,41.649,98.355,8.541,1639.954,0,
4/01/1980 8:46:03 PM,0.065,21.063,0.028,0.044,47.8,998.002,0.000,122.764,122.764,132.227,8.844,42.068,98.193,8.522,1568.542,0,
4/01/1980 8:46:03 PM,0.023,21.301,0.412,0.777,846.3,998.242,0.000,48.814,48.814,61.444,8.861,34.478,98.923,8.525,1642.488,0,
4/01/1980 8:46:03 PM,0.062,22.671,0.536,1.032,1087.4,998.025,0.000,13.759,13.759,20.346,8.905,23.074,100.423,8.556,1423.840,0,
4/01/1980 8:46:03 PM,0.090,23.148,0.530,1.032,1075.8,997.908,0.000,5.385,5.385,10.359,8.935,22.121,100.823,8.565,1508.109,0,
4/01/1980 8:46:04 PM,0.134,23.291,0.528,1.032,1071.9,997.872,0.000,3.363,3.363,9.024,8.958,22.197,101.066,8.579,742.840,0,
4/01/1980 8:46:04 PM,0.151,23.328,0.528,1.032,1071.3,997.863,0.000,2.779,2.779,7.675,8.977,22.045,101.239,8.590,232.912,0,
4/01/1980 8:46:04 PM,0.148,23.333,0.528,1.032,1071.0,997.862,0.000,2.667,2.667,7.660,8.992,22.388,101.407,8.603,152.209,0,
4/01/1980 8:46:04 PM,0.146,23.338,0.528,1.032,1070.8,997.861,0.000,2.509,2.509,7.037,9.004,21.892,101.502,8.611,158.121,0,
4/01/1980 8:46:04 PM,0.165,23.332,0.528,1.032,1070.8,997.862,0.000,2.644,2.644,7.778,9.014,22.197,101.759,8.633,157.464,0,
4/01/1980 8:46:05 PM,0.188,23.331,0.528,1.032,1071.0,997.862,0.000,2.719,2.719,7.823,9.021,22.159,101.994,8.651,138.696,0,
4/01/1980 8:46:05 PM,0.209,23.338,0.528,1.032,1071.0,997.861,0.000,2.539,2.539,7.023,9.028,22.159,102.127,8.661,120.116,0,
4/01/1980 8:46:05 PM,0.209,23.341,0.528,1.032,1071.2,997.860,0.000,2.524,2.524,7.126,9.032,22.655,102.173,8.665,119.646,0,
4/01/1980 8:46:05 PM,0.195,23.337,0.528,1.033,1071.7,997.861,0.000,2.584,2.584,7.660,9.035,22.579,102.342,8.679,131.095,0,
4/01/1980 8:46:06 PM,0.197,23.337,0.528,1.032,1071.4,997.861,0.000,2.622,2.622,7.971,9.039,22.273,102.426,8.687,135.318,0,
