// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/08/17 14:17:48
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=Aug 4

PreHeat=1000
Interval=200
SampleCnt=386

StartTime=2025/08/17 14:17:48
EndTime=2025/08/17 14:19:06

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.219
StartDepthA=0.11579887150898
StartDepthB=0.115514660351181

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
17/08/2025 2:17:48 PM,0.119,15.016,0.556,0.900,1153.8,999.530,0.000,3.955,3.955,5.335,8.551,64.609,105.640,10.600,359.033,0,
17/08/2025 2:17:48 PM,0.119,15.018,0.555,0.900,1153.1,999.529,0.000,3.872,3.872,5.335,8.569,64.380,105.638,10.600,356.969,0,
17/08/2025 2:17:48 PM,0.119,15.022,0.556,0.901,1153.9,999.529,0.000,3.992,3.992,5.379,8.587,64.151,105.791,10.614,380.054,0,
17/08/2025 2:17:49 PM,0.115,15.017,0.556,0.900,1153.7,999.529,0.000,4.007,4.007,5.453,8.602,64.571,105.797,10.616,378.364,0,
17/08/2025 2:17:49 PM,0.117,15.013,0.556,0.900,1153.4,999.530,0.000,4.284,4.284,5.379,8.615,64.914,105.762,10.612,380.429,0,
17/08/2025 2:17:49 PM,0.121,15.013,0.556,0.900,1153.5,999.530,0.000,4.756,4.756,5.024,8.627,65.257,105.887,10.626,395.350,0,
17/08/2025 2:17:49 PM,0.121,15.013,0.556,0.900,1153.6,999.530,0.000,4.614,4.614,5.246,8.637,65.791,105.869,10.624,409.144,0,
17/08/2025 2:17:50 PM,0.123,15.018,0.555,0.900,1153.3,999.529,0.000,4.449,4.449,5.542,8.645,66.363,105.883,10.626,391.877,0,
17/08/2025 2:17:50 PM,0.127,15.018,0.555,0.900,1153.3,999.529,0.000,4.247,4.247,5.645,8.653,66.630,105.853,10.621,384.558,0,
17/08/2025 2:17:50 PM,0.138,15.020,0.556,0.901,1154.8,999.530,0.000,4.449,4.449,5.986,8.660,66.707,105.831,10.619,357.532,0,
17/08/2025 2:17:50 PM,0.151,15.023,0.556,0.901,1154.2,999.529,0.000,4.232,4.232,5.113,8.668,66.668,105.863,10.621,364.664,0,
17/08/2025 2:17:50 PM,0.199,15.029,0.556,0.901,1154.6,999.528,0.000,3.977,3.977,5.645,8.679,66.897,105.851,10.619,335.949,0,
17/08/2025 2:17:51 PM,0.247,15.034,0.556,0.902,1155.1,999.528,0.000,4.239,4.239,6.016,8.686,67.279,105.853,10.620,290.248,0,
17/08/2025 2:17:51 PM,0.287,15.036,0.556,0.901,1154.0,999.528,0.000,4.299,4.299,5.749,8.691,67.584,105.898,10.624,266.037,0,
17/08/2025 2:17:51 PM,0.319,15.036,0.556,0.901,1153.8,999.528,0.000,4.284,4.284,5.542,8.694,68.308,105.821,10.616,254.120,0,
17/08/2025 2:17:51 PM,0.348,15.035,0.556,0.902,1155.0,999.528,0.000,4.427,4.427,5.320,8.698,68.537,105.943,10.628,259.938,0,
17/08/2025 2:17:51 PM,0.375,15.033,0.557,0.902,1155.6,999.529,0.000,4.764,4.764,5.956,8.701,68.613,105.948,10.630,240.419,0,
17/08/2025 2:17:52 PM,0.399,15.031,0.556,0.901,1154.7,999.529,0.000,4.854,4.854,5.823,8.704,69.071,105.943,10.628,248.959,0,
17/08/2025 2:17:52 PM,0.430,15.030,0.558,0.904,1157.4,999.530,0.000,4.554,4.554,5.024,8.703,70.368,105.956,10.630,259.938,0,
