// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2024/05/01 11:12:40
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=

PreHeat=1000
Interval=200
SampleCnt=477

StartTime=2024/05/01 11:12:40
EndTime=2024/05/01 11:14:17

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.188
StartDepthA=-0.0987211005209262
StartDepthB=-0.101540126192226

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
1/05/2024 11:12:44 AM,0.000,19.145,36.690,49.069,56324.6,1026.276,26.276,5.737,5.737,2.673,8.168,228.725,100.901,7.489,661.575,0,
1/05/2024 11:12:44 AM,0.000,19.158,28.312,38.923,44663.5,1019.879,19.879,2.794,2.794,1.402,8.169,228.725,100.887,7.870,640.648,0,
1/05/2024 11:12:44 AM,0.000,19.161,36.673,49.067,56298.3,1026.259,26.259,1.790,1.790,1.004,8.169,228.725,100.982,7.496,642.244,0,
1/05/2024 11:12:44 AM,0.038,19.164,36.675,49.071,56300.2,1026.260,26.260,1.258,1.258,0.812,8.169,228.725,100.854,7.486,615.405,0,
1/05/2024 11:12:45 AM,0.034,19.164,36.675,49.071,56299.7,1026.260,26.259,1.146,1.146,0.723,8.169,228.725,100.909,7.490,647.968,0,
1/05/2024 11:12:45 AM,0.000,19.163,36.677,49.073,56303.4,1026.261,26.262,1.266,1.266,0.694,8.169,228.725,100.820,7.483,627.511,0,
1/05/2024 11:12:45 AM,0.000,19.163,36.677,49.073,56302.6,1026.261,26.261,1.550,1.550,0.856,8.169,228.725,100.859,7.486,658.572,0,
1/05/2024 11:12:45 AM,0.000,19.163,9.728,14.683,16845.9,1005.769,5.769,4.052,4.052,0.000,8.169,228.725,100.896,8.790,671.897,0,
1/05/2024 11:12:46 AM,0.000,19.096,1.390,2.373,2727.6,999.450,0.000,129.820,129.820,437.516,8.169,228.763,100.850,9.230,664.859,0,
1/05/2024 11:12:46 AM,0.000,19.011,0.975,1.690,1946.8,999.150,0.000,344.234,344.234,460.489,8.169,228.763,100.965,9.274,668.519,0,
1/05/2024 11:12:46 AM,0.000,18.923,0.778,1.361,1571.0,999.017,0.000,349.260,349.260,420.337,8.169,228.802,100.944,9.284,659.229,0,
1/05/2024 11:12:46 AM,0.000,18.752,0.690,1.208,1400.2,998.983,0.000,433.121,433.121,237.493,8.168,228.878,100.895,9.286,652.191,0,
1/05/2024 11:12:46 AM,0.000,18.571,0.631,1.105,1286.9,998.973,0.000,134.749,134.749,92.972,8.168,228.916,100.887,9.290,671.334,0,
1/05/2024 11:12:47 AM,0.000,18.520,0.577,1.013,1181.0,998.942,0.000,95.957,95.957,107.287,8.168,229.030,100.812,9.289,674.900,0,
1/05/2024 11:12:47 AM,0.000,18.511,0.529,0.931,1086.0,998.906,0.000,96.369,96.369,184.460,8.167,229.107,100.850,9.296,673.305,0,
1/05/2024 11:12:47 AM,0.000,18.485,0.810,1.399,1633.3,999.126,0.000,485.837,485.837,324.049,8.167,229.183,100.854,9.282,666.548,0,
1/05/2024 11:12:47 AM,0.000,18.912,36.869,49.035,56619.0,1026.473,26.473,268.171,268.171,71.966,8.167,228.878,101.059,7.496,635.581,0,
1/05/2024 11:12:47 AM,0.010,19.107,36.723,49.069,56377.9,1026.311,26.311,69.958,69.958,17.230,8.168,228.802,101.062,7.499,631.827,0,
1/05/2024 11:12:48 AM,0.023,19.150,36.687,49.071,56319.0,1026.272,26.272,19.205,19.205,4.965,8.168,228.763,100.968,7.494,613.810,0,
1/05/2024 11:12:48 AM,0.000,19.160,36.676,49.068,56301.7,1026.261,26.261,3.917,3.917,1.432,8.169,228.763,100.893,7.489,648.062,0,
1/05/2024 11:12:48 AM,0.000,19.161,33.005,44.665,51248.3,1023.456,23.456,0.000,0.000,0.000,8.169,228.725,100.930,7.657,649.751,0,
1/05/2024 11:12:48 AM,0.000,19.152,1.929,3.241,3719.0,999.850,0.000,200.003,200.003,385.927,8.169,228.763,100.940,9.211,647.968,0,
1/05/2024 11:12:48 AM,0.000,19.131,1.069,1.851,2125.1,999.198,0.000,485.837,485.837,1015.963,8.169,228.763,100.981,9.268,641.399,0,
1/05/2024 11:12:49 AM,0.000,19.032,0.820,1.435,1651.5,999.028,0.000,306.327,306.327,218.027,8.169,228.840,100.959,9.284,653.786,0,
1/05/2024 11:12:49 AM,0.000,18.936,0.732,1.283,1480.8,998.979,0.000,476.654,476.654,545.679,8.168,228.878,100.931,9.286,659.135,0,
1/05/2024 11:12:49 AM,0.000,18.936,22.251,31.160,35957.7,1015.321,15.322,459.029,459.029,320.205,8.169,228.840,100.893,8.166,642.244,0,
1/05/2024 11:12:49 AM,0.000,19.105,16.087,23.276,26744.6,1010.602,10.603,135.580,135.580,72.150,8.169,228.878,100.915,8.467,647.592,0,
1/05/2024 11:12:49 AM,0.000,19.149,21.870,30.818,35370.8,1014.981,14.982,36.223,36.223,18.168,8.169,228.878,100.959,8.182,634.267,0,
1/05/2024 11:12:50 AM,0.000,19.158,30.654,41.803,47967.2,1021.663,21.663,10.681,10.681,5.423,8.169,228.840,101.003,7.771,653.411,0,
1/05/2024 11:12:50 AM,0.000,19.160,4.496,7.173,8230.1,1001.801,1.801,4.105,4.105,2.554,8.169,228.802,100.934,9.071,635.487,0,
1/05/2024 11:12:50 AM,0.000,19.150,1.129,1.950,2238.2,999.240,0.000,25.864,25.864,0.000,8.169,228.802,100.960,9.257,632.015,0,
1/05/2024 11:12:50 AM,0.000,19.070,20.508,29.021,33375.3,1013.966,13.966,194.273,194.273,23.439,8.169,228.840,100.954,8.250,624.414,0,
1/05/2024 11:12:50 AM,0.000,19.133,36.697,49.065,56336.2,1026.284,26.284,48.903,48.903,6.341,8.169,228.802,100.896,7.488,621.693,0,
1/05/2024 11:12:51 AM,0.000,19.156,36.680,49.069,56308.3,1026.265,26.265,12.696,12.696,2.126,8.169,228.802,100.900,7.489,647.780,0,
1/05/2024 11:12:51 AM,0.000,19.162,36.674,49.068,56299.1,1026.259,26.259,2.614,2.614,0.900,8.169,228.763,100.854,7.486,615.218,0,
1/05/2024 11:12:51 AM,0.000,19.162,36.677,49.072,56303.6,1026.262,26.262,1.573,1.573,0.782,8.169,228.763,100.909,7.490,618.408,0,
1/05/2024 11:12:51 AM,0.000,19.162,35.960,48.217,55322.2,1025.713,25.713,1.221,1.221,0.694,8.169,228.763,100.893,7.521,630.420,0,
1/05/2024 11:12:51 AM,0.000,19.159,2.393,3.971,4556.6,1000.202,0.202,49.323,49.323,19.332,8.169,228.763,100.847,9.176,635.393,0,
1/05/2024 11:12:52 AM,0.000,19.067,1.121,1.934,2224.4,999.251,0.000,120.577,120.577,183.711,8.169,228.802,100.967,9.264,628.449,0,
1/05/2024 11:12:52 AM,0.000,18.875,2.153,3.572,4127.8,1000.076,0.076,230.271,230.271,84.510,8.169,228.840,100.844,9.198,633.704,0,
1/05/2024 11:12:52 AM,0.000,19.016,36.798,49.062,56500.1,1026.392,26.392,90.676,90.676,33.801,8.169,228.802,100.824,7.481,648.719,0,
1/05/2024 11:12:52 AM,0.000,19.132,36.701,49.069,56342.3,1026.288,26.288,22.823,22.823,8.653,8.169,228.802,100.796,7.481,642.713,0,
1/05/2024 11:12:52 AM,0.000,19.156,36.680,49.069,56309.0,1026.266,26.266,6.546,6.546,2.850,8.169,228.763,100.921,7.491,655.287,0,
1/05/2024 11:12:53 AM,0.000,19.161,36.677,49.070,56302.9,1026.262,26.262,2.607,2.607,1.653,8.169,228.763,100.844,7.485,663.264,0,
1/05/2024 11:12:53 AM,0.000,19.162,36.674,49.068,56299.4,1026.260,26.260,1.550,1.550,1.018,8.169,228.802,100.886,7.489,637.645,0,
1/05/2024 11:12:53 AM,0.000,19.162,36.677,49.072,56302.8,1026.261,26.261,1.251,1.251,0.767,8.169,228.802,100.889,7.488,667.862,0,
1/05/2024 11:12:53 AM,0.000,19.161,36.678,49.072,56304.4,1026.262,26.262,1.206,1.206,0.886,8.169,228.763,100.892,7.489,657.446,0,
1/05/2024 11:12:53 AM,0.000,19.162,36.676,49.071,56302.3,1026.261,26.261,1.026,1.026,0.620,8.169,228.802,100.919,7.491,640.930,0,
1/05/2024 11:12:54 AM,0.000,19.162,36.676,49.070,56301.8,1026.261,26.261,1.034,1.034,0.782,8.169,228.802,100.918,7.491,639.053,0,
1/05/2024 11:12:54 AM,0.000,19.162,36.676,49.071,56301.2,1026.260,26.261,1.041,1.041,0.826,8.170,228.802,100.858,7.486,643.182,0,
1/05/2024 11:12:54 AM,0.000,19.163,36.675,49.070,56299.7,1026.259,26.260,1.034,1.034,0.782,8.170,228.802,100.840,7.485,642.619,0,
1/05/2024 11:12:54 AM,0.000,19.163,36.675,49.071,56300.6,1026.260,26.260,1.213,1.213,0.841,8.170,228.802,100.858,7.486,613.528,0,
1/05/2024 11:12:54 AM,0.000,19.163,36.675,49.070,56300.4,1026.260,26.260,1.153,1.153,0.886,8.170,228.802,100.851,7.486,634.642,0,
1/05/2024 11:12:55 AM,0.000,19.162,36.676,49.071,56301.7,1026.261,26.261,1.071,1.071,0.871,8.170,228.802,100.841,7.485,606.772,0,
1/05/2024 11:12:55 AM,0.000,19.163,36.676,49.071,56301.4,1026.261,26.261,1.019,1.019,0.738,8.170,228.802,100.798,7.481,620.097,0,
1/05/2024 11:12:55 AM,0.008,19.163,36.675,49.071,56301.0,1026.260,26.260,0.914,0.914,0.694,8.170,228.802,100.828,7.484,632.953,0,
1/05/2024 11:12:55 AM,0.010,19.163,36.675,49.071,56300.6,1026.260,26.260,0.899,0.899,0.694,8.170,228.840,100.821,7.483,607.429,0,
1/05/2024 11:12:55 AM,0.004,19.163,36.676,49.073,56302.2,1026.261,26.261,0.884,0.884,0.753,8.170,228.802,100.840,7.485,634.830,0,
1/05/2024 11:12:56 AM,0.000,19.163,36.678,49.074,56304.1,1026.262,26.262,0.869,0.869,0.753,8.170,228.802,100.853,7.485,627.698,0,
1/05/2024 11:12:56 AM,0.000,19.163,36.677,49.073,56302.7,1026.261,26.261,0.974,0.974,0.767,8.170,228.802,100.816,7.483,603.018,0,
1/05/2024 11:12:56 AM,0.000,19.162,36.678,49.073,56304.7,1026.262,26.263,0.929,0.929,0.782,8.170,228.840,100.903,7.490,634.924,0,
1/05/2024 11:12:56 AM,0.000,19.161,36.676,49.070,56302.3,1026.261,26.261,0.914,0.914,0.738,8.170,228.840,100.857,7.486,616.250,0,
1/05/2024 11:12:56 AM,0.010,19.160,36.677,49.070,56304.1,1026.263,26.262,0.861,0.861,0.635,8.170,228.802,100.800,7.481,598.795,0,
1/05/2024 11:12:57 AM,0.000,19.160,36.677,49.070,56303.9,1026.262,26.262,0.944,0.944,0.856,8.170,228.840,100.788,7.481,628.449,0,
1/05/2024 11:12:57 AM,0.000,19.160,36.677,49.070,56303.8,1026.262,26.262,0.869,0.869,0.753,8.170,228.840,100.811,7.482,619.534,0,
1/05/2024 11:12:57 AM,0.000,19.160,36.677,49.069,56303.0,1026.261,26.262,0.944,0.944,0.871,8.170,228.840,100.832,7.484,620.285,0,
1/05/2024 11:12:57 AM,0.000,19.160,36.678,49.070,56304.5,1026.263,26.263,0.899,0.899,0.738,8.170,228.840,100.827,7.484,595.793,0,
1/05/2024 11:12:57 AM,0.050,19.161,36.677,49.071,56304.0,1026.263,26.262,0.854,0.854,0.664,8.170,228.840,100.809,7.482,616.625,0,
1/05/2024 11:12:58 AM,0.099,19.161,36.676,49.070,56301.8,1026.261,26.261,0.929,0.929,0.767,8.170,228.840,100.831,7.484,519.782,0,
1/05/2024 11:12:58 AM,0.091,19.161,36.677,49.071,56303.8,1026.263,26.262,0.884,0.884,0.708,8.170,228.840,100.775,7.480,455.783,0,
1/05/2024 11:12:58 AM,0.023,19.161,36.677,49.071,56303.9,1026.262,26.262,0.951,0.951,0.797,8.170,228.840,100.772,7.480,525.694,0,
1/05/2024 11:12:58 AM,0.000,19.161,36.675,49.069,56301.2,1026.260,26.261,0.914,0.914,0.738,8.170,228.840,100.845,7.485,510.398,0,
1/05/2024 11:12:58 AM,0.000,19.161,29.204,40.026,45925.8,1020.557,20.558,0.000,0.000,0.000,8.170,228.840,100.771,7.819,494.726,0,
1/05/2024 11:12:59 AM,0.000,19.156,2.444,4.050,4647.6,1000.241,0.242,255.011,255.011,377.958,8.170,228.840,100.794,9.170,566.796,0,
1/05/2024 11:12:59 AM,0.000,19.157,14.780,21.564,24744.9,1009.599,9.600,271.512,271.512,649.277,8.170,228.840,100.854,8.530,578.151,0,
1/05/2024 11:12:59 AM,0.000,19.160,36.675,49.068,56300.9,1026.260,26.261,47.331,47.331,76.471,8.170,228.840,100.874,7.487,606.960,0,
1/05/2024 11:12:59 AM,0.021,19.161,35.904,48.150,55246.4,1025.671,25.671,2.367,2.367,7.319,8.170,228.840,100.791,7.515,578.995,0,
1/05/2024 11:12:59 AM,0.119,19.162,36.676,49.071,56302.6,1026.262,26.261,1.625,1.625,3.027,8.170,228.840,100.830,7.483,535.359,0,
1/05/2024 11:13:00 AM,0.190,19.162,36.678,49.073,56304.3,1026.263,26.262,1.183,1.183,1.520,8.170,228.840,100.882,7.488,320.371,0,
1/05/2024 11:13:00 AM,0.242,19.162,36.677,49.071,56303.0,1026.263,26.262,1.049,1.049,1.269,8.170,228.840,100.882,7.487,387.185,0,
1/05/2024 11:13:00 AM,0.210,19.162,36.679,49.074,56305.5,1026.264,26.263,1.109,1.109,1.136,8.170,228.840,100.891,7.488,421.719,0,
1/05/2024 11:13:00 AM,0.091,19.162,36.672,49.066,56297.0,1026.259,26.258,1.004,1.004,1.388,8.170,228.840,100.872,7.487,573.083,0,
1/05/2024 11:13:01 AM,0.000,19.162,36.677,49.072,56302.6,1026.261,26.261,2.007,2.007,2.244,8.171,228.840,100.797,7.481,534.984,0,
1/05/2024 11:13:01 AM,0.000,19.162,36.025,48.295,55412.0,1025.763,25.763,1.513,1.513,1.609,8.171,228.840,100.850,7.515,556.567,0,
1/05/2024 11:13:01 AM,0.000,19.163,36.675,49.070,56300.6,1026.260,26.260,1.041,1.041,1.004,8.171,228.840,100.800,7.482,589.505,0,
1/05/2024 11:13:01 AM,0.041,19.163,36.677,49.073,56302.9,1026.262,26.261,0.959,0.959,1.092,8.171,228.840,100.819,7.483,598.983,0,
1/05/2024 11:13:01 AM,0.091,19.162,36.677,49.072,56303.6,1026.262,26.262,0.921,0.921,0.826,8.171,228.878,100.828,7.484,652.660,0,
1/05/2024 11:13:02 AM,0.130,19.162,36.678,49.073,56304.1,1026.263,26.262,0.929,0.929,1.269,8.171,228.878,100.793,7.481,490.504,0,
1/05/2024 11:13:02 AM,0.169,19.162,36.678,49.073,56305.0,1026.263,26.263,0.914,0.914,0.856,8.171,228.878,100.751,7.478,447.337,0,
1/05/2024 11:13:02 AM,0.199,19.162,36.676,49.071,56301.9,1026.262,26.261,0.929,0.929,0.841,8.171,228.878,100.808,7.482,434.012,0,
1/05/2024 11:13:02 AM,0.229,19.162,36.677,49.072,56303.9,1026.263,26.262,0.884,0.884,0.723,8.171,228.878,100.778,7.480,465.917,0,
1/05/2024 11:13:02 AM,0.277,19.162,36.678,49.073,56304.3,1026.263,26.262,1.086,1.086,0.753,8.171,228.878,100.776,7.480,478.492,0,
1/05/2024 11:13:03 AM,0.342,19.162,36.678,49.073,56304.2,1026.264,26.262,0.989,0.989,0.782,8.171,228.878,100.843,7.484,500.451,0,
1/05/2024 11:13:03 AM,0.405,19.162,36.678,49.073,56304.3,1026.264,26.262,1.026,1.026,0.812,8.171,228.878,100.832,7.484,519.970,0,
1/05/2024 11:13:03 AM,0.454,19.163,36.677,49.073,56303.8,1026.264,26.262,0.891,0.891,0.753,8.171,228.878,100.714,7.475,448.557,0,
1/05/2024 11:13:03 AM,0.485,19.162,36.679,49.074,56306.2,1026.265,26.263,0.794,0.794,0.649,8.171,228.878,100.802,7.482,397.414,0,
1/05/2024 11:13:03 AM,0.526,19.162,36.679,49.075,56306.0,1026.265,26.263,0.809,0.809,0.635,8.171,228.878,100.764,7.479,411.115,0,
1/05/2024 11:13:04 AM,0.535,19.162,36.679,49.075,56306.7,1026.266,26.263,0.861,0.861,0.738,8.171,228.916,100.835,7.484,401.449,0,
1/05/2024 11:13:04 AM,0.535,19.162,36.680,49.075,56307.1,1026.266,26.264,0.839,0.839,0.738,8.171,228.916,100.739,7.477,401.824,0,
1/05/2024 11:13:04 AM,0.548,19.162,36.680,49.075,56307.2,1026.266,26.264,0.899,0.899,0.826,8.171,228.916,100.776,7.480,411.115,0,
1/05/2024 11:13:04 AM,0.580,19.162,36.679,49.075,56306.9,1026.266,26.264,0.846,0.846,0.767,8.172,228.916,100.749,7.478,422.939,0,
1/05/2024 11:13:04 AM,0.621,19.162,36.681,49.077,56308.7,1026.267,26.265,0.824,0.824,0.664,8.172,228.916,100.804,7.482,403.326,0,
1/05/2024 11:13:05 AM,0.671,19.162,36.681,49.078,56309.3,1026.268,26.265,0.914,0.914,0.649,8.172,228.916,100.822,7.483,360.722,0,
1/05/2024 11:13:05 AM,0.717,19.162,36.680,49.076,56308.0,1026.267,26.264,0.869,0.869,0.649,8.172,228.916,100.733,7.476,350.118,0,
1/05/2024 11:13:05 AM,0.769,19.162,36.679,49.075,56306.5,1026.267,26.263,0.891,0.891,0.694,8.172,228.954,100.783,7.480,359.033,0,
1/05/2024 11:13:05 AM,0.831,19.163,36.674,49.070,56300.0,1026.263,26.260,0.891,0.891,0.782,8.172,228.916,100.772,7.480,371.045,0,
1/05/2024 11:13:05 AM,0.877,19.162,36.679,49.074,56305.8,1026.267,26.263,0.921,0.921,0.841,8.172,228.916,100.799,7.482,365.884,0,
1/05/2024 11:13:06 AM,0.911,19.162,36.680,49.076,56307.8,1026.268,26.264,0.914,0.914,0.723,8.172,228.954,100.853,7.486,350.400,0,
1/05/2024 11:13:06 AM,0.929,19.162,36.682,49.079,56311.0,1026.270,26.266,0.869,0.869,0.664,8.172,228.954,100.804,7.482,337.168,0,
1/05/2024 11:13:06 AM,0.914,19.162,36.684,49.081,56313.6,1026.271,26.267,0.824,0.824,0.723,8.172,228.954,100.868,7.486,323.374,0,
1/05/2024 11:13:06 AM,0.890,19.163,36.684,49.081,56312.6,1026.271,26.267,0.936,0.936,0.782,8.172,228.954,100.797,7.481,320.653,0,
1/05/2024 11:13:06 AM,0.890,19.163,36.684,49.081,56313.3,1026.271,26.267,0.944,0.944,0.694,8.172,228.954,100.753,7.478,329.661,0,
1/05/2024 11:13:07 AM,0.942,19.163,36.683,49.080,56311.4,1026.270,26.266,0.839,0.839,0.605,8.172,228.954,100.757,7.478,341.860,0,
1/05/2024 11:13:07 AM,1.007,19.162,36.683,49.080,56312.4,1026.271,26.266,0.884,0.884,0.856,8.172,228.954,100.754,7.478,341.673,0,
1/05/2024 11:13:07 AM,1.078,19.163,36.684,49.082,56313.8,1026.272,26.267,0.869,0.869,0.723,8.172,228.954,100.719,7.475,328.911,0,
1/05/2024 11:13:07 AM,1.148,19.163,36.685,49.083,56315.1,1026.273,26.268,1.056,1.056,2.835,8.172,228.992,100.777,7.479,305.920,0,
