// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2024/05/01 14:50:19
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=stop 7

PreHeat=1000
Interval=200
SampleCnt=280

StartTime=2024/05/01 14:50:19
EndTime=2024/05/01 14:51:16

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.188
StartDepthA=-0.0224611092086047
StartDepthB=-0.0236131086800478

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
1/05/2024 2:50:23 PM,0.710,19.340,36.546,49.103,56087.4,1026.119,26.115,0.786,0.786,0.443,8.187,249.016,104.026,7.700,83.330,0,
1/05/2024 2:50:23 PM,0.764,19.333,36.540,49.089,56080.1,1026.116,26.112,0.861,0.861,0.502,8.187,249.016,104.156,7.711,84.644,0,
1/05/2024 2:50:23 PM,0.842,19.320,36.537,49.071,56078.5,1026.117,26.113,0.831,0.831,0.413,8.187,249.016,104.038,7.703,85.489,0,
1/05/2024 2:50:23 PM,0.946,19.313,36.542,49.069,56087.3,1026.123,26.119,0.831,0.831,0.443,8.187,249.016,103.987,7.701,84.175,0,
1/05/2024 2:50:23 PM,1.082,19.309,36.545,49.070,56093.0,1026.128,26.123,0.779,0.779,0.398,8.187,249.016,104.018,7.705,80.703,0,
1/05/2024 2:50:24 PM,1.221,19.307,36.546,49.068,56094.6,1026.129,26.124,0.801,0.801,0.502,8.187,249.016,104.033,7.706,75.072,0,
1/05/2024 2:50:24 PM,1.351,19.303,36.549,49.069,56099.5,1026.133,26.127,0.809,0.809,0.472,8.187,249.016,104.028,7.706,69.911,0,
1/05/2024 2:50:24 PM,1.422,19.301,36.555,49.074,56108.5,1026.139,26.133,0.757,0.757,0.428,8.187,249.016,104.101,7.711,67.002,0,
1/05/2024 2:50:24 PM,1.429,19.301,36.558,49.077,56112.1,1026.141,26.135,0.794,0.794,0.398,8.187,249.016,104.078,7.709,67.847,0,
1/05/2024 2:50:25 PM,1.411,19.301,36.556,49.075,56109.9,1026.140,26.133,0.876,0.876,0.428,8.187,249.054,103.935,7.699,68.128,0,
1/05/2024 2:50:25 PM,1.398,19.302,36.555,49.075,56108.1,1026.138,26.132,0.809,0.809,0.339,8.187,249.054,103.940,7.699,65.688,0,
1/05/2024 2:50:25 PM,1.405,19.302,36.558,49.078,56112.1,1026.141,26.135,0.974,0.974,0.413,8.187,249.054,103.969,7.700,63.811,0,
1/05/2024 2:50:25 PM,1.446,19.302,36.557,49.076,56110.3,1026.140,26.134,0.854,0.854,0.339,8.187,249.054,104.006,7.703,62.592,0,
1/05/2024 2:50:25 PM,1.517,19.299,36.559,49.076,56113.8,1026.143,26.136,0.809,0.809,0.384,8.187,249.054,103.925,7.697,61.935,0,
1/05/2024 2:50:26 PM,1.630,19.301,36.561,49.081,56116.9,1026.144,26.137,0.906,0.906,0.472,8.187,249.054,103.939,7.699,58.463,0,
1/05/2024 2:50:26 PM,1.743,19.300,36.558,49.075,56111.9,1026.142,26.135,0.809,0.809,0.428,8.187,249.054,103.954,7.701,57.806,0,
1/05/2024 2:50:26 PM,1.847,19.294,36.565,49.078,56123.2,1026.150,26.142,0.824,0.824,0.413,8.187,249.054,103.967,7.702,57.430,0,
1/05/2024 2:50:26 PM,1.905,19.293,36.569,49.082,56129.4,1026.154,26.145,0.809,0.809,0.354,8.187,249.054,104.005,7.705,57.524,0,
1/05/2024 2:50:26 PM,1.942,19.292,36.574,49.087,56136.1,1026.158,26.149,0.839,0.839,0.354,8.187,249.092,103.841,7.692,59.213,0,
1/05/2024 2:50:27 PM,2.016,19.291,36.574,49.085,56135.9,1026.158,26.149,0.801,0.801,0.472,8.187,249.092,103.954,7.701,59.589,0,
1/05/2024 2:50:27 PM,2.118,19.288,36.573,49.082,56136.4,1026.159,26.150,0.801,0.801,0.531,8.187,249.092,103.883,7.696,59.026,0,
1/05/2024 2:50:27 PM,2.191,19.283,36.581,49.086,56147.4,1026.166,26.157,0.771,0.771,0.398,8.187,249.092,103.798,7.690,57.993,0,
1/05/2024 2:50:27 PM,2.262,19.282,36.582,49.086,56149.1,1026.168,26.158,1.094,1.094,0.576,8.187,249.092,103.702,7.682,55.741,0,
1/05/2024 2:50:27 PM,2.323,19.282,36.583,49.087,56151.2,1026.169,26.159,0.884,0.884,0.428,8.187,249.130,103.764,7.687,52.175,0,
1/05/2024 2:50:28 PM,2.384,19.281,36.583,49.087,56150.7,1026.169,26.159,0.936,0.936,0.443,8.187,249.130,103.727,7.684,49.642,0,
1/05/2024 2:50:28 PM,2.455,19.282,36.587,49.092,56156.8,1026.173,26.162,0.824,0.824,0.472,8.187,249.130,103.715,7.683,48.891,0,
1/05/2024 2:50:28 PM,2.522,19.281,36.588,49.091,56157.3,1026.174,26.163,0.839,0.839,0.443,8.186,249.130,103.610,7.676,48.422,0,
1/05/2024 2:50:28 PM,2.568,19.281,36.592,49.096,56162.9,1026.177,26.166,1.019,1.019,0.472,8.186,249.130,103.627,7.677,47.108,0,
1/05/2024 2:50:28 PM,2.607,19.279,36.593,49.097,56165.7,1026.179,26.167,0.876,0.876,0.472,8.186,249.168,103.550,7.671,47.108,0,
1/05/2024 2:50:29 PM,2.706,19.276,36.596,49.097,56169.5,1026.182,26.170,0.839,0.839,0.516,8.186,249.130,103.562,7.672,48.703,0,
1/05/2024 2:50:29 PM,2.780,19.276,36.596,49.097,56170.4,1026.183,26.170,0.876,0.876,0.457,8.186,249.168,103.553,7.672,48.985,0,
1/05/2024 2:50:29 PM,2.843,19.276,36.600,49.102,56176.0,1026.186,26.174,0.801,0.801,0.428,8.186,249.168,103.501,7.668,48.422,0,
1/05/2024 2:50:29 PM,2.923,19.274,36.602,49.103,56179.2,1026.188,26.176,0.771,0.771,0.443,8.186,249.168,103.515,7.669,47.859,0,
1/05/2024 2:50:29 PM,3.010,19.273,36.605,49.104,56183.4,1026.191,26.178,0.824,0.824,0.413,8.186,249.168,103.427,7.663,47.296,0,
1/05/2024 2:50:30 PM,3.060,19.272,36.608,49.107,56187.0,1026.194,26.180,0.809,0.809,0.384,8.185,249.168,103.435,7.663,47.296,0,
1/05/2024 2:50:30 PM,3.085,19.273,36.606,49.106,56184.6,1026.192,26.179,0.846,0.846,0.384,8.185,249.206,103.341,7.656,47.296,0,
1/05/2024 2:50:30 PM,3.148,19.272,36.608,49.107,56187.3,1026.194,26.180,0.809,0.809,0.413,8.185,249.206,103.286,7.652,46.451,0,
1/05/2024 2:50:30 PM,3.218,19.272,36.610,49.109,56190.2,1026.196,26.182,0.861,0.861,0.413,8.185,249.206,103.251,7.649,45.231,0,
1/05/2024 2:50:30 PM,3.289,19.272,36.610,49.110,56190.6,1026.197,26.182,0.884,0.884,0.384,8.185,249.206,103.258,7.650,44.105,0,
1/05/2024 2:50:31 PM,3.389,19.272,36.610,49.109,56189.6,1026.197,26.182,0.989,0.989,0.398,8.185,249.206,103.158,7.642,42.510,0,
1/05/2024 2:50:31 PM,3.493,19.271,36.613,49.112,56193.9,1026.199,26.184,0.966,0.966,0.472,8.185,249.206,103.255,7.650,41.665,0,
1/05/2024 2:50:31 PM,3.545,19.269,36.617,49.115,56200.3,1026.203,26.188,0.906,0.906,0.443,8.185,249.245,103.224,7.648,40.445,0,
1/05/2024 2:50:31 PM,3.568,19.268,36.618,49.115,56201.6,1026.204,26.189,0.884,0.884,0.428,8.185,249.245,103.173,7.643,39.976,0,
1/05/2024 2:50:31 PM,3.620,19.268,36.620,49.117,56205.0,1026.207,26.191,0.846,0.846,0.398,8.185,249.245,103.287,7.652,40.445,0,
1/05/2024 2:50:32 PM,3.700,19.267,36.624,49.120,56209.9,1026.210,26.194,0.861,0.861,0.413,8.184,249.245,103.179,7.644,40.445,0,
1/05/2024 2:50:32 PM,3.787,19.261,36.633,49.125,56223.5,1026.219,26.202,0.846,0.846,0.428,8.184,249.283,103.184,7.645,39.131,0,
1/05/2024 2:50:32 PM,3.848,19.258,36.637,49.126,56229.9,1026.223,26.206,0.831,0.831,0.398,8.184,249.283,103.129,7.641,38.944,0,
1/05/2024 2:50:32 PM,3.887,19.259,36.637,49.128,56230.3,1026.223,26.206,0.876,0.876,0.398,8.184,249.283,103.201,7.646,39.038,0,
1/05/2024 2:50:32 PM,3.924,19.258,36.639,49.130,56233.0,1026.225,26.208,0.869,0.869,0.443,8.184,249.283,103.123,7.640,39.038,0,
1/05/2024 2:50:33 PM,4.002,19.257,36.640,49.130,56235.2,1026.227,26.209,0.876,0.876,0.369,8.184,249.321,103.080,7.638,38.756,0,
1/05/2024 2:50:33 PM,4.084,19.256,36.644,49.133,56239.8,1026.230,26.212,0.884,0.884,0.472,8.184,249.283,103.017,7.633,38.944,0,
1/05/2024 2:50:33 PM,4.188,19.255,36.643,49.131,56239.0,1026.230,26.211,0.891,0.891,0.443,8.184,249.321,102.996,7.631,39.038,0,
1/05/2024 2:50:33 PM,4.296,19.256,36.645,49.134,56241.4,1026.232,26.213,0.914,0.914,0.472,8.184,249.321,103.028,7.634,38.381,0,
1/05/2024 2:50:33 PM,4.404,19.256,36.648,49.138,56245.6,1026.234,26.215,1.011,1.011,0.502,8.184,249.321,103.018,7.633,37.536,0,
1/05/2024 2:50:34 PM,4.534,19.252,36.657,49.146,56259.8,1026.243,26.223,0.974,0.974,0.472,8.184,249.321,103.001,7.632,35.941,0,
1/05/2024 2:50:34 PM,4.645,19.247,36.664,49.148,56270.1,1026.250,26.230,0.974,0.974,0.502,8.183,249.321,102.996,7.632,34.439,0,
1/05/2024 2:50:34 PM,4.705,19.242,36.669,49.149,56277.8,1026.256,26.235,0.959,0.959,0.443,8.183,249.321,103.055,7.637,33.595,0,
1/05/2024 2:50:34 PM,4.751,19.241,36.671,49.151,56281.1,1026.258,26.237,0.914,0.914,0.398,8.184,249.359,103.036,7.635,33.407,0,
1/05/2024 2:50:34 PM,4.855,19.237,36.673,49.149,56284.4,1026.260,26.239,0.899,0.899,0.428,8.183,249.359,103.064,7.638,33.407,0,
1/05/2024 2:50:35 PM,4.939,19.232,36.679,49.151,56294.3,1026.267,26.245,1.019,1.019,0.502,8.183,249.397,102.970,7.631,32.938,0,
1/05/2024 2:50:35 PM,4.994,19.237,36.675,49.151,56287.3,1026.263,26.241,1.086,1.086,0.443,8.183,249.397,102.948,7.630,32.656,0,
1/05/2024 2:50:35 PM,5.058,19.235,36.675,49.149,56288.1,1026.264,26.241,1.094,1.094,0.502,8.183,249.397,102.964,7.630,33.126,0,
1/05/2024 2:50:35 PM,5.145,19.231,36.681,49.152,56296.9,1026.270,26.247,1.041,1.041,0.502,8.183,249.397,103.042,7.637,33.126,0,
1/05/2024 2:50:35 PM,5.238,19.225,36.690,49.156,56310.5,1026.278,26.255,0.996,0.996,0.472,8.183,249.397,102.997,7.634,32.938,0,
1/05/2024 2:50:36 PM,5.336,19.216,36.700,49.158,56326.1,1026.289,26.265,0.996,0.996,0.472,8.183,249.397,102.991,7.634,32.844,0,
1/05/2024 2:50:36 PM,5.422,19.210,36.706,49.159,56334.9,1026.295,26.271,1.153,1.153,0.576,8.183,249.435,102.976,7.634,32.469,0,
1/05/2024 2:50:36 PM,5.490,19.204,36.713,49.162,56346.3,1026.302,26.278,1.311,1.311,0.457,8.183,249.435,102.954,7.632,32.093,0,
1/05/2024 2:50:36 PM,5.568,19.204,36.714,49.163,56347.9,1026.304,26.279,1.109,1.109,0.487,8.182,249.435,103.045,7.639,31.718,0,
1/05/2024 2:50:36 PM,5.665,19.205,36.713,49.163,56346.6,1026.303,26.278,1.011,1.011,0.443,8.182,249.435,103.043,7.639,31.437,0,
1/05/2024 2:50:37 PM,5.776,19.204,36.717,49.166,56351.2,1026.306,26.281,1.071,1.071,0.472,8.182,249.473,102.997,7.635,31.061,0,
1/05/2024 2:50:37 PM,5.871,19.203,36.719,49.168,56354.4,1026.309,26.283,1.019,1.019,0.516,8.182,249.473,103.014,7.637,30.310,0,
1/05/2024 2:50:37 PM,5.906,19.202,36.722,49.170,56359.3,1026.312,26.286,1.041,1.041,0.487,8.182,249.473,103.029,7.638,29.466,0,
1/05/2024 2:50:37 PM,5.921,19.199,36.724,49.170,56362.3,1026.314,26.288,1.004,1.004,0.487,8.182,249.473,103.029,7.638,28.997,0,
1/05/2024 2:50:37 PM,5.934,19.201,36.723,49.171,56361.2,1026.313,26.287,1.056,1.056,0.472,8.182,249.473,103.033,7.638,28.809,0,
1/05/2024 2:50:38 PM,5.931,19.202,36.721,49.169,56358.0,1026.311,26.285,1.019,1.019,0.487,8.182,249.512,103.074,7.641,28.527,0,
1/05/2024 2:50:38 PM,5.962,19.202,36.721,49.169,56357.9,1026.311,26.285,0.974,0.974,0.428,8.182,249.512,102.955,7.632,28.527,0,
1/05/2024 2:50:38 PM,6.042,19.202,36.723,49.171,56360.4,1026.313,26.286,1.498,1.498,0.516,8.182,249.512,102.992,7.636,28.246,0,
1/05/2024 2:50:38 PM,6.094,19.202,36.726,49.174,56364.5,1026.316,26.289,1.281,1.281,0.546,8.182,249.512,103.007,7.636,27.777,0,
1/05/2024 2:50:38 PM,6.178,19.198,36.722,49.166,56360.5,1026.314,26.287,1.094,1.094,0.531,8.182,249.512,103.037,7.641,27.777,0,
1/05/2024 2:50:39 PM,6.295,19.181,36.730,49.158,56374.8,1026.325,26.297,1.101,1.101,0.561,8.181,249.512,103.011,7.641,27.683,0,
1/05/2024 2:50:39 PM,6.399,19.172,36.742,49.163,56393.9,1026.337,26.309,1.094,1.094,0.516,8.181,249.550,103.065,7.645,27.308,0,
1/05/2024 2:50:39 PM,6.501,19.166,36.742,49.156,56394.0,1026.339,26.310,1.064,1.064,0.620,8.181,249.512,103.074,7.645,26.838,0,
1/05/2024 2:50:39 PM,6.631,19.159,36.745,49.152,56399.8,1026.343,26.314,1.049,1.049,0.561,8.181,249.550,102.999,7.641,26.557,0,
1/05/2024 2:50:40 PM,6.713,19.155,36.749,49.154,56406.8,1026.348,26.319,1.071,1.071,0.531,8.181,249.550,103.029,7.643,26.369,0,
1/05/2024 2:50:40 PM,6.763,19.156,36.752,49.157,56410.3,1026.350,26.321,1.153,1.153,0.472,8.181,249.550,103.013,7.641,26.088,0,
1/05/2024 2:50:40 PM,6.796,19.156,36.753,49.159,56412.3,1026.352,26.322,1.191,1.191,0.502,8.181,249.550,103.057,7.644,25.994,0,
1/05/2024 2:50:40 PM,6.830,19.158,36.751,49.159,56409.4,1026.350,26.320,1.288,1.288,0.502,8.181,249.588,103.056,7.644,25.994,0,
1/05/2024 2:50:40 PM,6.876,19.157,36.750,49.157,56407.7,1026.349,26.319,1.228,1.228,0.502,8.181,249.588,103.062,7.645,25.900,0,
1/05/2024 2:50:41 PM,6.958,19.156,36.749,49.154,56406.3,1026.349,26.318,1.348,1.348,0.679,8.181,249.588,103.038,7.643,25.806,0,
1/05/2024 2:50:41 PM,7.038,19.154,36.750,49.153,56408.4,1026.351,26.320,1.288,1.288,0.738,8.181,249.588,103.046,7.644,25.525,0,
1/05/2024 2:50:41 PM,7.116,19.153,36.751,49.154,56410.7,1026.352,26.321,1.266,1.266,0.561,8.181,249.588,102.956,7.638,25.243,0,
1/05/2024 2:50:41 PM,7.203,19.152,36.752,49.154,56410.9,1026.353,26.321,1.198,1.198,0.531,8.181,249.588,102.947,7.637,24.962,0,
1/05/2024 2:50:41 PM,7.346,19.151,36.753,49.154,56412.5,1026.355,26.322,1.101,1.101,0.576,8.181,249.588,102.972,7.639,24.492,0,
1/05/2024 2:50:42 PM,7.424,19.151,36.753,49.155,56413.9,1026.356,26.323,1.206,1.206,0.516,8.181,249.588,102.954,7.638,24.117,0,
1/05/2024 2:50:42 PM,7.513,19.150,36.754,49.155,56415.2,1026.357,26.324,1.153,1.153,0.457,8.181,249.626,102.917,7.635,23.835,0,
1/05/2024 2:50:42 PM,7.623,19.150,36.756,49.157,56417.1,1026.358,26.325,1.124,1.124,0.546,8.180,249.626,102.976,7.640,23.554,0,
1/05/2024 2:50:42 PM,7.721,19.150,36.758,49.159,56419.8,1026.360,26.326,1.101,1.101,0.531,8.180,249.626,102.939,7.637,23.085,0,
1/05/2024 2:50:42 PM,7.812,19.150,36.758,49.159,56421.2,1026.362,26.327,1.153,1.153,0.516,8.180,249.626,102.872,7.631,22.616,0,
1/05/2024 2:50:43 PM,7.896,19.149,36.760,49.160,56423.3,1026.363,26.329,1.236,1.236,0.664,8.180,249.626,102.859,7.631,22.334,0,
1/05/2024 2:50:43 PM,7.980,19.149,36.761,49.161,56424.4,1026.364,26.329,1.341,1.341,0.723,8.180,249.626,102.915,7.635,22.146,0,
1/05/2024 2:50:43 PM,8.076,19.149,36.762,49.163,56425.6,1026.365,26.330,1.221,1.221,0.635,8.180,249.626,102.905,7.634,21.865,0,
1/05/2024 2:50:43 PM,8.186,19.149,36.761,49.162,56425.3,1026.365,26.329,1.153,1.153,0.590,8.180,249.626,102.897,7.634,21.489,0,
1/05/2024 2:50:43 PM,8.295,19.149,36.764,49.165,56429.0,1026.368,26.332,1.243,1.243,0.812,8.180,249.664,102.864,7.631,21.208,0,
1/05/2024 2:50:44 PM,8.405,19.148,36.766,49.168,56432.7,1026.371,26.334,1.281,1.281,0.708,8.180,249.664,102.790,7.626,20.833,0,
1/05/2024 2:50:44 PM,8.546,19.149,36.769,49.173,56436.6,1026.373,26.336,1.356,1.356,0.708,8.180,249.664,102.770,7.624,20.457,0,
1/05/2024 2:50:44 PM,8.697,19.151,36.771,49.175,56438.2,1026.375,26.336,1.236,1.236,0.605,8.180,249.664,102.842,7.629,20.082,0,
1/05/2024 2:50:44 PM,8.817,19.152,36.774,49.180,56442.1,1026.377,26.338,1.288,1.288,0.664,8.180,249.664,102.827,7.627,19.613,0,
1/05/2024 2:50:44 PM,8.988,19.153,36.774,49.182,56442.2,1026.378,26.338,1.348,1.348,0.753,8.180,249.702,102.650,7.614,18.956,0,
1/05/2024 2:50:45 PM,9.109,19.154,36.776,49.186,56445.3,1026.380,26.340,1.356,1.356,1.343,8.180,249.702,102.623,7.612,18.580,0,
1/05/2024 2:50:45 PM,9.250,19.155,36.778,49.188,56447.1,1026.381,26.341,1.191,1.191,0.826,8.179,249.702,102.603,7.610,18.299,0,
1/05/2024 2:50:45 PM,9.356,19.155,36.777,49.188,56445.9,1026.381,26.340,1.311,1.311,0.767,8.179,249.702,102.602,7.610,17.924,0,
1/05/2024 2:50:45 PM,9.458,19.156,36.778,49.190,56448.0,1026.383,26.341,1.296,1.296,0.649,8.179,249.702,102.666,7.615,17.548,0,
1/05/2024 2:50:45 PM,9.579,19.157,36.776,49.189,56445.0,1026.381,26.339,1.221,1.221,0.605,8.179,249.702,102.572,7.609,17.267,0,
1/05/2024 2:50:46 PM,9.694,19.156,36.774,49.186,56442.5,1026.380,26.338,1.153,1.153,0.620,8.179,249.740,102.535,7.606,16.985,0,
1/05/2024 2:50:46 PM,9.785,19.156,36.778,49.190,56448.2,1026.384,26.341,1.221,1.221,0.576,8.179,249.740,102.550,7.606,16.610,0,
1/05/2024 2:50:46 PM,9.857,19.156,36.780,49.192,56449.8,1026.385,26.342,1.213,1.213,0.782,8.179,249.740,102.549,7.606,16.422,0,
