// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/10/18 15:32:07
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=Oct Prof 2

PreHeat=1000
Interval=200
SampleCnt=358

StartTime=2025/10/18 15:32:07
EndTime=2025/10/18 15:33:19

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.182
StartDepthA=-0.196881088654829
StartDepthB=-0.196852100867365

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
18/10/2025 3:32:10 PM,0.098,22.286,0.497,0.953,1013.6,998.085,0.000,3.408,3.408,3.840,8.848,28.566,118.595,10.265,91.494,0,
18/10/2025 3:32:11 PM,0.140,22.287,0.498,0.953,1013.9,998.086,0.000,3.356,3.356,3.678,8.845,28.566,118.577,10.263,89.805,0,
18/10/2025 3:32:11 PM,0.161,22.285,0.498,0.953,1014.0,998.086,0.000,3.475,3.475,3.944,8.845,28.414,118.632,10.267,77.231,0,
18/10/2025 3:32:11 PM,0.173,22.287,0.498,0.954,1014.1,998.086,0.000,3.423,3.423,3.693,8.845,28.643,118.653,10.269,65.594,0,
18/10/2025 3:32:11 PM,0.195,22.288,0.498,0.954,1014.1,998.085,0.000,3.416,3.416,3.619,8.843,29.406,118.677,10.271,63.342,0,
18/10/2025 3:32:11 PM,0.220,22.287,0.498,0.954,1014.3,998.086,0.000,3.678,3.678,4.195,8.838,30.512,118.610,10.265,55.647,0,
18/10/2025 3:32:12 PM,0.234,22.285,0.498,0.954,1014.4,998.087,0.000,3.543,3.543,3.722,8.834,30.207,118.615,10.265,49.360,0,
18/10/2025 3:32:12 PM,0.251,22.289,0.498,0.954,1014.3,998.086,0.000,3.558,3.558,4.121,8.832,30.664,118.681,10.271,47.296,0,
18/10/2025 3:32:12 PM,0.257,22.291,0.498,0.954,1014.2,998.085,0.000,3.663,3.663,3.811,8.827,31.236,118.646,10.267,43.260,0,
18/10/2025 3:32:12 PM,0.260,22.291,0.498,0.954,1014.4,998.085,0.000,3.708,3.708,3.693,8.824,31.427,118.623,10.267,42.604,0,
18/10/2025 3:32:12 PM,0.278,22.291,0.498,0.954,1014.4,998.085,0.000,3.678,3.678,3.619,8.822,31.122,118.768,10.278,40.445,0,
18/10/2025 3:32:13 PM,0.302,22.291,0.498,0.954,1014.7,998.086,0.000,3.618,3.618,3.264,8.823,30.817,118.681,10.271,40.539,0,
18/10/2025 3:32:13 PM,0.333,22.289,0.498,0.954,1014.6,998.086,0.000,3.925,3.925,4.107,8.823,30.931,118.691,10.271,40.445,0,
18/10/2025 3:32:13 PM,0.360,22.292,0.498,0.954,1014.7,998.086,0.000,3.962,3.962,4.107,8.823,31.313,118.764,10.277,42.134,0,
18/10/2025 3:32:13 PM,0.392,22.295,0.498,0.955,1014.9,998.085,0.000,3.865,3.865,3.752,8.820,31.999,118.737,10.275,42.322,0,
18/10/2025 3:32:13 PM,0.429,22.294,0.498,0.955,1015.1,998.086,0.000,3.940,3.940,3.944,8.818,32.342,118.753,10.275,38.756,0,
18/10/2025 3:32:14 PM,0.457,22.296,0.499,0.957,1017.3,998.086,0.000,4.105,4.105,3.885,8.816,32.495,118.758,10.276,38.381,0,
18/10/2025 3:32:14 PM,0.492,22.293,0.500,0.957,1018.1,998.087,0.000,4.022,4.022,3.974,8.814,32.533,118.737,10.275,37.912,0,
18/10/2025 3:32:14 PM,0.528,22.291,0.500,0.957,1017.7,998.088,0.000,4.000,4.000,4.195,8.814,32.380,118.718,10.274,37.161,0,
18/10/2025 3:32:14 PM,0.564,22.290,0.499,0.957,1017.5,998.088,0.000,3.992,3.992,3.767,8.816,32.075,118.790,10.282,36.410,0,
18/10/2025 3:32:14 PM,0.593,22.289,0.499,0.956,1017.1,998.088,0.000,4.037,4.037,3.988,8.817,31.923,118.858,10.288,36.222,0,
18/10/2025 3:32:15 PM,0.608,22.289,0.499,0.956,1017.1,998.088,0.000,4.105,4.105,4.299,8.820,31.770,118.752,10.277,36.222,0,
18/10/2025 3:32:15 PM,0.614,22.290,0.500,0.957,1018.1,998.088,0.000,4.195,4.195,3.870,8.820,32.533,118.791,10.281,35.941,0,
18/10/2025 3:32:15 PM,0.623,22.286,0.501,0.959,1019.8,998.090,0.000,4.150,4.150,3.840,8.819,32.800,118.644,10.268,35.659,0,
18/10/2025 3:32:15 PM,0.637,22.283,0.501,0.959,1019.6,998.091,0.000,4.217,4.217,3.855,8.816,33.601,118.665,10.271,35.284,0,
18/10/2025 3:32:15 PM,0.663,22.286,0.500,0.958,1019.2,998.090,0.000,4.105,4.105,3.929,8.813,34.097,118.678,10.271,35.002,0,
18/10/2025 3:32:16 PM,0.700,22.286,0.500,0.958,1018.7,998.090,0.000,4.157,4.157,3.767,8.809,34.364,118.716,10.273,35.096,0,
18/10/2025 3:32:16 PM,0.748,22.285,0.500,0.958,1019.2,998.091,0.000,4.224,4.224,3.959,8.807,34.440,118.791,10.281,35.753,0,
18/10/2025 3:32:16 PM,0.782,22.281,0.500,0.958,1018.6,998.091,0.000,4.337,4.337,4.033,8.805,34.440,118.791,10.282,36.973,0,
18/10/2025 3:32:16 PM,0.818,22.279,0.500,0.957,1018.2,998.092,0.000,4.389,4.389,4.033,8.805,34.287,118.774,10.280,38.756,0,
18/10/2025 3:32:16 PM,0.853,22.283,0.500,0.958,1019.3,998.092,0.000,4.382,4.382,4.033,8.805,34.211,118.766,10.278,39.976,0,
18/10/2025 3:32:17 PM,0.881,22.286,0.500,0.958,1019.3,998.091,0.000,4.442,4.442,4.255,8.805,34.516,118.755,10.277,41.008,0,
18/10/2025 3:32:17 PM,0.916,22.291,0.500,0.958,1018.6,998.090,0.000,4.247,4.247,3.811,8.803,34.783,118.681,10.270,42.322,0,
18/10/2025 3:32:17 PM,0.946,22.292,0.500,0.958,1018.2,998.090,0.000,4.254,4.254,3.574,8.802,34.898,118.746,10.276,42.979,0,
18/10/2025 3:32:17 PM,0.977,22.294,0.500,0.957,1018.0,998.089,0.000,4.239,4.239,3.959,8.800,35.508,118.733,10.274,44.293,0,
18/10/2025 3:32:17 PM,1.003,22.293,0.500,0.957,1017.8,998.089,0.000,4.382,4.382,3.796,8.799,35.355,118.770,10.279,46.076,0,
18/10/2025 3:32:18 PM,1.023,22.286,0.500,0.958,1018.9,998.091,0.000,4.397,4.397,3.944,8.799,35.127,118.667,10.271,47.483,0,
18/10/2025 3:32:18 PM,1.034,22.282,0.500,0.958,1019.2,998.093,0.000,4.262,4.262,3.929,8.801,34.936,118.683,10.272,48.515,0,
18/10/2025 3:32:18 PM,1.049,22.283,0.500,0.958,1019.3,998.093,0.000,4.344,4.344,3.619,8.803,34.821,118.756,10.278,49.079,0,
18/10/2025 3:32:18 PM,1.076,22.283,0.500,0.959,1019.6,998.093,0.000,4.314,4.314,3.826,8.803,35.012,118.807,10.284,49.923,0,
18/10/2025 3:32:18 PM,1.103,22.282,0.501,0.959,1020.4,998.093,0.000,4.329,4.329,3.988,8.804,35.088,118.764,10.280,50.955,0,
18/10/2025 3:32:19 PM,1.137,22.283,0.501,0.960,1020.8,998.093,0.000,4.277,4.277,3.663,8.804,35.394,118.740,10.277,52.269,0,
18/10/2025 3:32:19 PM,1.168,22.285,0.501,0.960,1021.1,998.093,0.000,4.299,4.299,3.944,8.804,35.546,118.713,10.274,53.020,0,
18/10/2025 3:32:19 PM,1.221,22.286,0.502,0.961,1021.6,998.093,0.000,4.322,4.322,3.929,8.803,35.851,118.739,10.276,54.240,0,
18/10/2025 3:32:19 PM,1.269,22.285,0.502,0.961,1021.6,998.094,0.000,4.472,4.472,4.624,8.802,36.080,118.832,10.286,56.210,0,
18/10/2025 3:32:20 PM,1.301,22.274,0.502,0.961,1021.8,998.097,0.000,4.524,4.524,4.506,8.802,36.156,118.753,10.281,58.463,0,
18/10/2025 3:32:20 PM,1.321,22.267,0.502,0.961,1022.2,998.099,0.000,4.547,4.547,4.506,8.802,36.004,118.757,10.283,60.809,0,
18/10/2025 3:32:20 PM,1.363,22.273,0.502,0.961,1022.6,998.098,0.000,4.292,4.292,4.269,8.803,35.775,118.604,10.267,65.031,0,
18/10/2025 3:32:20 PM,1.416,22.274,0.502,0.961,1022.4,998.097,0.000,4.404,4.404,4.225,8.806,35.432,118.598,10.267,67.659,0,
18/10/2025 3:32:20 PM,1.464,22.271,0.502,0.961,1022.5,998.098,0.000,4.322,4.322,4.003,8.806,36.156,118.633,10.270,70.662,0,
18/10/2025 3:32:21 PM,1.485,22.268,0.502,0.961,1022.8,998.099,0.000,4.254,4.254,3.870,8.804,36.843,118.616,10.269,72.726,0,
18/10/2025 3:32:21 PM,1.483,22.268,0.502,0.962,1023.2,998.099,0.000,4.292,4.292,3.722,8.801,37.339,118.558,10.264,75.260,0,
18/10/2025 3:32:21 PM,1.492,22.271,0.502,0.962,1023.5,998.099,0.000,4.314,4.314,3.633,8.798,37.644,118.593,10.267,82.204,0,
18/10/2025 3:32:21 PM,1.512,22.273,0.502,0.962,1023.3,998.098,0.000,4.284,4.284,3.767,8.796,37.568,118.573,10.263,85.770,0,
18/10/2025 3:32:21 PM,1.544,22.274,0.503,0.962,1023.8,998.099,0.000,4.262,4.262,3.633,8.796,37.110,118.575,10.262,85.582,0,
18/10/2025 3:32:22 PM,1.577,22.279,0.502,0.962,1023.4,998.097,0.000,4.374,4.374,3.929,8.798,36.728,118.570,10.264,85.676,0,
18/10/2025 3:32:22 PM,1.615,22.265,0.503,0.962,1024.1,998.101,0.000,4.434,4.434,3.811,8.801,36.576,118.507,10.261,94.403,0,
18/10/2025 3:32:22 PM,1.647,22.264,0.503,0.962,1024.0,998.101,0.000,4.509,4.509,3.885,8.799,37.491,118.398,10.252,106.978,0,
18/10/2025 3:32:22 PM,1.685,22.258,0.503,0.962,1024.0,998.103,0.000,4.472,4.472,3.944,8.799,37.453,118.361,10.250,114.204,0,
18/10/2025 3:32:22 PM,1.739,22.258,0.503,0.963,1024.4,998.103,0.000,4.404,4.404,3.929,8.799,37.186,118.390,10.252,126.403,0,
18/10/2025 3:32:23 PM,1.796,22.259,0.503,0.962,1024.0,998.103,0.000,4.457,4.457,4.136,8.800,37.110,118.427,10.255,108.949,0,
18/10/2025 3:32:23 PM,1.850,22.263,0.503,0.963,1024.4,998.103,0.000,4.359,4.359,3.944,8.800,37.453,118.410,10.252,100.972,0,
18/10/2025 3:32:23 PM,1.880,22.268,0.503,0.963,1024.4,998.102,0.000,4.277,4.277,3.826,8.799,38.254,118.470,10.256,132.503,0,
18/10/2025 3:32:23 PM,1.896,22.260,0.503,0.963,1024.4,998.104,0.000,4.427,4.427,4.048,8.794,38.826,118.383,10.251,105.477,0,
18/10/2025 3:32:23 PM,1.915,22.253,0.503,0.963,1024.7,998.105,0.000,4.412,4.412,3.988,8.791,39.055,118.403,10.256,94.873,0,
18/10/2025 3:32:24 PM,1.943,22.245,0.503,0.963,1024.7,998.107,0.000,4.389,4.389,3.929,8.789,39.055,118.309,10.251,96.937,0,
18/10/2025 3:32:24 PM,1.974,22.234,0.503,0.963,1025.5,998.110,0.000,4.457,4.457,3.870,8.787,39.055,118.199,10.242,109.887,0,
18/10/2025 3:32:24 PM,1.997,22.223,0.503,0.962,1025.0,998.113,0.000,4.591,4.591,3.693,8.786,39.055,118.056,10.237,114.579,0,
18/10/2025 3:32:24 PM,2.012,22.200,0.503,0.962,1025.2,998.118,0.000,4.726,4.726,3.855,8.785,39.246,118.026,10.240,95.529,0,
18/10/2025 3:32:24 PM,2.031,22.168,0.504,0.962,1026.3,998.126,0.000,4.756,4.756,4.284,8.783,39.665,118.064,10.248,87.084,0,
18/10/2025 3:32:25 PM,2.073,22.148,0.504,0.962,1026.5,998.131,0.000,4.786,4.786,4.062,8.781,39.627,117.819,10.223,86.427,0,
18/10/2025 3:32:25 PM,2.136,21.991,0.504,0.960,1027.6,998.167,0.000,4.914,4.914,4.003,8.780,40.123,117.314,10.218,102.474,0,
18/10/2025 3:32:25 PM,2.199,21.799,0.504,0.955,1027.7,998.211,0.000,4.921,4.921,3.530,8.774,41.038,117.044,10.236,91.307,0,
18/10/2025 3:32:25 PM,2.251,21.582,0.505,0.952,1029.9,998.261,0.000,4.929,4.929,3.781,8.769,41.496,116.384,10.219,81.547,0,
18/10/2025 3:32:25 PM,2.287,21.492,0.505,0.951,1030.8,998.281,0.000,4.876,4.876,3.678,8.762,42.106,116.001,10.196,76.011,0,
18/10/2025 3:32:26 PM,2.304,21.480,0.505,0.950,1030.2,998.284,0.000,4.839,4.839,3.678,8.757,42.068,115.480,10.153,77.231,0,
18/10/2025 3:32:26 PM,2.318,21.474,0.505,0.951,1030.7,998.285,0.000,4.861,4.861,3.604,8.752,42.373,114.987,10.111,81.735,0,
18/10/2025 3:32:26 PM,2.337,21.462,0.505,0.951,1030.9,998.288,0.000,4.801,4.801,3.589,8.747,42.640,114.591,10.079,86.802,0,
18/10/2025 3:32:26 PM,2.365,21.455,0.505,0.950,1030.2,998.289,0.000,4.786,4.786,3.382,8.741,42.449,114.108,10.039,73.289,0,
18/10/2025 3:32:26 PM,2.386,21.445,0.505,0.950,1031.0,998.292,0.000,4.779,4.779,3.486,8.738,42.602,113.968,10.028,72.914,0,
18/10/2025 3:32:27 PM,2.415,21.435,0.505,0.950,1031.2,998.295,0.000,4.801,4.801,3.826,8.735,42.678,113.718,10.007,75.448,0,
18/10/2025 3:32:27 PM,2.444,21.420,0.506,0.950,1031.6,998.298,0.000,4.824,4.824,3.826,8.734,42.335,113.569,9.996,73.289,0,
18/10/2025 3:32:27 PM,2.476,21.409,0.505,0.950,1031.4,998.301,0.000,4.801,4.801,3.500,8.733,42.488,113.369,9.981,72.163,0,
18/10/2025 3:32:27 PM,2.518,21.388,0.506,0.950,1031.8,998.305,0.000,4.801,4.801,3.589,8.732,42.259,113.196,9.969,68.410,0,
18/10/2025 3:32:27 PM,2.570,21.366,0.506,0.949,1031.6,998.310,0.000,4.779,4.779,3.663,8.731,42.678,113.094,9.962,65.688,0,
18/10/2025 3:32:28 PM,2.619,21.351,0.506,0.949,1031.8,998.314,0.000,4.839,4.839,3.707,8.728,43.517,113.027,9.959,62.498,0,
18/10/2025 3:32:28 PM,2.659,21.338,0.505,0.948,1031.4,998.317,0.000,4.831,4.831,3.619,8.723,44.166,112.889,9.951,61.935,0,
18/10/2025 3:32:28 PM,2.682,21.316,0.505,0.948,1031.3,998.322,0.000,4.854,4.854,3.737,8.718,44.585,112.742,9.943,61.372,0,
18/10/2025 3:32:28 PM,2.713,21.306,0.505,0.947,1031.1,998.324,0.000,4.824,4.824,3.737,8.714,44.242,112.682,9.943,59.026,0,
18/10/2025 3:32:28 PM,2.757,21.283,0.505,0.947,1031.6,998.330,0.000,4.846,4.846,3.619,8.713,44.013,112.434,9.926,56.210,0,
18/10/2025 3:32:29 PM,2.797,21.243,0.506,0.947,1032.1,998.339,0.000,4.861,4.861,3.486,8.712,44.166,112.151,9.908,53.958,0,
18/10/2025 3:32:29 PM,2.828,21.215,0.505,0.946,1031.9,998.345,0.000,4.839,4.839,3.426,8.709,44.509,111.930,9.891,53.489,0,
18/10/2025 3:32:29 PM,2.852,21.199,0.506,0.946,1032.1,998.349,0.000,4.794,4.794,3.456,8.706,44.890,111.729,9.875,53.020,0,
18/10/2025 3:32:29 PM,2.877,21.193,0.505,0.945,1031.8,998.350,0.000,4.906,4.906,3.826,8.702,44.929,111.610,9.865,51.143,0,
18/10/2025 3:32:29 PM,2.919,21.182,0.505,0.945,1031.5,998.352,0.000,4.899,4.899,3.781,8.701,44.623,111.538,9.863,49.360,0,
18/10/2025 3:32:30 PM,2.971,21.113,0.505,0.944,1031.9,998.368,0.000,4.876,4.876,3.663,8.700,45.005,111.383,9.863,48.234,0,
18/10/2025 3:32:30 PM,3.030,21.058,0.506,0.943,1033.0,998.380,0.000,4.988,4.988,3.693,8.698,45.424,111.140,9.850,46.545,0,
18/10/2025 3:32:30 PM,3.072,21.034,0.506,0.944,1034.1,998.386,0.000,5.063,5.063,3.826,8.694,45.768,111.022,9.844,43.730,0,
18/10/2025 3:32:30 PM,3.097,21.023,0.506,0.944,1034.3,998.389,0.000,4.996,4.996,3.796,8.691,46.073,110.730,9.821,41.947,0,
18/10/2025 3:32:30 PM,3.120,21.015,0.506,0.944,1034.3,998.391,0.000,4.996,4.996,3.900,8.688,45.958,110.348,9.791,41.008,0,
18/10/2025 3:32:31 PM,3.145,21.002,0.506,0.943,1034.5,998.394,0.000,5.213,5.213,4.181,8.686,46.111,110.036,9.767,40.727,0,
18/10/2025 3:32:31 PM,3.167,20.987,0.507,0.943,1034.7,998.397,0.000,5.273,5.273,3.693,8.684,46.073,109.778,9.748,40.445,0,
18/10/2025 3:32:31 PM,3.196,20.962,0.507,0.943,1034.8,998.403,0.000,5.086,5.086,3.574,8.683,45.844,109.481,9.724,39.225,0,
18/10/2025 3:32:31 PM,3.232,20.939,0.507,0.943,1035.3,998.408,0.000,4.831,4.831,3.441,8.684,45.691,109.318,9.713,37.536,0,
18/10/2025 3:32:31 PM,3.274,20.887,0.507,0.942,1035.5,998.420,0.000,4.779,4.779,3.486,8.684,45.729,108.961,9.692,36.879,0,
18/10/2025 3:32:32 PM,3.328,20.816,0.506,0.940,1034.8,998.435,0.000,4.906,4.906,3.412,8.684,45.691,108.538,9.666,35.378,0,
18/10/2025 3:32:32 PM,3.400,20.688,0.507,0.937,1035.5,998.463,0.000,4.981,4.981,3.515,8.681,46.607,108.022,9.642,32.563,0,
18/10/2025 3:32:32 PM,3.482,20.577,0.507,0.936,1036.9,998.487,0.000,4.944,4.944,3.604,8.674,48.170,107.384,9.606,30.404,0,
18/10/2025 3:32:32 PM,3.540,20.497,0.508,0.936,1038.5,998.505,0.000,4.704,4.704,3.471,8.667,48.552,106.674,9.555,28.997,0,
18/10/2025 3:32:32 PM,3.580,20.434,0.509,0.936,1040.1,998.519,0.000,4.517,4.517,3.264,8.658,48.743,104.876,9.412,28.809,0,
18/10/2025 3:32:33 PM,3.584,20.432,0.508,0.935,1039.5,998.519,0.000,4.472,4.472,3.486,8.652,48.933,103.682,9.309,28.621,0,
18/10/2025 3:32:33 PM,3.595,20.424,0.508,0.935,1039.6,998.521,0.000,4.621,4.621,3.249,8.647,48.933,102.596,9.213,28.527,0,
18/10/2025 3:32:33 PM,3.620,20.409,0.508,0.935,1039.7,998.525,0.000,4.532,4.532,3.338,8.642,48.819,101.625,9.127,28.246,0,
18/10/2025 3:32:33 PM,3.654,20.377,0.508,0.934,1040.0,998.532,0.000,4.577,4.577,3.382,8.639,48.476,100.833,9.061,27.308,0,
18/10/2025 3:32:33 PM,3.691,20.319,0.509,0.934,1041.0,998.544,0.000,4.621,4.621,3.264,8.635,48.743,99.976,8.995,26.463,0,
18/10/2025 3:32:34 PM,3.750,20.250,0.508,0.931,1039.6,998.559,0.000,4.779,4.779,3.441,8.632,48.781,99.278,8.945,25.337,0,
18/10/2025 3:32:34 PM,3.822,20.095,0.507,0.926,1038.0,998.590,0.000,4.801,4.801,3.500,8.627,49.429,98.606,8.908,23.648,0,
