// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2024/05/01 09:51:51
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=STOP 1

PreHeat=1000
Interval=200
SampleCnt=273

StartTime=2024/05/01 09:51:51
EndTime=2024/05/01 09:52:46

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.188
StartDepthA=-0.00944111069187053
StartDepthB=-0.00968354620944358

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
1/05/2024 9:51:54 AM,0.033,19.152,36.042,48.305,55437.5,1025.779,25.779,0.360,0.360,0.457,8.212,201.379,100.020,7.451,234.789,0,
1/05/2024 9:51:55 AM,0.033,19.152,36.045,48.308,55441.7,1025.781,25.781,0.382,0.382,0.443,8.212,201.379,99.961,7.448,236.009,0,
1/05/2024 9:51:55 AM,0.026,19.153,36.043,48.307,55438.9,1025.780,25.780,0.397,0.397,0.457,8.212,201.379,99.919,7.444,233.756,0,
1/05/2024 9:51:55 AM,0.015,19.153,36.044,48.308,55440.1,1025.780,25.780,0.404,0.404,0.502,8.212,201.417,99.996,7.450,234.882,0,
1/05/2024 9:51:55 AM,0.007,19.153,36.043,48.307,55438.6,1025.779,25.779,0.397,0.397,0.413,8.212,201.417,99.903,7.443,235.821,0,
1/05/2024 9:51:55 AM,0.017,19.153,36.044,48.308,55439.4,1025.780,25.780,0.419,0.419,0.502,8.212,201.455,99.849,7.439,235.633,0,
1/05/2024 9:51:56 AM,0.044,19.153,36.042,48.306,55437.3,1025.779,25.779,0.412,0.412,0.472,8.212,201.455,99.886,7.442,238.073,0,
1/05/2024 9:51:56 AM,0.072,19.153,36.043,48.307,55438.7,1025.780,25.780,0.397,0.397,0.531,8.212,201.493,99.959,7.447,238.355,0,
1/05/2024 9:51:56 AM,0.080,19.152,36.045,48.308,55441.0,1025.781,25.781,0.404,0.404,0.472,8.212,201.493,99.896,7.443,237.885,0,
1/05/2024 9:51:56 AM,0.102,19.152,36.045,48.308,55440.6,1025.781,25.781,0.419,0.419,0.487,8.212,201.531,99.967,7.448,238.073,0,
1/05/2024 9:51:56 AM,0.147,19.152,36.044,48.307,55439.5,1025.781,25.780,0.434,0.434,0.649,8.212,201.531,99.847,7.438,142.074,0,
1/05/2024 9:51:57 AM,0.182,19.152,36.043,48.307,55439.1,1025.781,25.780,0.412,0.412,0.531,8.212,201.570,99.850,7.439,123.212,0,
1/05/2024 9:51:57 AM,0.208,19.153,36.043,48.307,55438.4,1025.780,25.779,0.427,0.427,0.472,8.212,201.570,99.909,7.443,142.450,0,
1/05/2024 9:51:57 AM,0.227,19.153,36.043,48.308,55438.7,1025.780,25.779,0.434,0.434,0.590,8.212,201.608,99.970,7.448,149.957,0,
1/05/2024 9:51:57 AM,0.240,19.153,36.043,48.308,55438.9,1025.781,25.780,0.442,0.442,0.576,8.212,201.608,99.958,7.446,140.291,0,
1/05/2024 9:51:57 AM,0.253,19.153,36.044,48.308,55440.1,1025.781,25.780,0.412,0.412,0.502,8.212,201.646,99.908,7.443,138.602,0,
1/05/2024 9:51:58 AM,0.284,19.153,36.043,48.307,55438.2,1025.780,25.779,0.397,0.397,0.457,8.212,201.646,99.933,7.445,149.394,0,
1/05/2024 9:51:58 AM,0.333,19.155,36.044,48.310,55439.0,1025.781,25.779,0.427,0.427,0.531,8.212,201.684,99.923,7.444,147.611,0,
1/05/2024 9:51:58 AM,0.385,19.155,36.045,48.311,55440.5,1025.782,25.780,0.442,0.442,0.516,8.212,201.684,99.906,7.442,126.685,0,
1/05/2024 9:51:58 AM,0.422,19.156,36.043,48.310,55437.8,1025.780,25.778,0.434,0.434,0.664,8.212,201.722,99.935,7.445,117.676,0,
1/05/2024 9:51:58 AM,0.440,19.156,36.045,48.312,55440.3,1025.782,25.780,0.412,0.412,0.516,8.212,201.722,99.910,7.443,119.459,0,
1/05/2024 9:51:59 AM,0.453,19.156,36.043,48.310,55438.0,1025.781,25.779,0.404,0.404,0.531,8.212,201.760,99.950,7.447,129.687,0,
1/05/2024 9:51:59 AM,0.481,19.155,36.043,48.310,55438.6,1025.781,25.779,0.442,0.442,0.546,8.212,201.760,99.953,7.446,135.505,0,
1/05/2024 9:51:59 AM,0.504,19.155,36.044,48.310,55439.1,1025.781,25.779,0.427,0.427,0.531,8.212,201.760,99.914,7.444,121.242,0,
1/05/2024 9:51:59 AM,0.526,19.154,36.045,48.310,55440.4,1025.782,25.780,0.449,0.449,0.679,8.212,201.798,99.926,7.445,113.359,0,
1/05/2024 9:51:59 AM,0.541,19.155,36.044,48.310,55438.8,1025.782,25.779,0.449,0.449,0.546,8.212,201.798,99.981,7.449,118.990,0,
1/05/2024 9:52:00 AM,0.556,19.154,36.044,48.309,55439.4,1025.782,25.780,0.419,0.419,0.502,8.212,201.837,100.029,7.452,125.934,0,
1/05/2024 9:52:00 AM,0.565,19.154,36.044,48.309,55439.1,1025.782,25.779,0.449,0.449,0.531,8.212,201.837,100.003,7.451,126.966,0,
1/05/2024 9:52:00 AM,0.576,19.154,36.043,48.308,55438.1,1025.781,25.779,0.442,0.442,0.516,8.212,201.875,99.959,7.447,120.679,0,
1/05/2024 9:52:00 AM,0.591,19.153,36.043,48.308,55439.2,1025.782,25.780,0.449,0.449,0.457,8.212,201.875,99.960,7.447,116.456,0,
1/05/2024 9:52:01 AM,0.604,19.152,36.044,48.308,55440.7,1025.783,25.781,0.434,0.434,0.516,8.212,201.913,99.892,7.442,115.705,0,
1/05/2024 9:52:01 AM,0.624,19.151,36.044,48.307,55440.8,1025.783,25.781,0.427,0.427,0.457,8.212,201.913,99.922,7.445,113.735,0,
1/05/2024 9:52:01 AM,0.654,19.151,36.046,48.308,55442.7,1025.785,25.782,0.397,0.397,0.413,8.212,201.951,99.990,7.450,113.547,0,
1/05/2024 9:52:01 AM,0.699,19.151,36.046,48.308,55442.6,1025.785,25.782,0.397,0.397,0.472,8.212,201.951,99.936,7.445,113.171,0,
1/05/2024 9:52:01 AM,0.747,19.151,36.045,48.307,55441.9,1025.785,25.781,0.434,0.434,0.576,8.212,201.951,99.990,7.450,109.136,0,
1/05/2024 9:52:02 AM,0.788,19.150,36.046,48.308,55443.2,1025.786,25.782,0.412,0.412,0.531,8.212,201.951,99.924,7.444,104.914,0,
1/05/2024 9:52:02 AM,0.829,19.150,36.045,48.307,55442.4,1025.785,25.782,0.494,0.494,0.546,8.212,201.989,99.976,7.449,102.192,0,
1/05/2024 9:52:02 AM,0.859,19.150,36.046,48.307,55443.0,1025.786,25.782,0.449,0.449,0.502,8.212,201.989,99.887,7.442,101.723,0,
1/05/2024 9:52:02 AM,0.872,19.150,36.043,48.305,55439.7,1025.784,25.780,0.449,0.449,0.531,8.212,202.027,99.896,7.443,100.315,0,
1/05/2024 9:52:02 AM,0.875,19.149,36.044,48.305,55441.2,1025.785,25.781,0.434,0.434,0.487,8.212,202.027,99.921,7.445,95.248,0,
1/05/2024 9:52:03 AM,0.872,19.149,36.045,48.305,55442.2,1025.786,25.782,0.464,0.464,0.708,8.212,202.027,99.897,7.443,94.028,0,
1/05/2024 9:52:03 AM,0.875,19.148,36.046,48.306,55444.2,1025.787,25.783,0.472,0.472,0.679,8.212,202.065,99.896,7.443,94.216,0,
1/05/2024 9:52:03 AM,0.890,19.149,36.047,48.308,55444.9,1025.787,25.783,0.457,0.457,0.605,8.212,202.065,99.835,7.438,96.749,0,
1/05/2024 9:52:03 AM,0.925,19.149,36.047,48.308,55444.7,1025.787,25.783,0.434,0.434,0.590,8.212,202.103,99.906,7.444,96.186,0,
1/05/2024 9:52:03 AM,0.977,19.149,36.047,48.309,55445.5,1025.788,25.784,0.494,0.494,0.694,8.212,202.103,99.861,7.440,93.277,0,
1/05/2024 9:52:04 AM,1.015,19.149,36.046,48.307,55443.7,1025.787,25.782,0.502,0.502,0.649,8.212,202.142,99.872,7.441,91.119,0,
1/05/2024 9:52:04 AM,1.037,19.149,36.047,48.308,55444.8,1025.788,25.783,0.487,0.487,0.516,8.212,202.142,99.922,7.445,87.835,0,
1/05/2024 9:52:04 AM,1.043,19.150,36.045,48.307,55442.4,1025.786,25.782,0.434,0.434,0.487,8.212,202.142,99.913,7.444,86.896,0,
1/05/2024 9:52:04 AM,1.044,19.150,36.046,48.308,55443.6,1025.787,25.782,0.434,0.434,0.531,8.212,202.180,99.924,7.445,86.333,0,
1/05/2024 9:52:04 AM,1.056,19.150,36.046,48.308,55443.1,1025.787,25.782,0.442,0.442,0.561,8.212,202.180,99.947,7.446,83.236,0,
1/05/2024 9:52:05 AM,1.078,19.151,36.045,48.308,55442.5,1025.786,25.782,0.464,0.464,0.738,8.212,202.218,99.890,7.442,82.955,0,
1/05/2024 9:52:05 AM,1.100,19.151,36.046,48.309,55443.5,1025.787,25.782,0.427,0.427,0.531,8.212,202.218,99.913,7.444,84.081,0,
1/05/2024 9:52:05 AM,1.119,19.151,36.045,48.308,55441.9,1025.786,25.781,0.397,0.397,0.487,8.212,202.256,99.979,7.449,85.113,0,
1/05/2024 9:52:05 AM,1.145,19.151,36.044,48.306,55440.1,1025.785,25.780,0.419,0.419,0.516,8.212,202.294,99.941,7.446,87.741,0,
1/05/2024 9:52:05 AM,1.165,19.151,36.046,48.309,55443.2,1025.787,25.782,0.449,0.449,0.546,8.212,202.294,99.936,7.445,87.084,0,
1/05/2024 9:52:06 AM,1.186,19.151,36.046,48.309,55442.9,1025.787,25.782,0.427,0.427,0.620,8.212,202.332,99.908,7.443,84.081,0,
1/05/2024 9:52:06 AM,1.214,19.151,36.046,48.310,55444.0,1025.788,25.782,0.434,0.434,0.561,8.212,202.332,99.920,7.444,80.609,0,
1/05/2024 9:52:06 AM,1.245,19.152,36.046,48.310,55443.4,1025.787,25.782,0.592,0.592,0.561,8.212,202.332,99.929,7.445,78.826,0,
1/05/2024 9:52:06 AM,1.280,19.151,36.047,48.310,55444.6,1025.788,25.783,0.442,0.442,0.516,8.212,202.370,99.879,7.441,77.606,0,
1/05/2024 9:52:06 AM,1.312,19.151,36.046,48.309,55444.2,1025.788,25.783,0.412,0.412,0.487,8.212,202.370,99.903,7.443,76.011,0,
1/05/2024 9:52:07 AM,1.314,19.151,36.046,48.310,55443.6,1025.788,25.782,0.404,0.404,0.531,8.212,202.409,99.903,7.443,74.697,0,
1/05/2024 9:52:07 AM,1.329,19.152,36.046,48.310,55443.3,1025.788,25.782,0.389,0.389,0.487,8.212,202.409,100.003,7.451,75.917,0,
1/05/2024 9:52:07 AM,1.340,19.152,36.046,48.310,55443.2,1025.788,25.782,0.412,0.412,0.546,8.212,202.409,99.909,7.443,77.512,0,
1/05/2024 9:52:07 AM,1.344,19.152,36.046,48.311,55443.7,1025.788,25.782,0.404,0.404,0.531,8.212,202.447,99.872,7.440,77.888,0,
1/05/2024 9:52:07 AM,1.347,19.152,36.046,48.311,55443.9,1025.788,25.782,0.389,0.389,0.502,8.212,202.485,99.950,7.447,77.606,0,
1/05/2024 9:52:08 AM,1.351,19.152,36.046,48.310,55442.9,1025.788,25.782,0.419,0.419,0.428,8.212,202.485,99.870,7.440,77.794,0,
1/05/2024 9:52:08 AM,1.370,19.152,36.044,48.309,55441.1,1025.787,25.781,0.412,0.412,0.457,8.212,202.485,99.944,7.446,77.794,0,
1/05/2024 9:52:08 AM,1.398,19.152,36.047,48.311,55444.7,1025.789,25.783,0.472,0.472,0.472,8.212,202.523,99.917,7.445,77.418,0,
1/05/2024 9:52:08 AM,1.425,19.152,36.047,48.311,55444.2,1025.789,25.782,0.427,0.427,0.502,8.212,202.523,99.981,7.449,76.668,0,
1/05/2024 9:52:08 AM,1.451,19.152,36.043,48.307,55439.5,1025.786,25.780,0.457,0.457,0.576,8.212,202.561,99.904,7.443,76.386,0,
1/05/2024 9:52:09 AM,1.490,19.151,36.043,48.307,55439.9,1025.786,25.780,0.434,0.434,0.487,8.212,202.561,99.875,7.441,75.635,0,
1/05/2024 9:52:09 AM,1.537,19.150,36.045,48.306,55441.8,1025.788,25.781,0.502,0.502,0.516,8.212,202.561,99.893,7.443,73.665,0,
1/05/2024 9:52:09 AM,1.563,19.149,36.046,48.307,55444.6,1025.790,25.783,0.494,0.494,0.487,8.212,202.561,99.970,7.449,72.820,0,
1/05/2024 9:52:09 AM,1.574,19.149,36.045,48.306,55442.9,1025.789,25.782,0.457,0.457,0.487,8.212,202.599,99.998,7.451,72.726,0,
1/05/2024 9:52:09 AM,1.598,19.149,36.047,48.308,55445.5,1025.791,25.783,0.547,0.547,0.516,8.212,202.599,99.969,7.448,74.040,0,
1/05/2024 9:52:10 AM,1.608,19.148,36.045,48.305,55443.0,1025.789,25.782,0.517,0.517,0.605,8.212,202.637,99.934,7.446,74.415,0,
1/05/2024 9:52:10 AM,1.617,19.148,36.045,48.305,55443.4,1025.790,25.782,0.479,0.479,0.531,8.212,202.637,99.920,7.445,73.477,0,
1/05/2024 9:52:10 AM,1.635,19.148,36.045,48.305,55442.6,1025.789,25.782,0.524,0.524,0.753,8.212,202.637,99.903,7.444,73.383,0,
1/05/2024 9:52:10 AM,1.645,19.148,36.045,48.305,55443.1,1025.789,25.782,0.509,0.509,0.694,8.212,202.676,99.929,7.446,73.102,0,
1/05/2024 9:52:10 AM,1.667,19.147,36.045,48.304,55443.3,1025.790,25.782,0.464,0.464,0.576,8.212,202.676,99.944,7.447,72.445,0,
1/05/2024 9:52:11 AM,1.695,19.147,36.045,48.304,55442.6,1025.789,25.782,0.464,0.464,0.561,8.212,202.714,99.923,7.446,71.882,0,
1/05/2024 9:52:11 AM,1.719,19.146,36.045,48.303,55442.6,1025.790,25.782,0.487,0.487,0.531,8.212,202.714,99.935,7.447,71.413,0,
1/05/2024 9:52:11 AM,1.766,19.146,36.045,48.302,55442.9,1025.790,25.782,0.442,0.442,0.472,8.212,202.752,99.936,7.447,72.069,0,
1/05/2024 9:52:11 AM,1.806,19.145,36.046,48.303,55444.7,1025.791,25.783,0.479,0.479,0.502,8.212,202.752,99.880,7.442,73.008,0,
1/05/2024 9:52:11 AM,1.860,19.145,36.047,48.305,55446.4,1025.793,25.784,0.487,0.487,0.531,8.212,202.752,99.925,7.446,73.383,0,
1/05/2024 9:52:12 AM,1.892,19.146,36.046,48.304,55444.5,1025.791,25.783,0.487,0.487,0.664,8.212,202.752,99.981,7.450,73.852,0,
1/05/2024 9:52:12 AM,1.914,19.145,36.045,48.303,55443.9,1025.791,25.783,0.487,0.487,0.561,8.212,202.790,99.977,7.450,73.195,0,
1/05/2024 9:52:12 AM,1.936,19.145,36.045,48.302,55443.1,1025.791,25.782,0.502,0.502,0.723,8.212,202.790,99.988,7.451,72.726,0,
1/05/2024 9:52:12 AM,1.951,19.145,36.046,48.304,55444.9,1025.792,25.783,0.532,0.532,0.620,8.213,202.828,99.921,7.446,72.163,0,
1/05/2024 9:52:12 AM,1.976,19.145,36.047,48.304,55446.8,1025.793,25.785,0.517,0.517,0.516,8.213,202.828,99.946,7.447,72.069,0,
1/05/2024 9:52:13 AM,2.000,19.144,36.048,48.305,55447.4,1025.794,25.785,0.502,0.502,0.546,8.213,202.828,99.932,7.446,72.069,0,
1/05/2024 9:52:13 AM,2.003,19.144,36.048,48.304,55447.7,1025.794,25.785,0.524,0.524,0.546,8.213,202.866,99.970,7.449,71.788,0,
1/05/2024 9:52:13 AM,2.022,19.144,36.049,48.305,55448.7,1025.795,25.786,0.472,0.472,0.472,8.213,202.866,99.946,7.447,72.257,0,
1/05/2024 9:52:13 AM,2.031,19.145,36.048,48.306,55448.5,1025.794,25.786,0.547,0.547,0.930,8.213,202.866,99.867,7.442,71.694,0,
1/05/2024 9:52:13 AM,2.046,19.145,36.048,48.306,55448.5,1025.795,25.786,0.442,0.442,0.590,8.213,202.904,99.974,7.450,70.849,0,
1/05/2024 9:52:14 AM,2.072,19.145,36.049,48.307,55449.1,1025.795,25.786,0.449,0.449,0.472,8.213,202.904,99.991,7.450,70.943,0,
1/05/2024 9:52:14 AM,2.100,19.145,36.049,48.307,55449.6,1025.795,25.786,0.487,0.487,0.605,8.213,202.981,99.925,7.446,71.413,0,
1/05/2024 9:52:14 AM,2.141,19.146,36.048,48.306,55447.3,1025.794,25.785,0.472,0.472,0.516,8.213,202.943,99.982,7.450,71.882,0,
1/05/2024 9:52:14 AM,2.178,19.145,36.048,48.307,55448.4,1025.795,25.785,0.569,0.569,0.605,8.213,202.981,99.986,7.450,71.788,0,
1/05/2024 9:52:14 AM,2.210,19.146,36.048,48.306,55447.7,1025.795,25.785,0.517,0.517,0.635,8.213,202.981,99.956,7.448,71.600,0,
1/05/2024 9:52:15 AM,2.215,19.145,36.047,48.305,55446.4,1025.794,25.784,0.577,0.577,0.797,8.213,202.981,99.942,7.447,71.319,0,
1/05/2024 9:52:15 AM,2.225,19.146,36.047,48.305,55446.1,1025.794,25.784,0.517,0.517,0.649,8.213,203.019,99.906,7.444,70.943,0,
1/05/2024 9:52:15 AM,2.245,19.145,36.047,48.305,55446.0,1025.794,25.784,0.464,0.464,0.561,8.213,203.057,99.978,7.450,70.380,0,
1/05/2024 9:52:15 AM,2.271,19.145,36.045,48.303,55444.4,1025.793,25.783,0.524,0.524,0.576,8.213,203.057,99.961,7.448,69.160,0,
1/05/2024 9:52:16 AM,2.303,19.146,36.045,48.302,55443.2,1025.793,25.782,0.524,0.524,0.561,8.213,203.057,99.946,7.447,67.471,0,
1/05/2024 9:52:16 AM,2.347,19.146,36.046,48.304,55445.3,1025.794,25.783,0.457,0.457,0.487,8.213,203.095,99.881,7.442,66.721,0,
1/05/2024 9:52:16 AM,2.386,19.146,36.045,48.303,55444.1,1025.793,25.783,0.479,0.479,0.516,8.213,203.095,99.889,7.443,66.908,0,
1/05/2024 9:52:16 AM,2.423,19.146,36.045,48.303,55443.6,1025.793,25.783,0.487,0.487,0.487,8.213,203.095,99.943,7.447,68.316,0,
1/05/2024 9:52:16 AM,2.455,19.145,36.046,48.303,55444.8,1025.794,25.783,0.517,0.517,0.576,8.213,203.133,99.944,7.447,70.286,0,
1/05/2024 9:52:17 AM,2.457,19.146,36.046,48.304,55445.0,1025.794,25.783,0.502,0.502,0.590,8.213,203.133,100.008,7.452,72.257,0,
1/05/2024 9:52:17 AM,2.440,19.146,36.046,48.305,55444.6,1025.794,25.783,0.517,0.517,0.546,8.213,203.171,99.913,7.445,73.946,0,
1/05/2024 9:52:17 AM,2.418,19.147,36.045,48.304,55444.2,1025.793,25.783,0.479,0.479,0.546,8.213,203.171,99.945,7.447,74.978,0,
1/05/2024 9:52:17 AM,2.412,19.147,36.046,48.305,55444.3,1025.793,25.783,0.479,0.479,0.487,8.213,203.171,99.948,7.448,75.072,0,
1/05/2024 9:52:17 AM,2.420,19.147,36.045,48.304,55443.3,1025.793,25.782,0.539,0.539,0.620,8.213,203.210,99.932,7.446,74.509,0,
1/05/2024 9:52:18 AM,2.429,19.147,36.045,48.305,55443.6,1025.793,25.782,0.532,0.532,0.590,8.213,203.210,99.969,7.449,72.632,0,
