// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:1980/02/21 21:05:56
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=May Profile 1

PreHeat=1000
Interval=200
SampleCnt=299

StartTime=1980/02/21 21:05:56
EndTime=1980/02/21 21:06:56

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.076
StartDepthA=0.0281588977839147
StartDepthB=0.0281215399542695

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
21/02/1980 9:05:56 PM,0.029,19.682,0.533,0.963,1090.7,998.679,0.000,2.914,2.914,12.141,8.757,158.853,106.836,9.717,1311.419,0,
21/02/1980 9:05:56 PM,0.027,19.682,0.533,0.963,1090.6,998.679,0.000,3.101,3.101,11.250,8.757,158.853,106.803,9.714,1306.540,0,
21/02/1980 9:05:56 PM,0.027,19.679,0.533,0.963,1090.8,998.679,0.000,3.318,3.318,11.606,8.757,158.738,106.810,9.716,1292.745,0,
21/02/1980 9:05:56 PM,0.029,19.679,0.533,0.963,1090.6,998.679,0.000,3.183,3.183,11.859,8.757,158.548,106.818,9.715,1276.135,0,
21/02/1980 9:05:56 PM,0.031,19.680,0.533,0.963,1091.0,998.679,0.000,3.138,3.138,13.315,8.760,157.976,106.781,9.711,1273.132,0,
21/02/1980 9:05:57 PM,0.033,19.683,0.533,0.963,1090.6,998.678,0.000,3.401,3.401,16.038,8.762,157.823,106.763,9.708,1273.695,0,
21/02/1980 9:05:57 PM,0.031,19.680,0.533,0.963,1090.4,998.679,0.000,3.580,3.580,13.940,8.764,157.823,106.804,9.711,1281.484,0,
21/02/1980 9:05:57 PM,0.031,19.680,0.533,0.963,1091.1,998.679,0.000,3.183,3.183,11.814,8.765,157.747,106.747,9.708,1291.525,0,
21/02/1980 9:05:57 PM,0.029,19.680,0.533,0.963,1090.7,998.679,0.000,2.951,2.951,14.460,8.767,157.747,106.795,9.713,1289.648,0,
21/02/1980 9:05:57 PM,0.029,19.681,0.533,0.963,1090.7,998.679,0.000,2.974,2.974,12.720,8.768,157.785,106.793,9.714,1283.361,0,
21/02/1980 9:05:58 PM,0.027,19.681,0.533,0.963,1090.7,998.679,0.000,2.884,2.884,13.166,8.768,157.747,106.727,9.708,1272.194,0,
21/02/1980 9:05:58 PM,0.029,19.678,0.533,0.963,1090.7,998.679,0.000,3.191,3.191,12.899,8.769,157.861,106.703,9.705,1279.138,0,
21/02/1980 9:05:58 PM,0.027,19.676,0.533,0.963,1090.5,998.680,0.000,3.153,3.153,12.304,8.769,157.937,106.725,9.707,1282.798,0,
21/02/1980 9:05:58 PM,0.029,19.675,0.533,0.963,1090.4,998.680,0.000,2.974,2.974,11.324,8.770,157.861,106.673,9.703,1300.628,0,
21/02/1980 9:05:58 PM,0.027,19.676,0.533,0.963,1090.3,998.680,0.000,3.498,3.498,16.202,8.770,157.976,106.782,9.714,1288.898,0,
21/02/1980 9:05:59 PM,0.029,19.676,0.533,0.962,1090.1,998.679,0.000,3.423,3.423,13.791,8.770,157.976,106.752,9.712,1271.725,0,
21/02/1980 9:05:59 PM,0.023,19.677,0.533,0.962,1090.2,998.679,0.000,3.341,3.341,12.453,8.769,158.014,106.714,9.708,1258.212,0,
21/02/1980 9:05:59 PM,0.002,19.674,0.533,0.962,1090.2,998.680,0.000,3.131,3.131,11.933,8.770,157.899,106.762,9.713,1310.199,0,
