// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/10/18 15:36:28
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=Oct prof 3

PreHeat=1000
Interval=200
SampleCnt=358

StartTime=2025/10/18 15:36:28
EndTime=2025/10/18 15:37:40

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.182
StartDepthA=0.0690988810442387
StartDepthB=0.0682420944863738

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
18/10/2025 3:36:31 PM,0.400,22.222,0.513,0.981,1044.7,998.113,0.000,4.157,4.157,3.900,8.829,30.550,116.709,10.113,621.129,0,
18/10/2025 3:36:32 PM,0.431,22.221,0.513,0.981,1044.6,998.114,0.000,4.135,4.135,3.870,8.829,30.588,116.692,10.111,456.721,0,
18/10/2025 3:36:32 PM,0.488,22.227,0.513,0.981,1044.4,998.113,0.000,4.165,4.165,3.722,8.828,31.122,116.884,10.129,521.189,0,
18/10/2025 3:36:32 PM,0.538,22.229,0.513,0.981,1044.6,998.112,0.000,4.180,4.180,3.914,8.827,31.046,116.922,10.131,388.875,0,
18/10/2025 3:36:32 PM,0.576,22.232,0.513,0.981,1044.8,998.112,0.000,4.232,4.232,4.077,8.826,31.313,116.924,10.131,404.077,0,
18/10/2025 3:36:32 PM,0.597,22.227,0.513,0.981,1045.2,998.113,0.000,4.217,4.217,4.565,8.823,31.885,116.957,10.133,480.181,0,
18/10/2025 3:36:33 PM,0.610,22.231,0.513,0.981,1045.2,998.113,0.000,4.097,4.097,4.225,8.820,32.380,116.861,10.125,478.867,0,
18/10/2025 3:36:33 PM,0.633,22.231,0.514,0.982,1045.3,998.113,0.000,4.082,4.082,3.826,8.817,32.380,116.910,10.130,442.270,0,
18/10/2025 3:36:33 PM,0.662,22.230,0.513,0.981,1044.9,998.113,0.000,4.187,4.187,3.604,8.815,32.495,116.940,10.132,588.848,0,
18/10/2025 3:36:33 PM,0.687,22.228,0.514,0.982,1045.4,998.114,0.000,4.105,4.105,3.767,8.814,32.380,117.035,10.140,461.132,0,
18/10/2025 3:36:33 PM,0.719,22.227,0.514,0.982,1045.6,998.114,0.000,4.195,4.195,4.048,8.814,31.961,116.898,10.128,444.710,0,
18/10/2025 3:36:34 PM,0.769,22.232,0.514,0.982,1045.4,998.113,0.000,4.150,4.150,3.767,8.815,32.114,116.985,10.135,435.982,0,
18/10/2025 3:36:34 PM,0.828,22.243,0.513,0.981,1044.8,998.111,0.000,4.030,4.030,3.530,8.813,32.609,116.925,10.131,427.537,0,
18/10/2025 3:36:34 PM,0.893,22.238,0.513,0.981,1044.6,998.112,0.000,4.142,4.142,4.166,8.811,33.029,116.967,10.134,385.684,0,
18/10/2025 3:36:34 PM,0.947,22.234,0.514,0.982,1045.4,998.113,0.000,4.239,4.239,4.476,8.808,33.448,116.957,10.133,293.533,0,
18/10/2025 3:36:34 PM,0.985,22.226,0.514,0.982,1045.9,998.116,0.000,4.367,4.367,4.240,8.806,33.410,116.872,10.128,327.972,0,
18/10/2025 3:36:35 PM,1.021,22.217,0.514,0.982,1046.2,998.118,0.000,4.292,4.292,4.210,8.805,33.334,116.825,10.125,281.146,0,
18/10/2025 3:36:35 PM,1.071,22.215,0.514,0.982,1046.5,998.119,0.000,4.284,4.284,4.136,8.806,32.953,116.962,10.136,245.580,0,
18/10/2025 3:36:35 PM,1.101,22.219,0.514,0.982,1046.4,998.118,0.000,4.217,4.217,4.121,8.807,32.876,117.051,10.143,250.366,0,
18/10/2025 3:36:35 PM,1.109,22.219,0.514,0.982,1046.3,998.118,0.000,4.030,4.030,3.678,8.807,32.991,117.055,10.144,290.717,0,
18/10/2025 3:36:35 PM,1.136,22.218,0.514,0.982,1046.3,998.118,0.000,4.180,4.180,4.166,8.808,33.029,117.085,10.147,269.603,0,
18/10/2025 3:36:36 PM,1.189,22.213,0.514,0.982,1046.1,998.119,0.000,4.329,4.329,4.284,8.807,33.525,117.120,10.150,236.947,0,
18/10/2025 3:36:36 PM,1.246,22.210,0.514,0.982,1046.4,998.121,0.000,4.374,4.374,4.107,8.806,33.715,117.158,10.154,242.202,0,
18/10/2025 3:36:36 PM,1.302,22.219,0.514,0.982,1046.3,998.119,0.000,4.269,4.269,3.648,8.805,33.792,117.138,10.152,223.528,0,
18/10/2025 3:36:36 PM,1.350,22.218,0.514,0.983,1046.8,998.119,0.000,4.299,4.299,3.604,8.806,33.258,117.218,10.157,201.006,0,
18/10/2025 3:36:36 PM,1.395,22.210,0.516,0.985,1049.3,998.122,0.000,4.404,4.404,4.225,8.809,32.914,117.156,10.153,198.003,0,
18/10/2025 3:36:37 PM,1.443,22.209,0.516,0.985,1049.9,998.123,0.000,4.517,4.517,4.136,8.811,32.914,117.260,10.163,190.684,0,
18/10/2025 3:36:37 PM,1.474,22.210,0.516,0.986,1050.9,998.123,0.000,4.389,4.389,3.826,8.813,32.762,117.308,10.166,181.487,0,
18/10/2025 3:36:37 PM,1.495,22.204,0.517,0.987,1051.9,998.125,0.000,4.367,4.367,3.826,8.815,32.800,117.305,10.167,191.904,0,
18/10/2025 3:36:37 PM,1.514,22.201,0.517,0.987,1051.6,998.126,0.000,4.254,4.254,3.885,8.816,32.876,117.259,10.163,203.540,0,
18/10/2025 3:36:37 PM,1.542,22.200,0.517,0.988,1052.4,998.127,0.000,4.239,4.239,3.811,8.818,32.953,117.400,10.177,199.598,0,
18/10/2025 3:36:38 PM,1.588,22.199,0.517,0.987,1052.3,998.127,0.000,4.344,4.344,3.900,8.819,33.029,117.435,10.179,184.209,0,
18/10/2025 3:36:38 PM,1.670,22.181,0.517,0.987,1052.4,998.131,0.000,4.434,4.434,4.092,8.817,34.211,117.374,10.178,181.956,0,
18/10/2025 3:36:38 PM,1.718,22.189,0.517,0.987,1052.4,998.130,0.000,4.367,4.367,3.870,8.813,34.326,117.396,10.181,147.517,0,
18/10/2025 3:36:38 PM,1.764,22.178,0.518,0.988,1053.4,998.133,0.000,4.359,4.359,3.870,8.812,34.326,117.398,10.182,130.532,0,
18/10/2025 3:36:38 PM,1.810,22.184,0.517,0.988,1053.0,998.132,0.000,4.382,4.382,3.870,8.811,34.326,117.392,10.181,140.948,0,
18/10/2025 3:36:39 PM,1.850,22.185,0.518,0.989,1054.0,998.132,0.000,4.404,4.404,3.900,8.810,34.402,117.418,10.181,164.127,0,
18/10/2025 3:36:39 PM,1.879,22.188,0.518,0.989,1054.7,998.132,0.000,4.352,4.352,4.151,8.808,34.669,117.405,10.177,128.467,0,
18/10/2025 3:36:39 PM,1.894,22.190,0.519,0.990,1055.2,998.131,0.000,4.322,4.322,3.737,8.806,34.745,117.391,10.173,117.770,0,
18/10/2025 3:36:39 PM,1.924,22.193,0.518,0.990,1055.1,998.131,0.000,4.157,4.157,3.648,8.805,34.669,117.362,10.169,128.186,0,
18/10/2025 3:36:40 PM,1.965,22.212,0.518,0.989,1054.1,998.126,0.000,4.150,4.150,3.840,8.805,34.745,117.466,10.178,142.356,0,
18/10/2025 3:36:40 PM,2.022,22.206,0.518,0.989,1053.9,998.128,0.000,4.217,4.217,3.885,8.805,34.783,117.486,10.184,125.277,0,
18/10/2025 3:36:40 PM,2.077,22.206,0.518,0.990,1054.4,998.128,0.000,4.277,4.277,4.033,8.803,35.088,117.442,10.181,120.210,0,
18/10/2025 3:36:40 PM,2.125,22.198,0.518,0.990,1054.8,998.131,0.000,4.284,4.284,3.974,8.803,35.012,117.461,10.184,106.884,0,
18/10/2025 3:36:40 PM,2.161,22.182,0.519,0.990,1055.5,998.135,0.000,4.299,4.299,4.166,8.802,35.203,117.461,10.183,99.565,0,
18/10/2025 3:36:41 PM,2.200,22.184,0.519,0.990,1055.7,998.134,0.000,4.277,4.277,4.136,8.801,35.355,117.479,10.184,94.403,0,
18/10/2025 3:36:41 PM,2.238,22.194,0.519,0.991,1055.8,998.132,0.000,4.277,4.277,3.752,8.801,35.317,117.486,10.184,91.776,0,
18/10/2025 3:36:41 PM,2.257,22.192,0.519,0.990,1055.6,998.133,0.000,4.232,4.232,3.781,8.799,35.584,117.495,10.185,93.371,0,
18/10/2025 3:36:41 PM,2.261,22.184,0.519,0.990,1055.4,998.135,0.000,4.359,4.359,3.560,8.799,35.622,117.487,10.187,90.181,0,
18/10/2025 3:36:41 PM,2.264,22.175,0.519,0.991,1056.5,998.137,0.000,4.209,4.209,3.382,8.798,35.699,117.407,10.184,89.899,0,
18/10/2025 3:36:42 PM,2.289,22.176,0.519,0.991,1056.2,998.137,0.000,4.224,4.224,3.633,8.797,35.813,117.329,10.177,91.025,0,
18/10/2025 3:36:42 PM,2.347,22.177,0.519,0.990,1056.1,998.137,0.000,4.292,4.292,3.811,8.797,35.737,117.368,10.180,91.401,0,
18/10/2025 3:36:42 PM,2.404,22.181,0.519,0.991,1056.0,998.136,0.000,4.419,4.419,3.870,8.797,35.775,117.229,10.173,86.615,0,
18/10/2025 3:36:42 PM,2.438,22.149,0.518,0.988,1054.5,998.143,0.000,4.509,4.509,3.589,8.797,35.813,117.099,10.177,82.392,0,
18/10/2025 3:36:42 PM,2.461,22.059,0.518,0.987,1054.8,998.164,0.000,4.517,4.517,3.663,8.796,35.966,116.902,10.178,77.418,0,
18/10/2025 3:36:43 PM,2.496,21.973,0.518,0.985,1055.3,998.184,0.000,4.479,4.479,3.604,8.796,36.080,116.738,10.178,77.418,0,
18/10/2025 3:36:43 PM,2.530,21.871,0.519,0.983,1055.9,998.207,0.000,4.539,4.539,3.693,8.794,36.347,116.238,10.155,77.231,0,
18/10/2025 3:36:43 PM,2.547,21.720,0.519,0.981,1057.7,998.242,0.000,4.591,4.591,3.486,8.793,36.576,115.687,10.132,73.946,0,
18/10/2025 3:36:43 PM,2.545,21.646,0.519,0.980,1058.0,998.259,0.000,4.801,4.801,4.329,8.790,36.843,115.182,10.100,71.976,0,
18/10/2025 3:36:43 PM,2.561,21.612,0.519,0.979,1057.9,998.266,0.000,4.764,4.764,4.092,8.787,37.034,114.727,10.066,71.131,0,
18/10/2025 3:36:44 PM,2.593,21.573,0.520,0.979,1058.9,998.275,0.000,4.606,4.606,3.767,8.784,37.072,114.174,10.024,70.756,0,
18/10/2025 3:36:44 PM,2.635,21.545,0.520,0.979,1059.1,998.282,0.000,4.704,4.704,3.885,8.781,37.224,113.650,9.981,69.067,0,
18/10/2025 3:36:44 PM,2.673,21.512,0.520,0.979,1059.9,998.290,0.000,4.659,4.659,3.707,8.778,37.377,113.232,9.952,65.876,0,
18/10/2025 3:36:44 PM,2.734,21.439,0.520,0.978,1060.6,998.306,0.000,4.591,4.591,3.574,8.774,37.682,112.323,9.903,61.184,0,
18/10/2025 3:36:44 PM,2.755,21.359,0.520,0.974,1059.3,998.324,0.000,4.591,4.591,3.323,8.770,37.873,111.633,9.851,60.246,0,
18/10/2025 3:36:45 PM,2.769,21.302,0.520,0.974,1060.7,998.337,0.000,4.591,4.591,3.382,8.767,37.987,111.045,9.800,59.776,0,
18/10/2025 3:36:45 PM,2.782,21.278,0.520,0.974,1061.0,998.342,0.000,4.606,4.606,3.175,8.764,38.101,110.612,9.763,59.119,0,
18/10/2025 3:36:45 PM,2.797,21.263,0.520,0.974,1060.7,998.346,0.000,4.577,4.577,3.426,8.761,38.063,110.214,9.732,59.119,0,
18/10/2025 3:36:45 PM,2.811,21.243,0.520,0.974,1061.3,998.350,0.000,4.741,4.741,3.515,8.758,38.368,109.874,9.705,58.087,0,
18/10/2025 3:36:45 PM,2.832,21.225,0.520,0.973,1061.2,998.354,0.000,4.629,4.629,3.648,8.754,38.597,109.547,9.679,56.680,0,
18/10/2025 3:36:46 PM,2.860,21.216,0.520,0.973,1061.0,998.356,0.000,4.704,4.704,3.885,8.750,38.902,109.188,9.649,55.647,0,
18/10/2025 3:36:46 PM,2.879,21.200,0.520,0.973,1061.3,998.360,0.000,4.569,4.569,3.323,8.746,39.017,108.949,9.630,55.647,0,
18/10/2025 3:36:46 PM,2.879,21.183,0.520,0.972,1061.5,998.364,0.000,4.614,4.614,3.500,8.742,39.436,108.684,9.610,55.460,0,
18/10/2025 3:36:46 PM,2.874,21.173,0.521,0.972,1061.9,998.366,0.000,4.666,4.666,3.500,8.738,39.360,108.481,9.593,54.521,0,
18/10/2025 3:36:46 PM,2.889,21.163,0.521,0.972,1062.0,998.368,0.000,4.562,4.562,3.116,8.736,39.208,108.204,9.570,52.832,0,
18/10/2025 3:36:47 PM,2.933,21.157,0.521,0.972,1062.1,998.370,0.000,4.532,4.532,3.264,8.733,39.398,108.011,9.555,50.674,0,
18/10/2025 3:36:47 PM,2.975,21.144,0.521,0.972,1061.8,998.373,0.000,4.532,4.532,3.205,8.729,39.932,107.666,9.529,50.017,0,
18/10/2025 3:36:47 PM,3.004,21.128,0.521,0.971,1061.8,998.376,0.000,4.539,4.539,3.323,8.724,40.199,107.406,9.509,48.891,0,
18/10/2025 3:36:47 PM,3.032,21.114,0.521,0.971,1061.9,998.379,0.000,4.517,4.517,3.293,8.721,40.352,107.338,9.505,47.296,0,
18/10/2025 3:36:47 PM,3.111,21.061,0.521,0.970,1062.1,998.391,0.000,4.629,4.629,3.249,8.716,40.581,107.197,9.509,43.730,0,
18/10/2025 3:36:48 PM,3.158,21.006,0.521,0.970,1063.1,998.404,0.000,4.666,4.666,3.308,8.713,40.848,107.098,9.511,41.759,0,
18/10/2025 3:36:48 PM,3.202,20.953,0.521,0.968,1062.8,998.416,0.000,4.659,4.659,3.471,8.710,40.886,106.989,9.510,41.290,0,
18/10/2025 3:36:48 PM,3.250,20.910,0.521,0.968,1063.5,998.425,0.000,4.696,4.696,3.500,8.707,40.886,106.912,9.506,39.976,0,
18/10/2025 3:36:48 PM,3.292,20.860,0.521,0.967,1064.1,998.437,0.000,4.771,4.771,3.441,8.706,40.695,106.753,9.501,38.662,0,
18/10/2025 3:36:48 PM,3.322,20.820,0.521,0.966,1064.3,998.445,0.000,4.779,4.779,3.308,8.706,40.428,106.633,9.497,37.348,0,
18/10/2025 3:36:49 PM,3.340,20.791,0.521,0.966,1064.3,998.452,0.000,4.801,4.801,3.338,8.703,41.153,106.453,9.487,36.504,0,
18/10/2025 3:36:49 PM,3.363,20.757,0.521,0.965,1064.5,998.459,0.000,4.846,4.846,3.323,8.700,41.382,106.281,9.477,35.753,0,
18/10/2025 3:36:49 PM,3.403,20.728,0.521,0.965,1064.6,998.466,0.000,4.973,4.973,3.545,8.696,41.763,106.108,9.468,34.721,0,
18/10/2025 3:36:49 PM,3.458,20.682,0.522,0.964,1065.3,998.476,0.000,4.981,4.981,3.560,8.692,42.106,105.885,9.458,33.783,0,
18/10/2025 3:36:49 PM,3.496,20.596,0.522,0.962,1065.4,998.494,0.000,4.951,4.951,3.589,8.687,42.526,105.662,9.452,32.656,0,
18/10/2025 3:36:50 PM,3.527,20.524,0.521,0.960,1064.9,998.510,0.000,4.899,4.899,3.722,8.683,42.602,105.191,9.422,31.061,0,
18/10/2025 3:36:50 PM,3.561,20.459,0.521,0.959,1065.4,998.524,0.000,4.801,4.801,3.619,8.681,42.449,104.938,9.417,30.029,0,
18/10/2025 3:36:50 PM,3.599,20.361,0.522,0.958,1066.6,998.545,0.000,4.599,4.599,3.456,8.678,42.564,104.354,9.381,29.560,0,
18/10/2025 3:36:50 PM,3.634,20.283,0.523,0.957,1068.3,998.562,0.000,4.457,4.457,3.116,8.675,42.297,103.584,9.327,28.715,0,
18/10/2025 3:36:50 PM,3.701,20.232,0.523,0.957,1069.4,998.573,0.000,4.239,4.239,3.013,8.673,42.259,101.905,9.182,26.651,0,
18/10/2025 3:36:51 PM,3.764,20.204,0.523,0.957,1069.8,998.580,0.000,4.224,4.224,3.057,8.669,42.640,100.680,9.077,25.243,0,
18/10/2025 3:36:51 PM,3.825,20.173,0.524,0.957,1070.4,998.587,0.000,4.269,4.269,3.057,8.665,43.174,99.361,8.963,24.023,0,
18/10/2025 3:36:51 PM,3.870,20.099,0.524,0.956,1071.9,998.603,0.000,4.292,4.292,3.205,8.659,43.708,98.139,8.865,22.897,0,
18/10/2025 3:36:51 PM,3.914,20.040,0.524,0.954,1071.3,998.615,0.000,4.344,4.344,3.293,8.651,44.395,96.923,8.767,21.865,0,
18/10/2025 3:36:51 PM,3.958,19.981,0.524,0.953,1071.0,998.627,0.000,4.427,4.427,3.530,8.643,45.081,95.724,8.671,21.020,0,
18/10/2025 3:36:52 PM,4.000,19.919,0.524,0.952,1071.4,998.640,0.000,4.314,4.314,3.308,8.635,45.119,94.679,8.586,20.270,0,
18/10/2025 3:36:52 PM,4.038,19.866,0.524,0.950,1071.3,998.652,0.000,4.082,4.082,2.909,8.629,44.967,93.761,8.511,19.706,0,
18/10/2025 3:36:52 PM,4.069,19.822,0.524,0.949,1071.4,998.661,0.000,3.917,3.917,2.628,8.625,44.776,93.115,8.458,19.143,0,
18/10/2025 3:36:52 PM,4.115,19.776,0.524,0.949,1072.0,998.671,0.000,3.857,3.857,2.806,8.620,44.852,92.496,8.410,18.299,0,
18/10/2025 3:36:52 PM,4.161,19.715,0.524,0.948,1073.0,998.683,0.000,3.760,3.760,2.614,8.617,44.700,91.819,8.360,17.548,0,
18/10/2025 3:36:53 PM,4.218,19.667,0.525,0.948,1074.1,998.694,0.000,3.678,3.678,2.510,8.613,44.814,91.002,8.299,16.797,0,
18/10/2025 3:36:53 PM,4.271,19.580,0.525,0.947,1075.4,998.712,0.000,3.663,3.663,2.628,8.607,45.768,89.911,8.217,15.953,0,
18/10/2025 3:36:53 PM,4.319,19.488,0.526,0.946,1076.5,998.732,0.000,3.655,3.655,2.495,8.601,46.111,88.507,8.104,15.296,0,
18/10/2025 3:36:53 PM,4.359,19.413,0.526,0.945,1076.9,998.747,0.000,3.618,3.618,2.643,8.594,46.378,87.004,7.984,14.639,0,
18/10/2025 3:36:54 PM,4.416,19.224,0.524,0.937,1073.4,998.783,0.000,3.528,3.528,2.259,8.586,46.378,83.934,7.740,13.982,0,
18/10/2025 3:36:54 PM,4.457,19.085,0.524,0.934,1073.6,998.811,0.000,3.483,3.483,2.023,8.579,46.530,81.501,7.530,13.701,0,
18/10/2025 3:36:54 PM,4.495,18.940,0.524,0.931,1074.8,998.840,0.000,3.520,3.520,1.993,8.572,46.950,78.917,7.312,13.231,0,
18/10/2025 3:36:54 PM,4.531,18.748,0.524,0.928,1075.8,998.878,0.000,3.416,3.416,1.875,8.565,47.064,76.435,7.101,12.762,0,
18/10/2025 3:36:54 PM,4.575,18.646,0.525,0.927,1077.4,998.898,0.000,3.363,3.363,1.712,8.557,47.331,74.134,6.902,12.293,0,
18/10/2025 3:36:55 PM,4.623,18.521,0.526,0.926,1079.4,998.923,0.000,3.326,3.326,1.624,8.549,47.522,72.205,6.740,11.918,0,
18/10/2025 3:36:55 PM,4.678,18.386,0.527,0.925,1082.1,998.950,0.000,3.356,3.356,1.624,8.540,47.751,70.257,6.575,11.449,0,
18/10/2025 3:36:55 PM,4.724,18.286,0.527,0.923,1083.3,998.970,0.000,3.363,3.363,1.845,8.530,48.209,68.318,6.402,10.979,0,
