// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:1980/02/21 21:32:54
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=May Profile 7

PreHeat=1000
Interval=200
SampleCnt=342

StartTime=1980/02/21 21:32:54
EndTime=1980/02/21 21:34:03

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.076
StartDepthA=0.0188588988433881
StartDepthB=0.0183265757652686

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
21/02/1980 9:32:58 PM,0.173,19.717,0.532,0.963,1089.2,998.672,0.000,2.996,2.996,12.111,8.753,-7.895,107.771,9.814,1196.559,0,
21/02/1980 9:32:58 PM,0.209,19.717,0.532,0.962,1088.9,998.672,0.000,2.966,2.966,14.059,8.773,-7.590,107.987,9.829,1150.389,0,
21/02/1980 9:32:58 PM,0.230,19.719,0.532,0.962,1088.9,998.671,0.000,3.221,3.221,13.464,8.784,-7.056,108.037,9.834,1181.450,0,
21/02/1980 9:32:58 PM,0.262,19.712,0.533,0.963,1089.8,998.673,0.000,3.086,3.086,12.290,8.792,-6.637,108.124,9.844,694.325,0,
21/02/1980 9:32:58 PM,0.297,19.714,0.533,0.963,1089.5,998.673,0.000,2.929,2.929,12.141,8.798,-6.370,108.105,9.840,1079.540,0,
21/02/1980 9:32:59 PM,0.335,19.715,0.533,0.963,1089.3,998.673,0.000,2.966,2.966,12.171,8.804,-6.179,108.323,9.860,952.011,0,
21/02/1980 9:32:59 PM,0.373,19.718,0.533,0.963,1090.0,998.673,0.000,2.899,2.899,11.205,8.808,-5.493,108.313,9.858,676.495,0,
21/02/1980 9:32:59 PM,0.409,19.714,0.533,0.963,1089.7,998.673,0.000,3.041,3.041,12.631,8.811,-4.997,108.455,9.870,700.049,0,
21/02/1980 9:32:59 PM,0.449,19.699,0.533,0.962,1089.5,998.676,0.000,3.026,3.026,12.186,8.813,-4.768,108.550,9.881,740.964,0,
21/02/1980 9:32:59 PM,0.486,19.696,0.533,0.963,1089.7,998.677,0.000,3.251,3.251,14.743,8.814,-4.272,108.473,9.876,605.458,0,
21/02/1980 9:33:00 PM,0.510,19.696,0.533,0.963,1089.8,998.678,0.000,3.273,3.273,13.865,8.814,-3.967,108.577,9.885,847.285,0,
21/02/1980 9:33:00 PM,0.533,19.694,0.533,0.962,1089.5,998.678,0.000,3.206,3.206,12.810,8.814,-3.776,108.619,9.890,515.465,0,
21/02/1980 9:33:00 PM,0.558,19.693,0.532,0.962,1089.1,998.678,0.000,3.041,3.041,11.666,8.814,-3.586,108.579,9.886,422.376,0,
21/02/1980 9:33:00 PM,0.591,19.694,0.533,0.962,1089.6,998.678,0.000,3.423,3.423,12.572,8.814,-3.357,108.658,9.893,573.928,0,
21/02/1980 9:33:00 PM,0.631,19.692,0.533,0.962,1089.7,998.679,0.000,3.625,3.625,12.334,8.814,-3.319,108.649,9.895,483.278,0,
21/02/1980 9:33:01 PM,0.682,19.694,0.533,0.963,1089.8,998.679,0.000,3.580,3.580,13.166,8.813,-3.128,108.641,9.895,467.982,0,
21/02/1980 9:33:01 PM,0.749,19.691,0.532,0.962,1089.1,998.679,0.000,3.183,3.183,12.037,8.813,-2.975,108.606,9.890,367.854,0,
21/02/1980 9:33:01 PM,0.856,19.646,0.533,0.961,1089.7,998.689,0.000,3.558,3.558,13.672,8.811,-2.327,108.639,9.901,379.397,0,
21/02/1980 9:33:01 PM,0.917,19.644,0.533,0.962,1090.1,998.690,0.000,3.431,3.431,12.765,8.809,-1.946,108.586,9.897,331.913,0,
21/02/1980 9:33:01 PM,0.965,19.641,0.533,0.961,1089.7,998.691,0.000,3.775,3.775,14.386,8.808,-1.984,108.579,9.897,286.119,0,
21/02/1980 9:33:02 PM,1.003,19.650,0.533,0.961,1089.7,998.689,0.000,3.753,3.753,13.806,8.807,-1.717,108.522,9.891,299.726,0,
21/02/1980 9:33:02 PM,1.039,19.655,0.533,0.962,1089.7,998.688,0.000,3.513,3.513,13.464,8.805,-1.297,108.469,9.884,275.140,0,
21/02/1980 9:33:02 PM,1.087,19.654,0.533,0.962,1089.7,998.689,0.000,3.580,3.580,14.475,8.802,-1.106,108.396,9.877,241.545,0,
21/02/1980 9:33:02 PM,1.160,19.658,0.533,0.962,1089.9,998.688,0.000,3.318,3.318,13.300,8.801,-0.916,108.282,9.865,218.836,0,
21/02/1980 9:33:02 PM,1.245,19.654,0.533,0.962,1089.9,998.689,0.000,3.505,3.505,13.062,8.798,-0.611,108.334,9.871,238.824,0,
21/02/1980 9:33:03 PM,1.312,19.639,0.533,0.961,1089.6,998.693,0.000,3.573,3.573,13.627,8.796,-0.267,108.323,9.873,188.525,0,
21/02/1980 9:33:03 PM,1.347,19.617,0.533,0.961,1090.4,998.697,0.000,3.326,3.326,13.092,8.794,-0.153,108.288,9.875,166.285,0,
21/02/1980 9:33:03 PM,1.360,19.599,0.533,0.961,1090.3,998.701,0.000,3.236,3.236,13.464,8.792,0.152,108.183,9.868,158.027,0,
21/02/1980 9:33:03 PM,1.366,19.597,0.533,0.961,1090.4,998.702,0.000,3.183,3.183,13.270,8.789,0.381,108.023,9.853,173.886,0,
21/02/1980 9:33:03 PM,1.375,19.595,0.533,0.961,1090.3,998.702,0.000,3.153,3.153,12.527,8.787,0.534,107.990,9.851,172.385,0,
21/02/1980 9:33:04 PM,1.391,19.594,0.533,0.961,1090.3,998.702,0.000,3.341,3.341,13.166,8.785,0.534,107.867,9.839,155.400,0,
21/02/1980 9:33:04 PM,1.410,19.594,0.533,0.961,1090.4,998.702,0.000,3.266,3.266,13.479,8.783,0.610,107.803,9.833,146.203,0,
21/02/1980 9:33:04 PM,1.438,19.591,0.533,0.961,1090.4,998.703,0.000,3.416,3.416,12.884,8.782,0.686,107.702,9.825,160.373,0,
21/02/1980 9:33:04 PM,1.463,19.586,0.533,0.960,1090.3,998.704,0.000,3.198,3.198,12.616,8.781,0.648,107.633,9.820,148.362,0,
21/02/1980 9:33:04 PM,1.497,19.582,0.533,0.960,1090.4,998.705,0.000,3.266,3.266,11.948,8.781,0.686,107.556,9.814,147.892,0,
21/02/1980 9:33:05 PM,1.534,19.584,0.533,0.960,1090.1,998.705,0.000,3.378,3.378,12.394,8.780,0.877,107.565,9.812,140.667,0,
21/02/1980 9:33:05 PM,1.564,19.583,0.533,0.960,1090.1,998.705,0.000,3.768,3.768,13.657,8.779,1.106,107.477,9.806,134.567,0,
21/02/1980 9:33:05 PM,1.583,19.577,0.533,0.960,1090.4,998.707,0.000,3.813,3.813,12.334,8.779,1.335,107.498,9.808,119.834,0,
21/02/1980 9:33:05 PM,1.593,19.573,0.533,0.961,1090.8,998.708,0.000,3.453,3.453,12.602,8.777,1.563,107.403,9.801,124.338,0,
21/02/1980 9:33:05 PM,1.604,19.570,0.533,0.960,1090.7,998.708,0.000,3.236,3.236,12.616,8.775,1.869,107.225,9.785,121.805,0,
21/02/1980 9:33:06 PM,1.623,19.571,0.533,0.960,1090.6,998.708,0.000,3.378,3.378,12.453,8.774,1.907,107.174,9.779,114.673,0,
21/02/1980 9:33:06 PM,1.656,19.572,0.533,0.960,1090.5,998.708,0.000,3.281,3.281,11.814,8.773,1.869,107.194,9.781,108.198,0,
21/02/1980 9:33:06 PM,1.683,19.573,0.533,0.960,1090.7,998.708,0.000,3.168,3.168,11.755,8.773,2.021,107.185,9.779,113.922,0,
21/02/1980 9:33:06 PM,1.719,19.573,0.533,0.960,1090.4,998.708,0.000,3.251,3.251,11.532,8.772,2.097,107.152,9.777,109.418,0,
21/02/1980 9:33:06 PM,1.765,19.575,0.533,0.961,1090.8,998.708,0.000,3.393,3.393,12.572,8.771,2.402,107.159,9.778,99.002,0,
21/02/1980 9:33:07 PM,1.805,19.570,0.533,0.960,1090.6,998.709,0.000,3.108,3.108,11.992,8.769,2.631,107.143,9.778,100.315,0,
21/02/1980 9:33:07 PM,1.832,19.563,0.533,0.960,1090.7,998.711,0.000,3.101,3.101,11.799,8.768,2.898,107.067,9.773,91.119,0,
21/02/1980 9:33:07 PM,1.856,19.558,0.533,0.960,1090.9,998.712,0.000,3.356,3.356,13.345,8.766,3.013,106.967,9.764,84.832,0,
21/02/1980 9:33:07 PM,1.881,19.555,0.533,0.960,1090.7,998.713,0.000,3.063,3.063,11.517,8.764,3.242,106.870,9.755,88.022,0,
21/02/1980 9:33:08 PM,1.906,19.555,0.533,0.960,1090.8,998.713,0.000,3.228,3.228,11.636,8.762,3.356,106.852,9.755,80.890,0,
21/02/1980 9:33:08 PM,1.946,19.557,0.533,0.960,1090.8,998.713,0.000,3.191,3.191,12.364,8.762,3.318,106.703,9.739,78.169,0,
21/02/1980 9:33:08 PM,1.988,19.553,0.533,0.960,1090.4,998.713,0.000,3.198,3.198,12.186,8.761,3.547,106.633,9.736,74.978,0,
21/02/1980 9:33:08 PM,2.024,19.539,0.533,0.960,1091.0,998.717,0.000,3.011,3.011,10.849,8.760,3.661,106.516,9.727,72.914,0,
21/02/1980 9:33:08 PM,2.057,19.529,0.533,0.960,1091.1,998.719,0.000,3.034,3.034,11.636,8.759,3.737,106.452,9.723,67.659,0,
21/02/1980 9:33:09 PM,2.089,19.525,0.533,0.960,1091.3,998.720,0.000,3.049,3.049,11.235,8.758,3.814,106.205,9.701,63.999,0,
21/02/1980 9:33:09 PM,2.120,19.524,0.533,0.960,1091.3,998.720,0.000,3.153,3.153,11.458,8.756,3.928,106.034,9.685,63.061,0,
21/02/1980 9:33:09 PM,2.146,19.527,0.533,0.960,1091.1,998.719,0.000,3.206,3.206,12.067,8.756,3.966,105.822,9.666,62.685,0,
21/02/1980 9:33:09 PM,2.171,19.529,0.533,0.960,1091.4,998.719,0.000,3.161,3.161,12.899,8.755,3.928,105.677,9.653,59.213,0,
21/02/1980 9:33:09 PM,2.200,19.527,0.533,0.960,1091.0,998.720,0.000,3.026,3.026,11.680,8.755,4.042,105.530,9.640,56.680,0,
21/02/1980 9:33:10 PM,2.248,19.526,0.533,0.960,1091.1,998.720,0.000,3.034,3.034,11.101,8.755,4.042,105.358,9.624,54.146,0,
21/02/1980 9:33:10 PM,2.299,19.520,0.533,0.960,1091.1,998.722,0.000,2.861,2.861,10.908,8.754,4.233,105.197,9.610,51.425,0,
21/02/1980 9:33:10 PM,2.347,19.514,0.533,0.960,1091.3,998.723,0.000,3.153,3.153,12.334,8.753,4.576,105.150,9.607,48.328,0,
21/02/1980 9:33:10 PM,2.379,19.514,0.533,0.960,1091.5,998.723,0.000,3.063,3.063,10.953,8.751,4.920,104.932,9.586,45.982,0,
21/02/1980 9:33:10 PM,2.425,19.513,0.533,0.960,1091.4,998.724,0.000,2.996,2.996,10.567,8.748,5.110,104.797,9.574,42.979,0,
21/02/1980 9:33:11 PM,2.448,19.513,0.533,0.960,1091.4,998.724,0.000,2.951,2.951,10.359,8.746,5.225,104.594,9.554,42.322,0,
21/02/1980 9:33:11 PM,2.463,19.513,0.533,0.960,1091.7,998.724,0.000,2.921,2.921,9.869,8.745,5.339,104.424,9.540,41.290,0,
21/02/1980 9:33:11 PM,2.479,19.513,0.533,0.960,1091.7,998.724,0.000,3.034,3.034,11.473,8.744,5.416,104.307,9.530,40.164,0,
21/02/1980 9:33:11 PM,2.502,19.511,0.533,0.960,1091.7,998.725,0.000,3.049,3.049,11.354,8.742,5.530,104.161,9.515,39.882,0,
21/02/1980 9:33:11 PM,2.545,19.509,0.533,0.960,1091.8,998.725,0.000,2.846,2.846,9.513,8.741,5.721,103.982,9.499,38.475,0,
21/02/1980 9:33:12 PM,2.601,19.508,0.533,0.960,1091.6,998.726,0.000,2.801,2.801,9.157,8.738,6.026,103.763,9.480,35.941,0,
21/02/1980 9:33:12 PM,2.643,19.507,0.533,0.960,1091.8,998.726,0.000,2.831,2.831,9.246,8.736,6.216,103.536,9.459,33.689,0,
21/02/1980 9:33:12 PM,2.677,19.508,0.533,0.960,1091.8,998.726,0.000,2.831,2.831,9.291,8.734,6.331,103.394,9.447,32.375,0,
21/02/1980 9:33:12 PM,2.712,19.507,0.534,0.960,1091.8,998.726,0.000,2.914,2.914,9.424,8.732,6.445,103.244,9.433,31.530,0,
21/02/1980 9:33:12 PM,2.742,19.507,0.533,0.960,1091.7,998.726,0.000,2.951,2.951,10.478,8.730,6.560,103.067,9.416,30.217,0,
21/02/1980 9:33:13 PM,2.782,19.508,0.534,0.960,1091.9,998.727,0.000,2.906,2.906,9.365,8.729,6.674,102.829,9.396,29.184,0,
21/02/1980 9:33:13 PM,2.805,19.508,0.533,0.960,1091.8,998.727,0.000,2.974,2.974,13.047,8.727,6.789,102.729,9.386,28.527,0,
21/02/1980 9:33:13 PM,2.828,19.508,0.533,0.960,1091.8,998.727,0.000,2.749,2.749,10.389,8.725,6.865,102.525,9.367,27.964,0,
21/02/1980 9:33:13 PM,2.872,19.507,0.534,0.960,1091.9,998.727,0.000,2.891,2.891,10.359,8.724,6.941,102.419,9.358,26.744,0,
21/02/1980 9:33:13 PM,2.918,19.508,0.534,0.960,1092.1,998.727,0.000,3.318,3.318,9.305,8.723,7.017,102.348,9.352,25.337,0,
21/02/1980 9:33:14 PM,2.969,19.508,0.533,0.960,1091.7,998.727,0.000,2.899,2.899,9.305,8.722,7.132,102.323,9.349,24.023,0,
21/02/1980 9:33:14 PM,3.009,19.508,0.534,0.960,1092.0,998.728,0.000,3.460,3.460,25.504,8.721,7.208,102.087,9.328,22.897,0,
21/02/1980 9:33:14 PM,3.044,19.508,0.534,0.960,1091.9,998.728,0.000,3.221,3.221,16.187,8.720,7.284,102.106,9.329,21.959,0,
21/02/1980 9:33:14 PM,3.074,19.507,0.534,0.960,1092.1,998.728,0.000,2.929,2.929,12.394,8.719,7.361,102.157,9.334,21.114,0,
21/02/1980 9:33:14 PM,3.107,19.506,0.533,0.960,1091.7,998.728,0.000,2.891,2.891,10.166,8.718,7.399,102.050,9.324,20.551,0,
21/02/1980 9:33:15 PM,3.141,19.507,0.533,0.960,1091.8,998.728,0.000,2.936,2.936,10.018,8.718,7.475,101.976,9.317,19.800,0,
21/02/1980 9:33:15 PM,3.181,19.507,0.533,0.960,1091.8,998.729,0.000,3.311,3.311,15.160,8.717,7.551,101.803,9.301,18.956,0,
21/02/1980 9:33:15 PM,3.214,19.506,0.534,0.960,1091.9,998.729,0.000,3.131,3.131,11.740,8.717,7.513,101.860,9.307,18.205,0,
21/02/1980 9:33:15 PM,3.242,19.504,0.534,0.960,1092.0,998.729,0.000,3.228,3.228,12.661,8.716,7.704,101.819,9.303,17.736,0,
21/02/1980 9:33:15 PM,3.278,19.503,0.534,0.960,1091.9,998.730,0.000,3.663,3.663,14.029,8.715,7.780,101.709,9.294,17.079,0,
21/02/1980 9:33:16 PM,3.315,19.503,0.534,0.960,1092.0,998.730,0.000,3.041,3.041,11.101,8.715,7.856,101.605,9.284,16.516,0,
21/02/1980 9:33:16 PM,3.345,19.503,0.534,0.960,1092.0,998.730,0.000,3.168,3.168,9.795,8.714,8.123,101.456,9.271,15.859,0,
21/02/1980 9:33:16 PM,3.372,19.502,0.534,0.960,1092.1,998.730,0.000,2.824,2.824,9.528,8.713,8.314,101.397,9.266,15.484,0,
21/02/1980 9:33:16 PM,3.408,19.501,0.534,0.960,1092.3,998.731,0.000,2.884,2.884,9.365,8.711,8.429,101.322,9.258,15.014,0,
21/02/1980 9:33:16 PM,3.452,19.502,0.534,0.960,1092.3,998.731,0.000,2.936,2.936,11.532,8.710,8.657,101.308,9.257,14.264,0,
21/02/1980 9:33:17 PM,3.511,19.502,0.534,0.960,1092.1,998.731,0.000,2.884,2.884,10.671,8.706,9.077,101.163,9.244,13.325,0,
21/02/1980 9:33:17 PM,3.540,19.501,0.534,0.960,1092.4,998.731,0.000,2.899,2.899,10.077,8.704,9.230,101.112,9.240,12.856,0,
21/02/1980 9:33:17 PM,3.561,19.498,0.534,0.960,1092.4,998.732,0.000,2.741,2.741,8.638,8.702,9.382,101.053,9.235,12.575,0,
21/02/1980 9:33:17 PM,3.588,19.495,0.534,0.960,1092.3,998.733,0.000,2.869,2.869,9.305,8.701,9.382,100.942,9.224,12.199,0,
21/02/1980 9:33:17 PM,3.613,19.495,0.534,0.960,1092.5,998.733,0.000,2.741,2.741,8.935,8.699,9.458,100.727,9.205,11.918,0,
21/02/1980 9:33:18 PM,3.649,19.495,0.534,0.960,1092.3,998.733,0.000,2.899,2.899,9.721,8.698,9.496,100.547,9.189,11.636,0,
21/02/1980 9:33:18 PM,3.697,19.494,0.534,0.960,1092.3,998.734,0.000,2.929,2.929,10.997,8.697,9.496,100.416,9.176,11.073,0,
21/02/1980 9:33:18 PM,3.742,19.497,0.534,0.960,1092.2,998.733,0.000,2.749,2.749,8.964,8.696,9.611,100.304,9.166,10.510,0,
21/02/1980 9:33:18 PM,3.777,19.499,0.534,0.960,1092.1,998.733,0.000,2.719,2.719,9.009,8.694,9.802,100.204,9.157,10.135,0,
21/02/1980 9:33:18 PM,3.807,19.499,0.534,0.960,1092.1,998.733,0.000,2.996,2.996,11.740,8.692,9.916,100.069,9.145,9.759,0,
21/02/1980 9:33:19 PM,3.840,19.498,0.534,0.960,1092.2,998.733,0.000,2.861,2.861,10.374,8.691,9.916,99.920,9.131,9.384,0,
21/02/1980 9:33:19 PM,3.872,19.500,0.534,0.960,1092.0,998.733,0.000,2.899,2.899,9.439,8.691,9.954,99.920,9.132,9.103,0,
21/02/1980 9:33:19 PM,3.905,19.501,0.534,0.960,1092.0,998.733,0.000,2.764,2.764,9.602,8.690,9.992,99.950,9.134,8.821,0,
21/02/1980 9:33:19 PM,3.949,19.499,0.534,0.960,1092.4,998.734,0.000,2.794,2.794,9.039,8.689,10.030,99.933,9.132,8.539,0,
21/02/1980 9:33:19 PM,3.983,19.497,0.534,0.960,1092.2,998.734,0.000,2.801,2.801,9.647,8.689,10.069,99.958,9.136,8.070,0,
21/02/1980 9:33:20 PM,4.021,19.491,0.534,0.960,1092.4,998.736,0.000,2.749,2.749,8.831,8.688,10.259,99.916,9.133,7.789,0,
21/02/1980 9:33:20 PM,4.061,19.486,0.534,0.960,1092.5,998.737,0.000,2.704,2.704,8.282,8.688,10.259,99.974,9.138,7.507,0,
21/02/1980 9:33:20 PM,4.094,19.481,0.534,0.960,1092.9,998.738,0.000,2.652,2.652,8.356,8.687,10.297,99.939,9.136,7.226,0,
21/02/1980 9:33:20 PM,4.122,19.480,0.534,0.960,1092.6,998.738,0.000,2.884,2.884,9.706,8.686,10.374,99.892,9.132,7.038,0,
21/02/1980 9:33:20 PM,4.157,19.476,0.534,0.960,1092.7,998.739,0.000,2.824,2.824,8.920,8.686,10.488,99.837,9.129,6.850,0,
21/02/1980 9:33:21 PM,4.187,19.472,0.534,0.960,1093.0,998.741,0.000,2.674,2.674,8.742,8.685,10.641,99.811,9.126,6.756,0,
21/02/1980 9:33:21 PM,4.206,19.470,0.534,0.960,1092.9,998.741,0.000,2.914,2.914,8.994,8.684,10.755,99.640,9.111,6.569,0,
21/02/1980 9:33:21 PM,4.222,19.470,0.534,0.960,1092.9,998.741,0.000,2.824,2.824,8.964,8.683,10.831,99.492,9.098,6.475,0,
