// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2024/05/01 10:10:53
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=stop 2

PreHeat=1000
Interval=200
SampleCnt=626

StartTime=2024/05/01 10:10:53
EndTime=2024/05/01 10:13:27

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.188
StartDepthA=0.0277588850702365
StartDepthB=0.0281978439485477

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
1/05/2024 10:10:56 AM,0.078,19.821,35.967,48.909,55198.5,1025.547,25.547,0.262,0.262,0.354,8.183,206.795,99.710,7.342,301.697,0,
1/05/2024 10:10:57 AM,0.086,19.821,35.963,48.904,55192.7,1025.544,25.544,0.315,0.315,0.605,8.183,206.795,99.725,7.344,292.219,0,
1/05/2024 10:10:57 AM,0.101,19.821,35.967,48.909,55198.9,1025.548,25.547,0.300,0.300,0.945,8.183,206.833,99.747,7.345,292.313,0,
1/05/2024 10:10:57 AM,0.127,19.821,35.969,48.911,55200.4,1025.549,25.548,0.270,0.270,0.472,8.183,206.833,99.724,7.343,297.849,0,
1/05/2024 10:10:57 AM,0.158,19.820,35.967,48.907,55198.3,1025.548,25.547,0.240,0.240,0.398,8.183,206.833,99.643,7.337,290.530,0,
1/05/2024 10:10:58 AM,0.188,19.818,35.968,48.907,55200.3,1025.549,25.549,0.202,0.202,0.236,8.183,206.871,99.675,7.340,170.977,0,
1/05/2024 10:10:58 AM,0.212,19.820,35.966,48.907,55197.6,1025.548,25.547,0.217,0.217,0.251,8.182,206.871,99.729,7.343,218.367,0,
1/05/2024 10:10:58 AM,0.236,19.819,35.968,48.909,55200.3,1025.549,25.548,0.330,0.330,0.369,8.183,206.909,99.684,7.340,211.985,0,
1/05/2024 10:10:58 AM,0.292,19.819,35.968,48.908,55199.8,1025.549,25.548,0.232,0.232,0.266,8.183,206.947,99.674,7.339,184.584,0,
1/05/2024 10:10:58 AM,0.350,19.819,35.966,48.906,55197.6,1025.548,25.547,0.225,0.225,0.295,8.183,206.947,99.666,7.339,191.528,0,
1/05/2024 10:10:59 AM,0.424,19.819,35.965,48.904,55195.8,1025.548,25.546,0.247,0.247,0.310,8.183,206.947,99.699,7.341,197.909,0,
1/05/2024 10:10:59 AM,0.508,19.819,35.966,48.905,55197.0,1025.549,25.546,0.247,0.247,0.310,8.183,206.947,99.677,7.340,198.848,0,
1/05/2024 10:10:59 AM,0.569,19.819,35.964,48.903,55195.0,1025.548,25.545,0.247,0.247,0.325,8.183,206.985,99.672,7.339,187.587,0,
1/05/2024 10:10:59 AM,0.584,19.820,35.963,48.903,55192.7,1025.546,25.544,0.240,0.240,0.325,8.183,206.985,99.658,7.338,173.605,0,
1/05/2024 10:10:59 AM,0.565,19.820,35.962,48.903,55191.9,1025.546,25.543,0.232,0.232,0.266,8.183,207.024,99.606,7.334,173.323,0,
1/05/2024 10:11:00 AM,0.537,19.820,35.963,48.903,55193.6,1025.547,25.544,0.217,0.217,0.310,8.183,207.024,99.696,7.341,181.675,0,
1/05/2024 10:11:00 AM,0.526,19.818,35.966,48.906,55198.1,1025.549,25.547,0.232,0.232,0.369,8.183,207.062,99.708,7.342,178.766,0,
1/05/2024 10:11:00 AM,0.523,19.819,35.965,48.904,55195.6,1025.548,25.546,0.255,0.255,0.487,8.183,207.062,99.715,7.343,176.889,0,
1/05/2024 10:11:00 AM,0.524,19.819,35.961,48.900,55190.9,1025.545,25.543,0.232,0.232,0.325,8.183,207.100,99.759,7.346,178.297,0,
1/05/2024 10:11:00 AM,0.539,19.820,35.967,48.907,55198.1,1025.549,25.547,0.232,0.232,0.295,8.183,207.100,99.712,7.342,174.168,0,
1/05/2024 10:11:01 AM,0.569,19.820,35.968,48.910,55200.8,1025.551,25.548,0.225,0.225,0.251,8.183,207.138,99.633,7.336,171.165,0,
1/05/2024 10:11:01 AM,0.612,19.820,35.965,48.905,55195.8,1025.548,25.546,0.210,0.210,0.295,8.183,207.138,99.661,7.338,166.191,0,
1/05/2024 10:11:01 AM,0.651,19.819,35.965,48.905,55196.7,1025.549,25.546,0.210,0.210,0.310,8.183,207.176,99.686,7.341,165.534,0,
1/05/2024 10:11:01 AM,0.720,19.818,35.967,48.906,55198.6,1025.550,25.547,0.217,0.217,0.310,8.183,207.214,99.636,7.337,168.631,0,
1/05/2024 10:11:01 AM,0.803,19.819,35.967,48.907,55198.6,1025.551,25.547,0.217,0.217,0.266,8.183,207.214,99.577,7.332,167.880,0,
1/05/2024 10:11:02 AM,0.907,19.820,35.964,48.905,55194.7,1025.549,25.545,0.232,0.232,0.310,8.183,207.214,99.627,7.336,157.558,0,
1/05/2024 10:11:02 AM,1.002,19.819,35.964,48.904,55195.2,1025.550,25.545,0.247,0.247,0.339,8.183,207.252,99.620,7.335,146.579,0,
1/05/2024 10:11:02 AM,1.063,19.819,35.965,48.905,55196.7,1025.551,25.546,0.255,0.255,0.339,8.183,207.252,99.663,7.338,138.790,0,
1/05/2024 10:11:02 AM,1.054,19.818,35.965,48.904,55196.5,1025.551,25.546,0.225,0.225,0.325,8.183,207.291,99.622,7.336,138.508,0,
1/05/2024 10:11:02 AM,0.982,19.819,35.967,48.907,55199.2,1025.552,25.547,0.262,0.262,0.369,8.183,207.291,99.624,7.336,149.394,0,
1/05/2024 10:11:03 AM,0.894,19.819,35.964,48.904,55195.4,1025.549,25.545,0.247,0.247,0.310,8.183,207.329,99.601,7.334,155.775,0,
1/05/2024 10:11:03 AM,0.816,19.819,35.965,48.905,55196.2,1025.549,25.546,0.210,0.210,0.280,8.183,207.329,99.642,7.337,152.303,0,
1/05/2024 10:11:03 AM,0.768,19.819,35.965,48.905,55196.6,1025.549,25.546,0.210,0.210,0.295,8.183,207.329,99.602,7.334,150.708,0,
1/05/2024 10:11:03 AM,0.755,19.818,35.964,48.903,55195.5,1025.549,25.546,0.195,0.195,0.266,8.183,207.367,99.599,7.334,147.986,0,
1/05/2024 10:11:03 AM,0.783,19.818,35.963,48.902,55194.1,1025.548,25.545,0.187,0.187,0.221,8.183,207.367,99.558,7.331,148.831,0,
1/05/2024 10:11:04 AM,0.861,19.817,35.964,48.901,55194.8,1025.549,25.545,0.187,0.187,0.221,8.183,207.405,99.571,7.332,151.552,0,
1/05/2024 10:11:04 AM,0.976,19.817,35.963,48.901,55194.1,1025.549,25.545,0.187,0.187,0.266,8.183,207.405,99.574,7.333,152.866,0,
1/05/2024 10:11:04 AM,1.103,19.815,35.964,48.901,55196.2,1025.551,25.546,0.255,0.255,0.384,8.183,207.443,99.598,7.334,149.394,0,
1/05/2024 10:11:04 AM,1.192,19.816,35.964,48.900,55195.5,1025.551,25.546,0.270,0.270,0.428,8.183,207.443,99.612,7.336,138.415,0,
1/05/2024 10:11:04 AM,1.259,19.816,35.964,48.901,55195.3,1025.551,25.546,0.247,0.247,0.354,8.184,207.443,99.666,7.339,129.406,0,
1/05/2024 10:11:05 AM,1.294,19.816,35.964,48.901,55196.3,1025.552,25.546,0.217,0.217,0.280,8.184,207.481,99.660,7.339,132.784,0,
1/05/2024 10:11:05 AM,1.327,19.815,35.964,48.901,55196.5,1025.552,25.546,0.210,0.210,0.266,8.184,207.481,99.625,7.336,131.283,0,
1/05/2024 10:11:05 AM,1.339,19.816,35.963,48.900,55194.7,1025.551,25.545,0.225,0.225,0.280,8.184,207.481,99.660,7.339,128.467,0,
1/05/2024 10:11:05 AM,1.339,19.816,35.961,48.898,55191.7,1025.549,25.544,0.232,0.232,0.280,8.184,207.519,99.652,7.338,128.561,0,
1/05/2024 10:11:05 AM,1.350,19.814,35.962,48.896,55192.8,1025.550,25.544,0.210,0.210,0.221,8.184,207.519,99.642,7.337,128.280,0,
1/05/2024 10:11:06 AM,1.376,19.814,35.962,48.897,55193.5,1025.551,25.545,0.202,0.202,0.266,8.184,207.558,99.601,7.335,126.591,0,
1/05/2024 10:11:06 AM,1.404,19.814,35.962,48.896,55193.4,1025.551,25.545,0.202,0.202,0.251,8.184,207.558,99.600,7.334,123.963,0,
1/05/2024 10:11:06 AM,1.433,19.813,35.963,48.896,55194.7,1025.552,25.546,0.187,0.187,0.251,8.184,207.558,99.650,7.339,121.992,0,
1/05/2024 10:11:06 AM,1.472,19.813,35.962,48.895,55193.6,1025.552,25.545,0.195,0.195,0.236,8.184,207.558,99.614,7.336,124.338,0,
1/05/2024 10:11:06 AM,1.541,19.813,35.964,48.898,55196.4,1025.553,25.547,0.202,0.202,0.236,8.184,207.596,99.660,7.339,124.620,0,
1/05/2024 10:11:07 AM,1.632,19.813,35.964,48.898,55197.2,1025.554,25.547,0.225,0.225,0.325,8.184,207.596,99.678,7.341,122.462,0,
1/05/2024 10:11:07 AM,1.718,19.814,35.964,48.899,55197.0,1025.554,25.547,0.225,0.225,0.339,8.184,207.634,99.644,7.338,116.925,0,
1/05/2024 10:11:07 AM,1.774,19.815,35.966,48.902,55198.5,1025.555,25.547,0.255,0.255,0.339,8.184,207.634,99.649,7.338,108.855,0,
1/05/2024 10:11:07 AM,1.775,19.815,35.967,48.903,55200.0,1025.556,25.548,0.232,0.232,0.266,8.184,207.672,99.631,7.337,105.570,0,
1/05/2024 10:11:07 AM,1.729,19.815,35.977,48.916,55214.2,1025.564,25.556,0.225,0.225,0.295,8.184,207.672,99.646,7.337,110.732,0,
1/05/2024 10:11:08 AM,1.742,19.816,35.972,48.910,55206.8,1025.560,25.552,0.232,0.232,0.295,8.184,207.710,99.627,7.336,114.110,0,
1/05/2024 10:11:08 AM,1.798,19.820,35.971,48.913,55204.8,1025.558,25.550,0.210,0.210,0.295,8.184,207.710,99.624,7.335,115.611,0,
1/05/2024 10:11:08 AM,1.889,19.824,35.974,48.922,55208.6,1025.560,25.552,0.225,0.225,0.266,8.184,207.710,99.668,7.338,114.767,0,
1/05/2024 10:11:08 AM,2.008,19.826,35.976,48.925,55210.1,1025.561,25.552,0.247,0.247,0.266,8.184,207.748,99.657,7.337,112.421,0,
1/05/2024 10:11:08 AM,2.116,19.826,35.978,48.929,55213.5,1025.563,25.554,0.270,0.270,0.339,8.184,207.786,99.625,7.334,107.729,0,
1/05/2024 10:11:09 AM,2.199,19.825,35.964,48.910,55194.0,1025.553,25.543,0.255,0.255,0.325,8.184,207.824,99.641,7.336,103.600,0,
1/05/2024 10:11:09 AM,2.279,19.822,35.972,48.918,55206.0,1025.560,25.550,0.247,0.247,0.280,8.184,207.824,99.623,7.335,102.943,0,
1/05/2024 10:11:09 AM,2.363,19.822,35.969,48.913,55201.8,1025.559,25.548,0.232,0.232,0.310,8.184,207.863,99.603,7.334,103.037,0,
1/05/2024 10:11:09 AM,2.434,19.820,35.980,48.925,55217.4,1025.568,25.557,0.247,0.247,0.310,8.184,207.863,99.613,7.334,102.755,0,
1/05/2024 10:11:09 AM,2.456,19.820,35.978,48.923,55215.5,1025.567,25.556,0.210,0.210,0.266,8.184,207.863,99.557,7.331,102.568,0,
1/05/2024 10:11:10 AM,2.426,19.819,35.971,48.914,55205.8,1025.561,25.551,0.210,0.210,0.251,8.184,207.901,99.600,7.334,103.787,0,
1/05/2024 10:11:10 AM,2.380,19.818,35.975,48.916,55211.2,1025.564,25.554,0.202,0.202,0.266,8.184,207.901,99.505,7.327,104.538,0,
1/05/2024 10:11:10 AM,2.367,19.816,35.981,48.921,55219.1,1025.569,25.559,0.217,0.217,0.266,8.184,207.939,99.579,7.331,104.632,0,
1/05/2024 10:11:10 AM,2.387,19.816,35.980,48.920,55217.8,1025.568,25.558,0.217,0.217,0.280,8.184,207.939,99.526,7.328,104.632,0,
1/05/2024 10:11:10 AM,2.439,19.815,35.974,48.912,55210.2,1025.565,25.554,0.232,0.232,0.266,8.184,207.939,99.555,7.330,104.820,0,
1/05/2024 10:11:11 AM,2.536,19.811,35.968,48.901,55202.6,1025.561,25.550,0.255,0.255,0.310,8.184,207.977,99.524,7.329,103.318,0,
1/05/2024 10:11:11 AM,2.564,19.806,35.974,48.903,55211.9,1025.567,25.556,0.247,0.247,0.325,8.184,207.977,99.550,7.331,101.817,0,
1/05/2024 10:11:11 AM,2.573,19.805,35.975,48.903,55213.8,1025.569,25.557,0.217,0.217,0.310,8.184,208.015,99.501,7.327,100.691,0,
1/05/2024 10:11:11 AM,2.590,19.806,35.971,48.900,55208.7,1025.566,25.554,0.202,0.202,0.280,8.184,208.015,99.475,7.326,100.222,0,
1/05/2024 10:11:11 AM,2.627,19.804,35.971,48.898,55208.5,1025.566,25.554,0.210,0.210,0.280,8.184,208.015,99.560,7.332,99.189,0,
1/05/2024 10:11:12 AM,2.692,19.802,35.970,48.894,55208.1,1025.566,25.555,0.225,0.225,0.236,8.184,208.053,99.593,7.336,98.345,0,
1/05/2024 10:11:12 AM,2.792,19.801,35.979,48.904,55219.8,1025.573,25.561,0.210,0.210,0.236,8.184,208.053,99.603,7.335,98.157,0,
1/05/2024 10:11:12 AM,2.885,19.805,35.980,48.909,55220.6,1025.574,25.561,0.240,0.240,0.354,8.185,208.053,99.608,7.336,98.345,0,
1/05/2024 10:11:12 AM,2.945,19.808,35.976,48.907,55214.1,1025.570,25.557,0.255,0.255,0.369,8.185,208.053,99.599,7.335,98.908,0,
1/05/2024 10:11:13 AM,2.973,19.811,35.975,48.910,55212.5,1025.569,25.555,0.217,0.217,0.280,8.185,208.053,99.577,7.333,98.908,0,
1/05/2024 10:11:13 AM,3.019,19.813,35.974,48.910,55210.6,1025.567,25.554,0.225,0.225,0.236,8.185,208.091,99.632,7.337,99.752,0,
1/05/2024 10:11:13 AM,3.093,19.811,35.967,48.899,55201.3,1025.563,25.549,0.210,0.210,0.280,8.185,208.091,99.618,7.337,100.315,0,
1/05/2024 10:11:13 AM,3.166,19.804,35.994,48.925,55240.1,1025.586,25.572,0.225,0.225,0.280,8.185,208.091,99.635,7.336,99.658,0,
1/05/2024 10:11:13 AM,3.188,19.809,35.996,48.933,55241.8,1025.586,25.572,0.232,0.232,0.325,8.185,208.130,99.646,7.337,98.814,0,
1/05/2024 10:11:14 AM,3.164,19.814,36.017,48.963,55269.1,1025.601,25.587,0.240,0.240,0.280,8.185,208.130,99.658,7.338,98.063,0,
1/05/2024 10:11:14 AM,3.155,19.816,36.013,48.961,55263.1,1025.597,25.583,0.240,0.240,0.251,8.185,208.168,99.621,7.335,98.251,0,
1/05/2024 10:11:14 AM,3.224,19.823,36.008,48.962,55255.0,1025.592,25.577,0.232,0.232,0.280,8.185,208.206,99.640,7.336,101.254,0,
1/05/2024 10:11:14 AM,3.315,19.826,36.010,48.967,55257.6,1025.593,25.578,0.217,0.217,0.266,8.185,208.206,99.635,7.334,102.755,0,
1/05/2024 10:11:14 AM,3.396,19.827,36.015,48.975,55264.3,1025.597,25.582,0.217,0.217,0.310,8.185,208.206,99.700,7.338,104.069,0,
1/05/2024 10:11:15 AM,3.441,19.828,36.013,48.974,55261.5,1025.595,25.580,0.247,0.247,0.428,8.185,208.244,99.591,7.330,105.664,0,
1/05/2024 10:11:15 AM,3.447,19.828,36.016,48.978,55265.6,1025.598,25.582,0.232,0.232,0.310,8.185,208.282,99.572,7.328,104.163,0,
1/05/2024 10:11:15 AM,3.463,19.829,36.018,48.980,55267.6,1025.599,25.583,0.262,0.262,0.295,8.185,208.282,99.607,7.331,102.192,0,
1/05/2024 10:11:15 AM,3.508,19.829,36.015,48.978,55264.4,1025.597,25.582,0.262,0.262,0.339,8.185,208.282,99.622,7.332,100.128,0,
1/05/2024 10:11:15 AM,3.569,19.828,36.015,48.976,55263.8,1025.597,25.581,0.225,0.225,0.295,8.185,208.320,99.553,7.327,98.720,0,
1/05/2024 10:11:16 AM,3.627,19.828,36.014,48.975,55262.6,1025.597,25.581,0.232,0.232,0.295,8.185,208.358,99.574,7.329,97.406,0,
1/05/2024 10:11:16 AM,3.651,19.828,36.015,48.976,55264.6,1025.598,25.582,0.240,0.240,0.266,8.185,208.358,99.468,7.321,97.312,0,
1/05/2024 10:11:16 AM,3.646,19.827,36.011,48.971,55259.0,1025.595,25.579,0.225,0.225,0.295,8.185,208.397,99.544,7.326,97.688,0,
1/05/2024 10:11:16 AM,3.655,19.827,36.012,48.972,55260.7,1025.596,25.580,0.225,0.225,0.339,8.184,208.435,99.564,7.328,99.283,0,
1/05/2024 10:11:16 AM,3.696,19.826,36.011,48.969,55258.9,1025.595,25.579,0.240,0.240,0.295,8.184,208.435,99.487,7.322,100.785,0,
1/05/2024 10:11:17 AM,3.772,19.824,36.011,48.968,55259.6,1025.596,25.580,0.240,0.240,0.295,8.184,208.435,99.520,7.325,102.849,0,
1/05/2024 10:11:17 AM,3.854,19.818,35.996,48.942,55240.0,1025.587,25.570,0.247,0.247,0.280,8.184,208.435,99.517,7.326,105.946,0,
1/05/2024 10:11:17 AM,3.936,19.815,36.000,48.945,55246.8,1025.591,25.574,0.255,0.255,0.384,8.184,208.473,99.447,7.321,109.418,0,
1/05/2024 10:11:17 AM,3.973,19.813,36.003,48.946,55251.0,1025.594,25.576,0.210,0.210,0.251,8.184,208.473,99.427,7.319,111.858,0,
1/05/2024 10:11:17 AM,4.040,19.810,36.015,48.957,55267.5,1025.604,25.586,0.217,0.217,0.280,8.184,208.473,99.446,7.320,114.861,0,
1/05/2024 10:11:18 AM,4.142,19.817,36.021,48.972,55275.2,1025.608,25.589,0.225,0.225,0.266,8.184,208.511,99.433,7.320,118.896,0,
1/05/2024 10:11:18 AM,4.253,19.822,36.007,48.961,55255.3,1025.596,25.577,0.225,0.225,0.295,8.184,208.511,99.482,7.324,122.180,0,
1/05/2024 10:11:18 AM,4.317,19.819,36.003,48.952,55249.5,1025.594,25.575,0.255,0.255,0.369,8.184,208.511,99.510,7.325,127.998,0,
1/05/2024 10:11:18 AM,4.315,19.816,36.003,48.949,55250.6,1025.595,25.576,0.247,0.247,0.325,8.184,208.549,99.473,7.322,121.242,0,
1/05/2024 10:11:18 AM,4.294,19.814,35.994,48.936,55238.2,1025.588,25.569,0.232,0.232,0.325,8.184,208.549,99.474,7.323,118.520,0,
1/05/2024 10:11:19 AM,4.296,19.813,35.994,48.935,55238.4,1025.588,25.569,0.240,0.240,0.325,8.184,208.549,99.475,7.323,120.116,0,
1/05/2024 10:11:19 AM,4.332,19.810,35.996,48.935,55242.5,1025.591,25.572,0.247,0.247,0.266,8.184,208.587,99.489,7.325,123.775,0,
1/05/2024 10:11:19 AM,4.358,19.808,35.999,48.936,55247.0,1025.594,25.575,0.247,0.247,0.280,8.184,208.587,99.566,7.330,128.843,0,
1/05/2024 10:11:19 AM,4.341,19.808,36.003,48.940,55252.2,1025.597,25.578,0.247,0.247,0.295,8.184,208.587,99.492,7.326,134.004,0,
1/05/2024 10:11:19 AM,4.315,19.807,36.006,48.943,55255.9,1025.599,25.580,0.232,0.232,0.310,8.185,208.625,99.540,7.329,151.740,0,
1/05/2024 10:11:20 AM,4.322,19.808,36.004,48.943,55254.1,1025.598,25.579,0.240,0.240,0.236,8.185,208.625,99.448,7.322,190.965,0,
1/05/2024 10:11:20 AM,4.367,19.809,36.006,48.946,55256.8,1025.599,25.580,0.232,0.232,0.310,8.185,208.625,99.494,7.325,214.425,0,
