time,temp,salt
2009-12-31 25:00:00,   24.524047,    0.535733
2010-01-01 25:00:00,   24.663310,    0.539787
2010-01-02 25:00:00,   24.801369,    0.540452
2010-01-03 25:00:00,   26.238060,    0.542785
2010-01-04 25:00:00,   26.033092,    0.544584
2010-01-05 25:00:00,   26.855719,    0.545234
2010-01-06 25:00:00,   27.709698,    0.547216
2010-01-07 25:00:00,   27.195615,    0.548191
2010-01-08 25:00:00,   27.406420,    0.549599
2010-01-09 25:00:00,   27.240560,    0.551126
2010-01-10 25:00:00,   26.090728,    0.552255
2010-01-11 25:00:00,   25.554427,    0.552279
2010-01-12 25:00:00,   25.598623,    0.553172
2010-01-13 25:00:00,   26.389124,    0.554562
2010-01-14 25:00:00,   26.549070,    0.556454
2010-01-15 25:00:00,   25.901370,    0.557216
2010-01-16 25:00:00,   26.716589,    0.558578
2010-01-17 25:00:00,   27.236362,    0.558492
2010-01-18 25:00:00,   28.235428,    0.562129
2010-01-19 25:00:00,   28.937701,    0.563348
2010-01-20 25:00:00,   28.095592,    0.565349
2010-01-21 25:00:00,   26.957064,    0.566561
2010-01-22 25:00:00,   27.061015,    0.566420
2010-01-23 25:00:00,   27.346692,    0.567849
2010-01-24 25:00:00,   28.010257,    0.569589
2010-01-25 25:00:00,   27.796415,    0.570566
2010-01-26 25:00:00,   28.000960,    0.572252
2010-01-27 25:00:00,   28.035420,    0.574177
2010-01-28 25:00:00,   28.100374,    0.575876
2010-01-29 25:00:00,   27.925153,    0.576413
2010-01-30 25:00:00,   26.707923,    0.577224
2010-01-31 25:00:00,   26.373147,    0.577621
2010-02-01 25:00:00,   26.426648,    0.579158
2010-02-02 25:00:00,   25.137756,    0.579210
2010-02-03 25:00:00,   24.528732,    0.579938
2010-02-04 25:00:00,   24.145185,    0.580818
2010-02-05 25:00:00,   24.530919,    0.581593
2010-02-06 25:00:00,   24.057243,    0.582069
2010-02-07 25:00:00,   25.259926,    0.582974
2010-02-08 25:00:00,   25.449076,    0.583835
2010-02-09 25:00:00,   26.558104,    0.584629
2010-02-10 25:00:00,   25.966884,    0.585572
2010-02-11 25:00:00,   26.622973,    0.586875
