// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/10/18 15:49:29
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=oct prof 6

PreHeat=1000
Interval=200
SampleCnt=545

StartTime=2025/10/18 15:49:29
EndTime=2025/10/18 15:51:19

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.182
StartDepthA=0.0616588818918169
StartDepthB=0.0597721075291638

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
18/10/2025 3:49:33 PM,0.249,22.432,0.511,0.981,1039.8,998.063,0.000,4.022,4.022,3.530,8.824,28.071,116.828,10.083,498.480,0,
18/10/2025 3:49:33 PM,0.266,22.430,0.511,0.981,1040.2,998.063,0.000,3.925,3.925,3.796,8.815,28.300,116.876,10.087,705.117,0,
18/10/2025 3:49:33 PM,0.277,22.430,0.511,0.981,1040.3,998.063,0.000,3.940,3.940,3.752,8.811,28.300,116.854,10.085,452.217,0,
18/10/2025 3:49:34 PM,0.289,22.431,0.511,0.981,1040.1,998.063,0.000,3.902,3.902,3.752,8.808,28.147,116.886,10.088,616.062,0,
18/10/2025 3:49:34 PM,0.312,22.431,0.511,0.982,1040.3,998.063,0.000,4.022,4.022,4.861,8.806,28.300,116.776,10.078,478.961,0,
18/10/2025 3:49:34 PM,0.340,22.429,0.511,0.982,1040.7,998.064,0.000,3.925,3.925,4.033,8.803,28.338,116.633,10.067,499.043,0,
18/10/2025 3:49:34 PM,0.377,22.429,0.512,0.982,1041.0,998.064,0.000,4.022,4.022,4.358,8.798,29.367,116.787,10.080,587.065,0,
18/10/2025 3:49:34 PM,0.394,22.429,0.512,0.982,1041.2,998.064,0.000,4.030,4.030,3.900,8.792,29.749,116.797,10.081,569.705,0,
18/10/2025 3:49:35 PM,0.407,22.430,0.512,0.983,1041.4,998.064,0.000,3.910,3.910,3.693,8.787,29.596,116.695,10.071,536.392,0,
18/10/2025 3:49:35 PM,0.409,22.434,0.512,0.983,1041.3,998.063,0.000,3.992,3.992,3.737,8.786,29.329,116.836,10.083,453.812,0,
18/10/2025 3:49:35 PM,0.413,22.433,0.512,0.983,1041.4,998.064,0.000,3.917,3.917,3.486,8.784,29.367,116.775,10.077,501.108,0,
18/10/2025 3:49:35 PM,0.422,22.433,0.512,0.983,1041.3,998.064,0.000,3.842,3.842,3.426,8.783,29.329,116.568,10.059,436.358,0,
18/10/2025 3:49:35 PM,0.438,22.438,0.512,0.982,1041.1,998.062,0.000,3.857,3.857,3.471,8.782,29.329,116.562,10.058,383.150,0,
18/10/2025 3:49:36 PM,0.455,22.436,0.512,0.983,1041.4,998.063,0.000,3.842,3.842,3.604,8.780,29.558,116.736,10.073,452.592,0,
18/10/2025 3:49:36 PM,0.485,22.435,0.512,0.983,1041.5,998.064,0.000,4.127,4.127,4.136,8.778,29.634,116.897,10.087,392.910,0,
18/10/2025 3:49:36 PM,0.510,22.435,0.512,0.983,1041.7,998.064,0.000,4.105,4.105,3.885,8.778,29.558,116.894,10.087,431.103,0,
18/10/2025 3:49:36 PM,0.545,22.434,0.512,0.983,1042.0,998.064,0.000,3.768,3.768,3.323,8.776,29.596,116.779,10.079,354.154,0,
18/10/2025 3:49:36 PM,0.573,22.437,0.512,0.983,1042.0,998.064,0.000,3.992,3.992,3.781,8.775,29.825,116.872,10.086,376.112,0,
18/10/2025 3:49:37 PM,0.606,22.437,0.512,0.983,1041.9,998.064,0.000,4.224,4.224,4.225,8.774,29.787,116.706,10.070,407.080,0,
18/10/2025 3:49:37 PM,0.625,22.438,0.512,0.984,1042.3,998.064,0.000,4.067,4.067,3.988,8.774,29.596,116.828,10.081,347.679,0,
18/10/2025 3:49:37 PM,0.629,22.440,0.512,0.984,1042.5,998.063,0.000,3.895,3.895,3.900,8.775,29.558,116.784,10.077,339.702,0,
18/10/2025 3:49:37 PM,0.627,22.443,0.512,0.984,1042.6,998.063,0.000,3.887,3.887,3.648,8.776,29.291,116.945,10.091,362.975,0,
18/10/2025 3:49:37 PM,0.627,22.442,0.512,0.984,1042.5,998.063,0.000,3.865,3.865,3.560,8.778,28.948,116.981,10.093,307.609,0,
18/10/2025 3:49:38 PM,0.640,22.443,0.512,0.984,1042.8,998.063,0.000,4.187,4.187,4.595,8.780,28.757,116.795,10.078,350.588,0,
18/10/2025 3:49:38 PM,0.665,22.443,0.512,0.984,1042.5,998.063,0.000,4.015,4.015,3.929,8.783,28.490,116.961,10.093,297.849,0,
18/10/2025 3:49:38 PM,0.688,22.442,0.512,0.984,1042.7,998.063,0.000,4.015,4.015,4.092,8.788,28.109,116.878,10.085,340.171,0,
18/10/2025 3:49:38 PM,0.709,22.445,0.513,0.984,1043.1,998.063,0.000,4.075,4.075,4.121,8.790,28.376,116.829,10.080,351.526,0,
18/10/2025 3:49:38 PM,0.739,22.446,0.513,0.984,1042.9,998.063,0.000,3.865,3.865,4.048,8.789,29.139,116.839,10.081,363.631,0,
18/10/2025 3:49:39 PM,0.783,22.447,0.513,0.984,1042.9,998.063,0.000,3.917,3.917,3.737,8.787,29.520,116.944,10.091,257.216,0,
18/10/2025 3:49:39 PM,0.812,22.448,0.513,0.984,1042.9,998.063,0.000,4.037,4.037,4.550,8.782,30.397,117.023,10.098,264.442,0,
18/10/2025 3:49:39 PM,0.816,22.445,0.513,0.985,1043.3,998.063,0.000,3.887,3.887,4.018,8.779,30.474,116.985,10.094,346.646,0,
18/10/2025 3:49:39 PM,0.820,22.445,0.513,0.985,1043.3,998.063,0.000,3.865,3.865,3.974,8.775,30.588,116.833,10.081,301.134,0,
18/10/2025 3:49:39 PM,0.827,22.444,0.513,0.984,1043.1,998.064,0.000,4.127,4.127,4.447,8.772,30.550,116.891,10.086,257.310,0,
18/10/2025 3:49:40 PM,0.843,22.442,0.513,0.985,1043.4,998.064,0.000,3.970,3.970,3.796,8.771,30.283,117.001,10.096,260.595,0,
18/10/2025 3:49:40 PM,0.856,22.442,0.513,0.985,1043.5,998.064,0.000,3.925,3.925,3.707,8.773,29.825,116.894,10.086,322.248,0,
18/10/2025 3:49:40 PM,0.871,22.443,0.513,0.985,1043.5,998.064,0.000,3.827,3.827,3.515,8.774,29.558,116.891,10.085,302.823,0,
18/10/2025 3:49:40 PM,0.902,22.447,0.513,0.985,1043.5,998.063,0.000,3.947,3.947,3.826,8.776,29.520,116.780,10.075,242.390,0,
18/10/2025 3:49:41 PM,0.951,22.447,0.513,0.985,1043.2,998.063,0.000,3.970,3.970,3.855,8.777,29.482,116.877,10.085,277.955,0,
18/10/2025 3:49:41 PM,1.001,22.450,0.513,0.985,1043.3,998.063,0.000,3.895,3.895,3.855,8.780,29.177,116.853,10.081,255.809,0,
18/10/2025 3:49:41 PM,1.049,22.452,0.513,0.985,1043.0,998.063,0.000,3.932,3.932,3.870,8.780,29.673,117.017,10.095,200.443,0,
18/10/2025 3:49:41 PM,1.078,22.453,0.513,0.985,1043.3,998.063,0.000,3.940,3.940,3.900,8.780,29.787,117.072,10.100,197.440,0,
18/10/2025 3:49:41 PM,1.100,22.449,0.513,0.985,1043.8,998.064,0.000,3.940,3.940,3.870,8.778,30.168,116.910,10.086,209.921,0,
18/10/2025 3:49:42 PM,1.114,22.448,0.513,0.985,1043.9,998.064,0.000,3.880,3.880,4.062,8.776,30.664,116.863,10.083,223.059,0,
18/10/2025 3:49:42 PM,1.123,22.447,0.513,0.985,1044.0,998.065,0.000,3.790,3.790,3.648,8.772,31.122,116.943,10.090,237.979,0,
18/10/2025 3:49:42 PM,1.127,22.442,0.513,0.985,1044.0,998.066,0.000,3.932,3.932,3.914,8.768,31.389,116.895,10.088,187.493,0,
18/10/2025 3:49:42 PM,1.135,22.441,0.513,0.985,1044.3,998.066,0.000,3.940,3.940,4.151,8.766,31.389,116.776,10.077,184.396,0,
18/10/2025 3:49:42 PM,1.167,22.446,0.513,0.985,1044.0,998.065,0.000,4.082,4.082,4.166,8.764,31.236,116.941,10.092,210.390,0,
18/10/2025 3:49:43 PM,1.253,22.454,0.513,0.986,1044.1,998.064,0.000,3.932,3.932,3.988,8.761,31.541,116.884,10.085,192.654,0,
18/10/2025 3:49:43 PM,1.309,22.456,0.513,0.986,1044.1,998.063,0.000,3.902,3.902,3.974,8.758,31.808,116.848,10.081,180.737,0,
18/10/2025 3:49:43 PM,1.349,22.456,0.513,0.985,1043.9,998.063,0.000,3.895,3.895,3.840,8.756,32.114,116.984,10.093,169.194,0,
18/10/2025 3:49:43 PM,1.368,22.454,0.513,0.986,1044.1,998.064,0.000,3.925,3.925,3.885,8.753,32.190,116.981,10.093,191.153,0,
18/10/2025 3:49:43 PM,1.381,22.451,0.513,0.986,1044.5,998.065,0.000,3.902,3.902,3.737,8.751,32.190,116.954,10.091,174.825,0,
18/10/2025 3:49:44 PM,1.387,22.449,0.513,0.986,1044.5,998.065,0.000,3.865,3.865,3.663,8.750,32.075,116.930,10.090,184.021,0,
18/10/2025 3:49:44 PM,1.389,22.448,0.513,0.986,1044.5,998.066,0.000,3.768,3.768,3.205,8.749,31.961,117.007,10.096,181.300,0,
18/10/2025 3:49:44 PM,1.389,22.447,0.513,0.986,1044.7,998.066,0.000,3.827,3.827,3.914,8.749,31.885,116.972,10.093,167.880,0,
18/10/2025 3:49:44 PM,1.395,22.446,0.513,0.986,1044.7,998.066,0.000,3.857,3.857,4.610,8.750,31.808,116.858,10.083,154.367,0,
18/10/2025 3:49:44 PM,1.412,22.444,0.513,0.986,1044.7,998.067,0.000,3.835,3.835,3.767,8.750,31.694,116.917,10.089,171.259,0,
18/10/2025 3:49:45 PM,1.450,22.446,0.513,0.986,1044.6,998.066,0.000,3.887,3.887,3.885,8.751,31.580,116.844,10.081,181.581,0,
18/10/2025 3:49:45 PM,1.500,22.454,0.513,0.986,1044.3,998.065,0.000,3.865,3.865,3.545,8.752,31.580,116.794,10.076,149.019,0,
18/10/2025 3:49:45 PM,1.557,22.460,0.513,0.986,1044.3,998.064,0.000,3.902,3.902,3.589,8.753,31.618,116.912,10.086,151.646,0,
18/10/2025 3:49:45 PM,1.614,22.459,0.513,0.986,1044.5,998.064,0.000,3.940,3.940,3.811,8.752,31.885,116.936,10.090,164.033,0,
18/10/2025 3:49:45 PM,1.658,22.458,0.513,0.986,1044.6,998.065,0.000,3.887,3.887,3.974,8.750,32.342,116.969,10.093,151.552,0,
18/10/2025 3:49:46 PM,1.689,22.454,0.514,0.987,1045.1,998.066,0.000,3.857,3.857,3.515,8.747,32.609,116.878,10.084,121.523,0,
18/10/2025 3:49:46 PM,1.704,22.451,0.514,0.987,1045.4,998.067,0.000,3.902,3.902,3.545,8.746,32.495,116.873,10.083,141.793,0,
18/10/2025 3:49:46 PM,1.721,22.453,0.514,0.987,1045.3,998.066,0.000,3.910,3.910,3.767,8.745,32.495,116.741,10.072,139.634,0,
18/10/2025 3:49:46 PM,1.733,22.453,0.514,0.987,1045.2,998.066,0.000,3.880,3.880,3.707,8.745,32.419,116.901,10.085,119.083,0,
18/10/2025 3:49:46 PM,1.740,22.451,0.514,0.987,1045.5,998.067,0.000,3.850,3.850,3.515,8.745,32.304,117.003,10.094,123.212,0,
18/10/2025 3:49:47 PM,1.752,22.450,0.514,0.987,1045.3,998.067,0.000,3.813,3.813,3.796,8.746,32.190,117.045,10.099,131.095,0,
18/10/2025 3:49:47 PM,1.782,22.448,0.514,0.987,1045.4,998.068,0.000,3.925,3.925,3.959,8.747,32.114,117.094,10.104,142.637,0,
18/10/2025 3:49:47 PM,1.826,22.445,0.514,0.987,1045.3,998.069,0.000,3.910,3.910,4.166,8.747,32.228,117.066,10.101,131.752,0,
18/10/2025 3:49:47 PM,1.880,22.449,0.514,0.986,1045.0,998.068,0.000,3.872,3.872,3.944,8.746,32.533,116.972,10.093,118.333,0,
18/10/2025 3:49:47 PM,1.918,22.447,0.514,0.987,1045.4,998.069,0.000,3.790,3.790,3.456,8.745,32.953,117.039,10.098,107.541,0,
18/10/2025 3:49:48 PM,1.937,22.438,0.514,0.987,1045.5,998.071,0.000,3.783,3.783,3.412,8.743,33.067,116.977,10.094,102.192,0,
18/10/2025 3:49:48 PM,1.956,22.435,0.514,0.987,1045.7,998.072,0.000,3.880,3.880,3.500,8.741,33.029,116.819,10.082,100.972,0,
18/10/2025 3:49:48 PM,1.972,22.433,0.514,0.987,1045.9,998.072,0.000,3.970,3.970,3.515,8.740,33.029,116.825,10.083,105.477,0,
18/10/2025 3:49:48 PM,1.983,22.429,0.514,0.987,1046.0,998.073,0.000,4.030,4.030,3.840,8.740,32.953,116.869,10.088,105.195,0,
18/10/2025 3:49:48 PM,1.983,22.424,0.514,0.987,1046.4,998.075,0.000,3.947,3.947,3.885,8.740,32.876,116.773,10.080,98.532,0,
18/10/2025 3:49:49 PM,1.998,22.423,0.514,0.987,1046.2,998.075,0.000,3.895,3.895,3.737,8.741,32.724,116.937,10.094,97.500,0,
18/10/2025 3:49:49 PM,2.035,22.422,0.514,0.987,1046.5,998.075,0.000,3.962,3.962,3.663,8.743,32.533,116.803,10.084,103.600,0,
18/10/2025 3:49:49 PM,2.090,22.424,0.514,0.987,1046.2,998.075,0.000,3.962,3.962,4.166,8.743,32.609,116.852,10.087,105.195,0,
18/10/2025 3:49:49 PM,2.140,22.427,0.514,0.987,1046.2,998.075,0.000,3.977,3.977,3.900,8.743,32.914,116.796,10.081,96.937,0,
18/10/2025 3:49:49 PM,2.164,22.424,0.514,0.987,1046.5,998.075,0.000,3.962,3.962,3.648,8.742,33.029,116.672,10.071,89.055,0,
18/10/2025 3:49:50 PM,2.176,22.421,0.515,0.988,1047.1,998.076,0.000,3.940,3.940,3.604,8.741,33.067,116.802,10.083,86.896,0,
18/10/2025 3:49:50 PM,2.184,22.421,0.515,0.988,1047.1,998.076,0.000,3.857,3.857,3.500,8.742,32.914,116.753,10.079,84.175,0,
18/10/2025 3:49:50 PM,2.185,22.431,0.515,0.988,1046.8,998.074,0.000,3.910,3.910,3.426,8.742,32.800,116.708,10.075,81.735,0,
18/10/2025 3:49:50 PM,2.184,22.433,0.515,0.988,1047.1,998.074,0.000,3.940,3.940,4.299,8.743,32.686,116.639,10.067,87.178,0,
18/10/2025 3:49:50 PM,2.189,22.431,0.515,0.988,1047.1,998.074,0.000,4.180,4.180,4.018,8.744,32.686,116.768,10.077,91.682,0,
18/10/2025 3:49:51 PM,2.208,22.431,0.515,0.988,1047.2,998.074,0.000,4.082,4.082,3.752,8.746,32.533,116.770,10.077,83.049,0,
18/10/2025 3:49:51 PM,2.245,22.437,0.515,0.988,1046.9,998.073,0.000,4.262,4.262,4.003,8.748,32.152,116.750,10.074,76.105,0,
18/10/2025 3:49:51 PM,2.298,22.444,0.515,0.988,1046.9,998.072,0.000,4.112,4.112,3.988,8.750,32.075,116.816,10.079,75.354,0,
18/10/2025 3:49:51 PM,2.359,22.450,0.515,0.988,1047.0,998.071,0.000,4.000,4.000,4.033,8.751,32.457,116.729,10.070,78.451,0,
18/10/2025 3:49:51 PM,2.407,22.451,0.515,0.988,1046.9,998.070,0.000,3.865,3.865,3.840,8.750,32.914,116.749,10.073,75.541,0,
18/10/2025 3:49:52 PM,2.428,22.446,0.515,0.988,1047.1,998.072,0.000,4.007,4.007,3.974,8.748,33.220,116.727,10.072,69.254,0,
18/10/2025 3:49:52 PM,2.428,22.444,0.515,0.989,1047.6,998.073,0.000,3.932,3.932,3.752,8.746,33.334,116.707,10.070,68.597,0,
18/10/2025 3:49:52 PM,2.434,22.440,0.515,0.989,1048.0,998.074,0.000,3.992,3.992,3.693,8.745,33.220,116.847,10.083,68.973,0,
18/10/2025 3:49:52 PM,2.461,22.438,0.515,0.989,1047.6,998.074,0.000,3.985,3.985,3.648,8.746,32.914,116.848,10.084,67.471,0,
18/10/2025 3:49:52 PM,2.499,22.439,0.515,0.989,1047.9,998.074,0.000,4.000,4.000,3.929,8.747,32.800,116.997,10.096,68.316,0,
18/10/2025 3:49:53 PM,2.539,22.442,0.515,0.989,1047.7,998.074,0.000,3.947,3.947,3.707,8.747,33.181,116.706,10.071,65.594,0,
18/10/2025 3:49:53 PM,2.577,22.443,0.515,0.989,1047.7,998.073,0.000,3.910,3.910,3.752,8.746,33.410,116.835,10.081,60.621,0,
18/10/2025 3:49:53 PM,2.602,22.438,0.515,0.989,1047.8,998.075,0.000,3.925,3.925,3.752,8.744,33.487,116.832,10.082,57.900,0,
18/10/2025 3:49:53 PM,2.621,22.434,0.515,0.989,1048.0,998.076,0.000,3.910,3.910,3.796,8.745,33.029,116.780,10.078,59.213,0,
18/10/2025 3:49:53 PM,2.642,22.436,0.515,0.989,1048.0,998.075,0.000,4.000,4.000,3.663,8.746,33.029,116.765,10.075,61.653,0,
18/10/2025 3:49:54 PM,2.653,22.438,0.515,0.989,1047.8,998.075,0.000,4.007,4.007,3.545,8.746,33.258,116.699,10.069,58.275,0,
18/10/2025 3:49:54 PM,2.663,22.432,0.515,0.989,1048.0,998.076,0.000,3.925,3.925,3.471,8.745,33.448,116.835,10.082,54.052,0,
18/10/2025 3:49:54 PM,2.667,22.429,0.515,0.988,1047.8,998.077,0.000,3.902,3.902,3.752,8.744,33.525,116.844,10.085,52.832,0,
18/10/2025 3:49:54 PM,2.669,22.423,0.515,0.989,1048.0,998.078,0.000,3.940,3.940,3.515,8.743,33.639,116.776,10.080,55.084,0,
18/10/2025 3:49:54 PM,2.678,22.420,0.515,0.989,1048.1,998.079,0.000,3.917,3.917,3.338,8.742,33.830,116.770,10.080,59.307,0,
18/10/2025 3:49:55 PM,2.703,22.416,0.515,0.989,1048.1,998.080,0.000,3.925,3.925,3.279,8.741,33.944,116.641,10.070,55.835,0,
18/10/2025 3:49:55 PM,2.747,22.415,0.515,0.989,1048.4,998.081,0.000,3.955,3.955,3.545,8.739,34.059,116.689,10.072,50.017,0,
18/10/2025 3:49:55 PM,2.766,22.417,0.515,0.989,1048.2,998.080,0.000,3.940,3.940,5.113,8.738,34.173,116.681,10.072,49.548,0,
18/10/2025 3:49:55 PM,2.781,22.420,0.515,0.989,1048.4,998.080,0.000,4.052,4.052,4.521,8.737,34.249,116.623,10.067,49.735,0,
18/10/2025 3:49:56 PM,2.781,22.420,0.515,0.989,1048.7,998.080,0.000,4.127,4.127,4.491,8.735,34.364,116.703,10.074,50.486,0,
18/10/2025 3:49:56 PM,2.772,22.421,0.515,0.989,1048.4,998.080,0.000,4.037,4.037,3.781,8.734,34.440,116.669,10.070,49.172,0,
18/10/2025 3:49:56 PM,2.762,22.418,0.515,0.989,1048.1,998.080,0.000,4.045,4.045,3.900,8.733,34.440,116.610,10.066,48.422,0,
18/10/2025 3:49:56 PM,2.770,22.413,0.515,0.988,1048.1,998.081,0.000,4.105,4.105,4.062,8.733,34.440,116.685,10.073,47.765,0,
18/10/2025 3:49:56 PM,2.783,22.410,0.515,0.989,1048.6,998.082,0.000,4.007,4.007,3.767,8.732,34.554,116.594,10.066,47.671,0,
18/10/2025 3:49:57 PM,2.804,22.409,0.516,0.989,1048.8,998.083,0.000,4.150,4.150,3.944,8.731,34.478,116.535,10.060,49.454,0,
