// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/10/18 15:40:17
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=Oct Prof 4

PreHeat=1000
Interval=200
SampleCnt=392

StartTime=2025/10/18 15:40:17
EndTime=2025/10/18 15:41:37

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.182
StartDepthA=0.0653788814680281
StartDepthB=0.0641285611549873

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
18/10/2025 3:40:21 PM,0.395,22.254,0.514,0.983,1046.2,998.107,0.000,3.775,3.775,3.264,8.858,22.693,116.448,10.086,535.078,0,
18/10/2025 3:40:21 PM,0.420,22.257,0.514,0.984,1046.9,998.106,0.000,4.052,4.052,3.737,8.855,23.646,116.370,10.081,581.717,0,
18/10/2025 3:40:22 PM,0.458,22.259,0.515,0.984,1047.3,998.106,0.000,4.180,4.180,3.974,8.851,23.799,116.376,10.081,552.626,0,
18/10/2025 3:40:22 PM,0.483,22.260,0.514,0.984,1047.0,998.106,0.000,3.887,3.887,3.619,8.848,23.952,116.470,10.089,520.063,0,
18/10/2025 3:40:22 PM,0.500,22.258,0.515,0.984,1047.2,998.106,0.000,4.037,4.037,3.707,8.844,24.371,116.564,10.097,446.493,0,
18/10/2025 3:40:22 PM,0.510,22.256,0.514,0.984,1046.7,998.107,0.000,4.022,4.022,3.767,8.842,24.066,116.387,10.082,453.812,0,
18/10/2025 3:40:22 PM,0.546,22.257,0.515,0.984,1047.6,998.107,0.000,4.120,4.120,3.811,8.842,23.761,116.444,10.087,459.724,0,
18/10/2025 3:40:23 PM,0.592,22.259,0.515,0.985,1047.8,998.107,0.000,3.940,3.940,3.560,8.844,23.303,116.422,10.085,367.573,0,
18/10/2025 3:40:23 PM,0.632,22.259,0.515,0.985,1048.1,998.107,0.000,4.052,4.052,3.752,8.846,23.418,116.429,10.085,392.722,0,
18/10/2025 3:40:23 PM,0.657,22.256,0.515,0.985,1047.9,998.108,0.000,4.127,4.127,4.092,8.848,23.112,116.435,10.085,385.965,0,
18/10/2025 3:40:23 PM,0.676,22.251,0.515,0.985,1048.6,998.109,0.000,4.112,4.112,3.914,8.850,23.303,116.537,10.093,336.324,0,
18/10/2025 3:40:23 PM,0.699,22.251,0.515,0.985,1048.8,998.110,0.000,4.112,4.112,4.003,8.850,23.532,116.692,10.108,404.452,0,
18/10/2025 3:40:24 PM,0.725,22.254,0.515,0.985,1048.4,998.109,0.000,4.135,4.135,4.077,8.850,23.723,116.561,10.097,364.851,0,
18/10/2025 3:40:24 PM,0.748,22.255,0.515,0.985,1048.8,998.109,0.000,4.195,4.195,4.476,8.852,23.189,116.652,10.106,332.476,0,
18/10/2025 3:40:24 PM,0.760,22.254,0.515,0.985,1048.5,998.109,0.000,4.105,4.105,4.269,8.853,23.379,116.553,10.096,379.866,0,
18/10/2025 3:40:24 PM,0.771,22.247,0.516,0.986,1049.2,998.111,0.000,4.052,4.052,4.092,8.854,23.608,116.482,10.092,377.801,0,
18/10/2025 3:40:24 PM,0.798,22.248,0.516,0.986,1049.3,998.111,0.000,4.022,4.022,3.633,8.854,23.685,116.499,10.094,356.030,0,
18/10/2025 3:40:25 PM,0.836,22.250,0.516,0.986,1049.3,998.111,0.000,4.037,4.037,3.412,8.854,23.723,116.467,10.090,324.500,0,
18/10/2025 3:40:25 PM,0.880,22.251,0.516,0.986,1049.6,998.111,0.000,4.150,4.150,3.900,8.854,23.723,116.510,10.092,366.916,0,
18/10/2025 3:40:25 PM,0.914,22.250,0.516,0.987,1050.2,998.111,0.000,4.142,4.142,3.900,8.854,23.990,116.502,10.092,299.538,0,
18/10/2025 3:40:25 PM,0.932,22.243,0.516,0.987,1050.6,998.113,0.000,3.992,3.992,4.003,8.850,24.714,116.404,10.084,288.747,0,
18/10/2025 3:40:25 PM,0.966,22.244,0.516,0.987,1050.6,998.113,0.000,4.172,4.172,3.959,8.849,24.447,116.402,10.084,332.101,0,
18/10/2025 3:40:26 PM,1.014,22.246,0.516,0.987,1050.8,998.113,0.000,4.195,4.195,4.003,8.849,24.409,116.496,10.092,251.774,0,
18/10/2025 3:40:26 PM,1.056,22.249,0.516,0.987,1050.6,998.112,0.000,4.127,4.127,3.929,8.846,25.401,116.478,10.090,229.440,0,
18/10/2025 3:40:26 PM,1.096,22.251,0.516,0.987,1051.0,998.112,0.000,4.224,4.224,3.988,8.842,25.706,116.467,10.090,290.999,0,
18/10/2025 3:40:26 PM,1.130,22.247,0.517,0.987,1051.2,998.113,0.000,4.539,4.539,4.565,8.839,25.744,116.405,10.084,281.146,0,
18/10/2025 3:40:26 PM,1.155,22.243,0.517,0.988,1051.7,998.115,0.000,4.254,4.254,3.944,8.838,25.515,116.434,10.087,249.052,0,
18/10/2025 3:40:27 PM,1.203,22.247,0.517,0.988,1051.9,998.114,0.000,4.150,4.150,4.062,8.837,25.630,116.496,10.092,236.009,0,
18/10/2025 3:40:27 PM,1.254,22.250,0.517,0.989,1052.2,998.114,0.000,4.187,4.187,4.536,8.832,26.888,116.576,10.097,225.311,0,
18/10/2025 3:40:27 PM,1.297,22.250,0.517,0.988,1052.0,998.114,0.000,4.254,4.254,4.299,8.825,27.651,116.627,10.101,190.965,0,
18/10/2025 3:40:27 PM,1.316,22.249,0.517,0.989,1052.5,998.114,0.000,4.127,4.127,4.092,8.820,27.689,116.614,10.100,220.994,0,
18/10/2025 3:40:27 PM,1.333,22.247,0.517,0.989,1053.0,998.115,0.000,4.135,4.135,3.678,8.815,27.842,116.674,10.105,230.097,0,
18/10/2025 3:40:28 PM,1.360,22.247,0.517,0.989,1052.9,998.115,0.000,4.232,4.232,4.033,8.812,27.918,116.676,10.103,206.261,0,
18/10/2025 3:40:28 PM,1.392,22.248,0.517,0.989,1052.8,998.115,0.000,4.157,4.157,3.855,8.808,28.414,116.643,10.102,217.710,0,
18/10/2025 3:40:28 PM,1.424,22.246,0.517,0.989,1053.0,998.116,0.000,4.120,4.120,3.811,8.802,28.910,116.640,10.101,206.637,0,
18/10/2025 3:40:28 PM,1.495,22.240,0.517,0.989,1053.0,998.117,0.000,4.269,4.269,4.018,8.799,28.566,116.620,10.100,193.123,0,
18/10/2025 3:40:28 PM,1.558,22.242,0.518,0.989,1053.3,998.117,0.000,4.247,4.247,3.959,8.796,28.872,116.736,10.111,178.860,0,
18/10/2025 3:40:29 PM,1.625,22.244,0.518,0.990,1053.5,998.117,0.000,4.209,4.209,4.269,8.795,28.566,116.635,10.102,168.913,0,
18/10/2025 3:40:29 PM,1.677,22.246,0.518,0.990,1053.7,998.117,0.000,4.157,4.157,4.062,8.794,28.605,116.712,10.109,146.673,0,
18/10/2025 3:40:29 PM,1.707,22.244,0.518,0.990,1053.5,998.118,0.000,4.150,4.150,4.077,8.793,28.795,116.802,10.116,135.787,0,
18/10/2025 3:40:29 PM,1.734,22.245,0.518,0.990,1054.1,998.118,0.000,4.127,4.127,4.077,8.791,29.100,116.764,10.113,141.042,0,
18/10/2025 3:40:29 PM,1.764,22.244,0.518,0.990,1054.0,998.118,0.000,4.172,4.172,3.914,8.791,28.948,116.728,10.108,154.837,0,
18/10/2025 3:40:30 PM,1.787,22.247,0.518,0.990,1054.2,998.118,0.000,4.112,4.112,3.900,8.791,28.833,116.791,10.114,135.975,0,
18/10/2025 3:40:30 PM,1.805,22.245,0.518,0.990,1054.4,998.118,0.000,4.105,4.105,3.781,8.789,29.177,116.862,10.120,130.063,0,
18/10/2025 3:40:30 PM,1.837,22.245,0.518,0.990,1054.2,998.118,0.000,4.112,4.112,3.811,8.789,28.833,116.843,10.119,130.626,0,
18/10/2025 3:40:30 PM,1.891,22.249,0.518,0.990,1053.9,998.117,0.000,4.105,4.105,3.811,8.790,28.986,116.807,10.115,125.465,0,
18/10/2025 3:40:31 PM,1.938,22.251,0.518,0.991,1054.4,998.117,0.000,4.082,4.082,3.781,8.790,28.948,116.811,10.116,128.092,0,
18/10/2025 3:40:31 PM,1.973,22.251,0.518,0.990,1054.2,998.118,0.000,4.067,4.067,3.707,8.789,29.367,116.847,10.118,123.400,0,
18/10/2025 3:40:31 PM,1.994,22.249,0.518,0.991,1054.8,998.118,0.000,4.037,4.037,3.944,8.788,29.596,116.805,10.115,113.735,0,
18/10/2025 3:40:31 PM,2.019,22.245,0.518,0.991,1054.9,998.119,0.000,4.120,4.120,3.900,8.786,29.596,116.832,10.118,107.353,0,
18/10/2025 3:40:31 PM,2.043,22.239,0.519,0.991,1055.0,998.121,0.000,3.992,3.992,3.914,8.786,29.520,116.861,10.121,110.169,0,
18/10/2025 3:40:32 PM,2.089,22.239,0.518,0.991,1054.8,998.121,0.000,4.142,4.142,3.944,8.786,29.482,116.917,10.126,117.019,0,
18/10/2025 3:40:32 PM,2.116,22.238,0.518,0.991,1054.9,998.121,0.000,4.142,4.142,3.914,8.786,29.520,116.907,10.127,101.160,0,
18/10/2025 3:40:32 PM,2.141,22.234,0.518,0.991,1054.9,998.122,0.000,4.097,4.097,3.619,8.786,29.520,116.954,10.132,93.277,0,
18/10/2025 3:40:32 PM,2.175,22.232,0.519,0.991,1055.1,998.123,0.000,4.127,4.127,4.210,8.786,29.825,116.859,10.123,100.972,0,
18/10/2025 3:40:32 PM,2.208,22.233,0.519,0.991,1055.2,998.123,0.000,4.232,4.232,3.988,8.785,29.749,116.845,10.121,106.133,0,
18/10/2025 3:40:33 PM,2.232,22.231,0.519,0.991,1055.4,998.124,0.000,4.165,4.165,3.781,8.786,29.711,116.898,10.127,96.093,0,
18/10/2025 3:40:33 PM,2.261,22.228,0.519,0.991,1055.4,998.125,0.000,4.150,4.150,3.900,8.786,29.711,116.953,10.132,88.867,0,
18/10/2025 3:40:33 PM,2.294,22.229,0.519,0.991,1055.3,998.124,0.000,4.165,4.165,3.944,8.786,29.901,116.957,10.131,92.902,0,
18/10/2025 3:40:33 PM,2.330,22.230,0.519,0.991,1055.4,998.124,0.000,4.165,4.165,3.663,8.786,29.863,117.009,10.135,91.213,0,
18/10/2025 3:40:33 PM,2.357,22.231,0.519,0.991,1055.4,998.124,0.000,4.202,4.202,3.752,8.786,29.901,116.918,10.128,87.553,0,
18/10/2025 3:40:34 PM,2.370,22.229,0.519,0.991,1055.8,998.125,0.000,4.224,4.224,3.767,8.786,29.901,116.883,10.125,86.052,0,
18/10/2025 3:40:34 PM,2.395,22.230,0.519,0.991,1055.6,998.125,0.000,4.247,4.247,4.210,8.786,29.901,116.979,10.133,84.550,0,
18/10/2025 3:40:34 PM,2.441,22.230,0.519,0.991,1055.2,998.125,0.000,4.232,4.232,4.121,8.787,29.673,116.864,10.126,83.706,0,
18/10/2025 3:40:34 PM,2.490,22.228,0.519,0.991,1055.2,998.125,0.000,4.180,4.180,4.033,8.786,30.321,116.922,10.131,79.577,0,
18/10/2025 3:40:34 PM,2.534,22.207,0.519,0.991,1055.7,998.131,0.000,4.217,4.217,3.663,8.784,30.740,116.826,10.124,73.383,0,
18/10/2025 3:40:35 PM,2.584,22.199,0.519,0.991,1056.4,998.133,0.000,4.292,4.292,3.870,8.781,30.931,116.850,10.132,69.723,0,
18/10/2025 3:40:35 PM,2.622,22.197,0.519,0.991,1056.5,998.134,0.000,4.344,4.344,3.619,8.781,30.740,116.824,10.129,68.222,0,
18/10/2025 3:40:35 PM,2.660,22.196,0.519,0.991,1056.5,998.134,0.000,4.262,4.262,3.840,8.781,30.626,116.752,10.122,65.125,0,
18/10/2025 3:40:35 PM,2.683,22.190,0.519,0.991,1056.7,998.136,0.000,4.299,4.299,3.959,8.781,30.664,116.744,10.122,63.342,0,
18/10/2025 3:40:35 PM,2.689,22.186,0.519,0.992,1057.0,998.137,0.000,4.329,4.329,3.574,8.780,30.702,116.679,10.114,62.310,0,
18/10/2025 3:40:36 PM,2.710,22.185,0.520,0.992,1057.2,998.137,0.000,4.247,4.247,3.220,8.781,30.550,116.586,10.107,62.028,0,
18/10/2025 3:40:36 PM,2.756,22.185,0.519,0.991,1056.9,998.137,0.000,4.299,4.299,3.574,8.782,30.550,116.784,10.123,61.653,0,
18/10/2025 3:40:36 PM,2.804,22.179,0.519,0.991,1057.0,998.139,0.000,4.404,4.404,3.959,8.782,30.588,116.682,10.117,59.307,0,
18/10/2025 3:40:36 PM,2.840,22.161,0.519,0.991,1057.1,998.143,0.000,4.434,4.434,3.826,8.782,30.931,116.544,10.112,55.929,0,
18/10/2025 3:40:36 PM,2.870,22.159,0.520,0.991,1057.3,998.144,0.000,4.442,4.442,3.707,8.781,31.046,116.585,10.116,53.864,0,
18/10/2025 3:40:37 PM,2.905,22.142,0.520,0.991,1057.3,998.148,0.000,4.502,4.502,3.767,8.780,31.122,116.564,10.117,52.644,0,
18/10/2025 3:40:37 PM,2.937,22.096,0.520,0.990,1057.4,998.158,0.000,4.651,4.651,4.003,8.780,31.084,116.425,10.119,52.269,0,
18/10/2025 3:40:37 PM,2.954,22.000,0.520,0.989,1058.7,998.181,0.000,4.831,4.831,3.486,8.779,31.427,115.791,10.093,51.049,0,
18/10/2025 3:40:37 PM,2.977,21.926,0.521,0.988,1060.1,998.198,0.000,4.809,4.809,3.693,8.777,31.541,115.562,10.075,49.548,0,
18/10/2025 3:40:37 PM,3.012,21.902,0.520,0.987,1059.6,998.204,0.000,4.689,4.689,3.353,8.776,31.618,115.378,10.067,47.859,0,
18/10/2025 3:40:38 PM,3.075,21.401,0.524,0.984,1068.8,998.319,0.000,4.876,4.876,3.560,8.774,31.847,114.213,10.081,45.888,0,
18/10/2025 3:40:38 PM,3.100,21.063,0.521,0.970,1062.0,998.391,0.000,4.899,4.899,3.648,8.769,32.953,113.023,10.029,45.325,0,
18/10/2025 3:40:38 PM,3.103,21.067,0.520,0.969,1060.7,998.390,0.000,4.891,4.891,3.382,8.764,33.181,111.791,9.940,44.293,0,
18/10/2025 3:40:38 PM,3.115,21.048,0.520,0.969,1060.8,998.394,0.000,5.048,5.048,3.382,8.758,33.334,110.600,9.838,43.073,0,
18/10/2025 3:40:38 PM,3.140,20.992,0.520,0.968,1061.9,998.406,0.000,5.078,5.078,3.397,8.752,33.448,109.311,9.729,42.228,0,
18/10/2025 3:40:39 PM,3.172,20.895,0.521,0.968,1064.2,998.429,0.000,4.944,4.944,3.382,8.746,33.792,108.261,9.639,41.665,0,
18/10/2025 3:40:39 PM,3.203,20.812,0.522,0.967,1065.5,998.447,0.000,4.959,4.959,3.471,8.738,34.402,107.258,9.556,40.821,0,
18/10/2025 3:40:39 PM,3.247,20.749,0.522,0.966,1065.9,998.461,0.000,4.914,4.914,3.515,8.730,34.631,106.313,9.483,39.225,0,
18/10/2025 3:40:39 PM,3.319,20.666,0.522,0.964,1065.8,998.479,0.000,4.869,4.869,3.619,8.723,35.050,105.660,9.434,35.941,0,
18/10/2025 3:40:39 PM,3.380,20.567,0.523,0.964,1067.6,998.501,0.000,4.749,4.749,3.486,8.713,35.851,104.996,9.392,33.595,0,
18/10/2025 3:40:40 PM,3.417,20.495,0.523,0.963,1068.5,998.517,0.000,4.696,4.696,3.767,8.704,36.309,104.391,9.356,33.219,0,
18/10/2025 3:40:40 PM,3.447,20.448,0.523,0.961,1068.2,998.527,0.000,4.689,4.689,3.560,8.695,36.652,103.794,9.313,32.938,0,
18/10/2025 3:40:40 PM,3.481,20.400,0.523,0.960,1068.5,998.537,0.000,4.696,4.696,3.323,8.687,36.995,103.312,9.280,32.093,0,
18/10/2025 3:40:40 PM,3.522,20.319,0.524,0.960,1070.1,998.555,0.000,4.584,4.584,3.353,8.679,37.224,102.787,9.244,30.592,0,
18/10/2025 3:40:40 PM,3.569,20.242,0.524,0.959,1071.3,998.572,0.000,4.479,4.479,3.426,8.670,37.720,102.265,9.210,29.184,0,
18/10/2025 3:40:41 PM,3.623,20.176,0.524,0.958,1071.6,998.586,0.000,4.314,4.314,3.279,8.663,37.720,101.575,9.160,27.871,0,
18/10/2025 3:40:41 PM,3.703,20.102,0.524,0.956,1071.7,998.601,0.000,4.165,4.165,3.426,8.652,38.140,100.411,9.066,26.088,0,
18/10/2025 3:40:41 PM,3.743,20.050,0.524,0.955,1071.7,998.613,0.000,4.112,4.112,3.116,8.644,38.635,99.472,8.993,24.962,0,
18/10/2025 3:40:41 PM,3.775,19.988,0.525,0.954,1072.7,998.626,0.000,4.112,4.112,2.835,8.636,39.169,98.526,8.920,24.305,0,
18/10/2025 3:40:41 PM,3.802,19.949,0.524,0.953,1072.0,998.634,0.000,4.060,4.060,2.747,8.629,39.169,97.757,8.856,23.648,0,
18/10/2025 3:40:42 PM,3.829,19.916,0.524,0.952,1072.4,998.641,0.000,3.955,3.955,2.850,8.622,39.131,97.209,8.811,23.085,0,
18/10/2025 3:40:42 PM,3.858,19.895,0.524,0.952,1072.3,998.645,0.000,3.925,3.925,2.968,8.618,38.941,96.584,8.757,22.803,0,
18/10/2025 3:40:42 PM,3.882,19.878,0.524,0.952,1072.6,998.649,0.000,3.865,3.865,2.806,8.614,38.674,95.923,8.702,22.240,0,
18/10/2025 3:40:42 PM,3.926,19.861,0.524,0.951,1072.7,998.652,0.000,3.820,3.820,2.880,8.610,38.864,95.295,8.649,21.583,0,
18/10/2025 3:40:42 PM,3.987,19.814,0.525,0.952,1074.4,998.663,0.000,3.827,3.827,2.865,8.607,38.826,94.656,8.598,20.363,0,
18/10/2025 3:40:43 PM,4.050,19.746,0.526,0.951,1075.8,998.678,0.000,3.753,3.753,2.658,8.604,38.941,93.924,8.542,19.425,0,
18/10/2025 3:40:43 PM,4.108,19.698,0.526,0.951,1076.5,998.688,0.000,3.753,3.753,2.481,8.599,39.246,93.098,8.480,18.580,0,
18/10/2025 3:40:43 PM,4.155,19.642,0.526,0.950,1076.9,998.700,0.000,3.723,3.723,2.865,8.594,39.589,91.814,8.375,17.924,0,
18/10/2025 3:40:43 PM,4.199,19.578,0.527,0.950,1078.5,998.714,0.000,3.715,3.715,2.599,8.588,40.123,90.006,8.223,17.267,0,
18/10/2025 3:40:43 PM,4.234,19.491,0.527,0.947,1078.1,998.731,0.000,3.708,3.708,2.451,8.580,40.886,87.759,8.029,16.797,0,
18/10/2025 3:40:44 PM,4.249,19.477,0.526,0.946,1077.1,998.733,0.000,3.685,3.685,2.510,8.570,41.496,85.300,7.810,16.422,0,
18/10/2025 3:40:44 PM,4.255,19.409,0.526,0.945,1077.6,998.747,0.000,3.663,3.663,2.318,8.556,41.801,81.947,7.508,16.047,0,
18/10/2025 3:40:44 PM,4.268,19.387,0.526,0.945,1078.0,998.752,0.000,3.738,3.738,2.318,8.546,41.839,80.129,7.344,16.047,0,
18/10/2025 3:40:44 PM,4.293,19.366,0.526,0.945,1078.1,998.756,0.000,3.760,3.760,2.421,8.537,41.877,78.577,7.205,15.953,0,
18/10/2025 3:40:45 PM,4.341,19.335,0.526,0.944,1078.5,998.763,0.000,3.663,3.663,2.229,8.528,41.954,77.172,7.081,15.484,0,
18/10/2025 3:40:45 PM,4.405,19.234,0.525,0.940,1076.6,998.782,0.000,3.655,3.655,2.318,8.519,42.182,75.805,6.966,14.545,0,
