// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:1980/01/04 21:02:02
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=prof 5

PreHeat=1000
Interval=200
SampleCnt=462

StartTime=1980/01/04 21:02:02
EndTime=1980/01/04 21:03:36

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.032
StartDepthA=-0.0227010914094588
StartDepthB=-0.023848755266494

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
4/01/1980 9:02:07 PM,0.000,21.615,0.026,0.040,43.4,997.878,0.000,0.000,0.000,0.000,7.462,42.716,95.655,8.635,149.957,0,
4/01/1980 9:02:07 PM,0.000,21.896,0.389,0.746,800.9,998.092,0.000,0.000,0.000,0.000,7.669,2.898,97.823,8.672,259.562,0,
4/01/1980 9:02:07 PM,0.066,23.066,0.492,0.958,1000.3,997.898,0.000,0.000,0.000,0.000,8.066,-17.278,101.645,8.681,784.506,0,
4/01/1980 9:02:07 PM,0.079,23.194,0.525,1.024,1066.5,997.893,0.000,1.992,1.992,2.200,8.251,-17.964,101.845,8.671,1617.714,0,
4/01/1980 9:02:08 PM,0.077,23.231,0.456,0.893,929.4,997.831,0.000,2.307,2.307,5.719,8.400,-18.117,102.206,8.700,1823.037,0,
4/01/1980 9:02:08 PM,0.096,23.233,0.528,1.030,1071.6,997.886,0.000,2.554,2.554,6.549,8.524,-18.422,101.960,8.674,1821.066,0,
4/01/1980 9:02:08 PM,0.108,23.239,0.528,1.029,1070.6,997.884,0.000,2.622,2.622,7.008,8.623,-18.727,101.952,8.674,1828.761,0,
4/01/1980 9:02:08 PM,0.108,23.232,0.528,1.029,1070.7,997.886,0.000,2.681,2.681,7.334,8.702,-18.689,102.308,8.704,1731.730,0,
4/01/1980 9:02:08 PM,0.114,23.230,0.528,1.029,1071.2,997.886,0.000,2.562,2.562,12.542,8.767,-18.727,102.303,8.704,1653.561,0,
4/01/1980 9:02:09 PM,0.117,23.239,0.528,1.030,1071.5,997.884,0.000,2.472,2.472,9.691,8.821,-18.918,102.445,8.719,1587.498,0,
4/01/1980 9:02:09 PM,0.121,23.238,0.528,1.030,1071.3,997.885,0.000,2.464,2.464,8.193,8.865,-18.956,102.439,8.715,1543.768,0,
4/01/1980 9:02:09 PM,0.115,23.236,0.528,1.030,1071.8,997.885,0.000,2.464,2.464,7.393,8.900,-18.689,102.535,8.721,1545.176,0,
4/01/1980 9:02:09 PM,0.119,23.232,0.528,1.030,1071.8,997.886,0.000,2.584,2.584,8.534,8.930,-19.109,102.558,8.720,1673.455,0,
4/01/1980 9:02:09 PM,0.114,23.232,0.528,1.030,1071.3,997.886,0.000,2.614,2.614,8.786,8.954,-18.880,102.450,8.711,1735.109,0,
4/01/1980 9:02:10 PM,0.110,23.238,0.528,1.029,1070.8,997.884,0.000,2.622,2.622,7.689,8.973,-18.956,102.404,8.708,1773.959,0,
4/01/1980 9:02:10 PM,0.121,23.232,0.528,1.029,1070.9,997.886,0.000,2.479,2.479,8.104,8.989,-19.032,102.561,8.722,1810.838,0,
4/01/1980 9:02:10 PM,0.125,23.219,0.528,1.029,1071.1,997.889,0.000,2.337,2.337,7.571,9.002,-18.803,102.504,8.718,1790.193,0,
4/01/1980 9:02:10 PM,0.121,23.232,0.528,1.029,1070.8,997.886,0.000,2.554,2.554,7.260,9.014,-18.269,102.831,8.745,1764.387,0,
4/01/1980 9:02:10 PM,0.123,23.243,0.528,1.029,1070.8,997.883,0.000,2.494,2.494,7.112,9.019,-17.964,102.905,8.751,1736.329,0,
4/01/1980 9:02:11 PM,0.123,23.245,0.528,1.029,1070.8,997.883,0.000,2.539,2.539,6.993,9.024,-17.812,102.772,8.739,1706.112,0,
4/01/1980 9:02:11 PM,0.123,23.240,0.528,1.030,1071.2,997.884,0.000,2.464,2.464,6.726,9.028,-17.812,102.637,8.727,1686.593,0,
4/01/1980 9:02:11 PM,0.129,23.248,0.528,1.029,1070.8,997.882,0.000,2.299,2.299,6.874,9.030,-17.774,102.754,8.738,1658.723,0,
4/01/1980 9:02:11 PM,0.131,23.239,0.528,1.030,1071.2,997.884,0.000,2.577,2.577,7.186,9.033,-17.697,102.725,8.735,1668.670,0,
4/01/1980 9:02:11 PM,0.133,23.243,0.528,1.030,1071.1,997.883,0.000,2.487,2.487,8.164,9.036,-17.774,102.745,8.734,1677.303,0,
4/01/1980 9:02:12 PM,0.138,23.240,0.528,1.030,1071.5,997.884,0.000,2.457,2.457,7.037,9.040,-18.269,102.786,8.736,1707.989,0,
4/01/1980 9:02:12 PM,0.140,23.238,0.528,1.030,1071.3,997.885,0.000,2.554,2.554,7.037,9.043,-18.041,102.743,8.732,1726.851,0,
4/01/1980 9:02:12 PM,0.140,23.238,0.528,1.030,1071.2,997.885,0.000,2.629,2.629,12.483,9.044,-17.659,102.787,8.737,1765.513,0,
4/01/1980 9:02:12 PM,0.148,23.238,0.528,1.030,1071.0,997.885,0.000,2.801,2.801,8.549,9.045,-17.697,102.731,8.734,1774.897,0,
4/01/1980 9:02:12 PM,0.159,23.242,0.528,1.030,1071.0,997.884,0.000,2.771,2.771,8.342,9.047,-17.812,102.728,8.732,1777.994,0,
4/01/1980 9:02:13 PM,0.175,23.240,0.528,1.030,1071.2,997.884,0.000,2.652,2.652,8.104,9.050,-17.850,102.766,8.736,1763.355,0,
4/01/1980 9:02:13 PM,0.198,23.239,0.528,1.029,1070.9,997.884,0.000,2.622,2.622,7.467,9.051,-17.697,102.764,8.735,1738.956,0,
4/01/1980 9:02:13 PM,0.215,23.240,0.528,1.030,1071.1,997.884,0.000,2.502,2.502,7.334,9.053,-17.659,102.758,8.735,1623.814,0,
4/01/1980 9:02:13 PM,0.228,23.232,0.528,1.030,1071.5,997.887,0.000,2.494,2.494,7.023,9.054,-17.697,102.766,8.737,1171.785,0,
4/01/1980 9:02:13 PM,0.247,23.230,0.528,1.030,1071.3,997.887,0.000,2.449,2.449,7.230,9.056,-17.392,102.803,8.740,1129.369,0,
4/01/1980 9:02:14 PM,0.261,23.229,0.528,1.029,1070.8,997.887,0.000,2.374,2.374,7.393,9.054,-16.782,102.901,8.750,1319.208,0,
4/01/1980 9:02:14 PM,0.280,23.227,0.528,1.030,1071.4,997.888,0.000,2.337,2.337,6.578,9.055,-17.125,102.908,8.750,1299.032,0,
4/01/1980 9:02:14 PM,0.297,23.222,0.528,1.029,1071.4,997.889,0.000,2.539,2.539,6.741,9.055,-16.896,102.884,8.748,1041.910,0,
4/01/1980 9:02:14 PM,0.316,23.217,0.528,1.030,1071.7,997.891,0.000,2.749,2.749,7.082,9.053,-16.362,102.981,8.757,1301.660,0,
4/01/1980 9:02:15 PM,0.335,23.215,0.528,1.030,1072.4,997.891,0.000,2.479,2.479,7.245,9.052,-16.210,103.033,8.762,855.637,0,
4/01/1980 9:02:15 PM,0.352,23.214,0.528,1.030,1072.1,997.892,0.000,2.562,2.562,7.363,9.051,-16.057,103.021,8.761,928.175,0,
4/01/1980 9:02:15 PM,0.368,23.210,0.528,1.030,1072.0,997.892,0.000,2.449,2.449,6.889,9.049,-15.905,103.063,8.766,706.524,0,
4/01/1980 9:02:15 PM,0.393,23.204,0.529,1.031,1073.2,997.894,0.000,2.547,2.547,7.778,9.049,-16.019,103.046,8.765,989.828,0,
4/01/1980 9:02:15 PM,0.419,23.204,0.528,1.030,1072.3,997.894,0.000,2.412,2.412,6.949,9.050,-16.057,102.977,8.760,1038.062,0,
4/01/1980 9:02:16 PM,0.438,23.189,0.529,1.030,1072.6,997.898,0.000,2.524,2.524,7.334,9.050,-16.095,102.965,8.762,959.143,0,
4/01/1980 9:02:16 PM,0.463,23.172,0.529,1.031,1073.9,997.903,0.000,2.584,2.584,7.126,9.050,-15.981,103.000,8.767,779.251,0,
4/01/1980 9:02:16 PM,0.505,23.162,0.528,1.029,1072.2,997.905,0.000,2.494,2.494,6.682,9.050,-15.867,102.943,8.764,764.893,0,
4/01/1980 9:02:16 PM,0.563,23.158,0.528,1.028,1071.8,997.906,0.000,2.539,2.539,7.437,9.050,-15.714,103.052,8.774,680.249,0,
4/01/1980 9:02:16 PM,0.618,23.155,0.528,1.028,1071.8,997.907,0.000,2.704,2.704,7.763,9.048,-14.875,103.173,8.783,582.280,0,
4/01/1980 9:02:17 PM,0.692,23.153,0.528,1.028,1071.7,997.908,0.000,2.562,2.562,7.052,9.046,-14.722,103.164,8.783,602.549,0,
4/01/1980 9:02:17 PM,0.736,23.144,0.528,1.028,1071.8,997.910,0.000,2.667,2.667,7.437,9.043,-14.455,103.274,8.793,760.576,0,
4/01/1980 9:02:17 PM,0.765,23.134,0.528,1.028,1071.9,997.912,0.000,2.681,2.681,7.408,9.042,-14.188,103.422,8.807,614.091,0,
4/01/1980 9:02:17 PM,0.771,23.134,0.528,1.028,1072.1,997.913,0.000,2.637,2.637,7.319,9.037,-13.464,103.383,8.804,714.688,0,
4/01/1980 9:02:17 PM,0.769,23.133,0.528,1.028,1071.8,997.913,0.000,2.479,2.479,6.578,9.034,-13.273,103.277,8.795,508.803,0,
4/01/1980 9:02:18 PM,0.771,23.130,0.528,1.028,1072.0,997.913,0.000,2.464,2.464,7.230,9.032,-13.388,103.391,8.805,802.429,0,
4/01/1980 9:02:18 PM,0.790,23.131,0.528,1.028,1072.0,997.913,0.000,2.494,2.494,6.193,9.031,-13.388,103.467,8.814,590.538,0,
4/01/1980 9:02:18 PM,0.822,23.131,0.528,1.028,1072.2,997.914,0.000,2.816,2.816,6.178,9.030,-13.349,103.429,8.810,674.900,0,
4/01/1980 9:02:18 PM,0.861,23.109,0.528,1.028,1072.2,997.919,0.000,2.659,2.659,7.141,9.029,-13.273,103.484,8.816,633.329,0,
4/01/1980 9:02:18 PM,0.899,23.085,0.528,1.026,1071.6,997.925,0.000,2.584,2.584,7.437,9.029,-13.159,103.454,8.820,555.910,0,
4/01/1980 9:02:19 PM,0.948,23.048,0.528,1.026,1071.6,997.934,0.000,2.831,2.831,9.172,9.028,-13.006,103.525,8.828,560.321,0,
4/01/1980 9:02:19 PM,1.002,23.010,0.528,1.025,1072.1,997.943,0.000,2.667,2.667,8.282,9.027,-12.892,103.467,8.830,543.805,0,
4/01/1980 9:02:19 PM,1.057,22.982,0.528,1.025,1072.6,997.950,0.000,2.786,2.786,7.882,9.027,-12.739,103.379,8.828,458.410,0,
4/01/1980 9:02:19 PM,1.111,22.964,0.528,1.025,1072.6,997.955,0.000,2.689,2.689,7.319,9.026,-12.548,103.390,8.832,481.026,0,
4/01/1980 9:02:19 PM,1.164,22.951,0.528,1.024,1072.8,997.958,0.000,2.659,2.659,6.578,9.025,-12.396,103.374,8.833,373.954,0,
4/01/1980 9:02:20 PM,1.218,22.939,0.528,1.024,1072.8,997.961,0.000,2.771,2.771,7.600,9.024,-12.281,103.326,8.831,380.523,0,
4/01/1980 9:02:20 PM,1.290,22.920,0.528,1.024,1073.0,997.966,0.000,2.876,2.876,7.067,9.024,-12.243,103.243,8.827,297.099,0,
4/01/1980 9:02:20 PM,1.336,22.908,0.529,1.024,1073.5,997.969,0.000,2.884,2.884,7.126,9.023,-12.205,103.017,8.809,336.136,0,
4/01/1980 9:02:20 PM,1.369,22.901,0.529,1.024,1073.8,997.971,0.000,2.899,2.899,6.874,9.023,-12.091,103.092,8.817,279.363,0,
4/01/1980 9:02:20 PM,1.384,22.895,0.529,1.024,1073.6,997.972,0.000,2.906,2.906,6.815,9.022,-11.519,102.980,8.808,309.955,0,
4/01/1980 9:02:21 PM,1.388,22.894,0.529,1.024,1073.4,997.973,0.000,2.921,2.921,6.638,9.020,-11.481,102.784,8.791,324.875,0,
4/01/1980 9:02:21 PM,1.395,22.894,0.529,1.024,1073.6,997.973,0.000,2.861,2.861,6.445,9.020,-11.633,102.586,8.774,313.615,0,
4/01/1980 9:02:21 PM,1.413,22.894,0.529,1.024,1073.4,997.973,0.000,2.989,2.989,7.097,9.020,-11.519,102.522,8.769,329.286,0,
4/01/1980 9:02:21 PM,1.439,22.893,0.529,1.024,1073.6,997.973,0.000,2.989,2.989,6.667,9.019,-11.442,102.483,8.767,302.072,0,
4/01/1980 9:02:21 PM,1.466,22.891,0.529,1.024,1073.6,997.974,0.000,3.049,3.049,6.874,9.019,-11.328,102.387,8.759,333.603,0,
4/01/1980 9:02:22 PM,1.510,22.885,0.529,1.023,1073.4,997.975,0.000,3.056,3.056,6.489,9.019,-11.252,102.210,8.744,310.424,0,
4/01/1980 9:02:22 PM,1.567,22.878,0.529,1.024,1073.6,997.977,0.000,3.221,3.221,6.978,9.019,-11.252,102.179,8.743,280.583,0,
4/01/1980 9:02:22 PM,1.623,22.873,0.529,1.023,1073.6,997.979,0.000,3.266,3.266,7.660,9.018,-11.061,102.146,8.742,269.603,0,
4/01/1980 9:02:22 PM,1.667,22.868,0.529,1.023,1073.8,997.980,0.000,3.408,3.408,7.556,9.018,-10.947,102.021,8.732,248.771,0,
4/01/1980 9:02:22 PM,1.703,22.865,0.529,1.024,1074.1,997.981,0.000,3.258,3.258,6.993,9.017,-10.832,101.856,8.718,238.730,0,
4/01/1980 9:02:23 PM,1.741,22.863,0.529,1.024,1074.2,997.982,0.000,3.168,3.168,7.082,9.017,-10.718,101.920,8.724,237.698,0,
4/01/1980 9:02:23 PM,1.806,22.858,0.529,1.023,1074.0,997.983,0.000,3.236,3.236,7.630,9.016,-10.489,101.655,8.703,205.135,0,
4/01/1980 9:02:23 PM,1.839,22.854,0.529,1.023,1074.1,997.984,0.000,3.431,3.431,7.245,9.016,-10.451,101.560,8.695,203.071,0,
4/01/1980 9:02:23 PM,1.865,22.852,0.529,1.024,1074.5,997.985,0.000,3.176,3.176,6.800,9.015,-10.336,101.626,8.700,187.118,0,
4/01/1980 9:02:23 PM,1.892,22.850,0.529,1.023,1074.2,997.986,0.000,3.168,3.168,6.741,9.015,-10.260,101.474,8.687,182.613,0,
4/01/1980 9:02:24 PM,1.904,22.848,0.529,1.024,1074.6,997.986,0.000,3.281,3.281,7.097,9.014,-9.955,101.346,8.676,186.085,0,
4/01/1980 9:02:24 PM,1.900,22.847,0.529,1.024,1074.4,997.986,0.000,3.363,3.363,6.786,9.012,-9.726,101.346,8.677,200.725,0,
4/01/1980 9:02:24 PM,1.900,22.848,0.529,1.024,1074.4,997.986,0.000,3.266,3.266,6.134,9.011,-9.688,101.297,8.672,200.162,0,
4/01/1980 9:02:24 PM,1.909,22.848,0.529,1.024,1074.5,997.986,0.000,3.318,3.318,7.171,9.010,-9.650,101.202,8.665,204.947,0,
4/01/1980 9:02:24 PM,1.934,22.846,0.529,1.024,1074.6,997.987,0.000,3.213,3.213,6.845,9.010,-9.688,101.111,8.658,192.091,0,
4/01/1980 9:02:25 PM,1.972,22.844,0.529,1.023,1074.3,997.987,0.000,3.213,3.213,6.297,9.009,-9.612,101.056,8.654,180.830,0,
4/01/1980 9:02:25 PM,2.016,22.838,0.529,1.023,1074.6,997.989,0.000,3.273,3.273,6.119,9.009,-9.535,101.011,8.651,179.986,0,
4/01/1980 9:02:25 PM,2.062,22.829,0.529,1.023,1074.6,997.991,0.000,3.393,3.393,6.919,9.009,-9.459,100.953,8.646,169.382,0,
4/01/1980 9:02:25 PM,2.118,22.820,0.529,1.023,1074.9,997.994,0.000,3.348,3.348,6.712,9.009,-9.383,100.994,8.651,171.822,0,
4/01/1980 9:02:25 PM,2.184,22.809,0.529,1.023,1075.0,997.997,0.000,3.408,3.408,6.874,9.008,-9.268,100.890,8.644,154.086,0,
4/01/1980 9:02:26 PM,2.257,22.792,0.530,1.023,1075.4,998.001,0.000,3.468,3.468,6.667,9.008,-9.116,100.882,8.645,142.450,0,
4/01/1980 9:02:26 PM,2.318,22.775,0.530,1.023,1075.6,998.006,0.000,3.460,3.460,6.815,9.007,-9.001,100.712,8.633,134.473,0,
4/01/1980 9:02:26 PM,2.377,22.757,0.530,1.023,1075.9,998.010,0.000,3.378,3.378,6.652,9.006,-8.849,100.521,8.620,123.494,0,
4/01/1980 9:02:26 PM,2.404,22.751,0.530,1.023,1076.0,998.012,0.000,3.356,3.356,6.534,9.005,-8.696,100.263,8.599,121.992,0,
4/01/1980 9:02:26 PM,2.421,22.746,0.530,1.023,1076.3,998.013,0.000,3.273,3.273,5.660,9.004,-8.620,99.987,8.575,120.491,0,
4/01/1980 9:02:27 PM,2.433,22.743,0.530,1.023,1076.4,998.014,0.000,3.228,3.228,5.749,9.003,-8.582,99.844,8.564,121.429,0,
4/01/1980 9:02:27 PM,2.442,22.740,0.530,1.023,1076.7,998.015,0.000,3.311,3.311,6.593,9.002,-8.467,99.628,8.546,119.271,0,
4/01/1980 9:02:27 PM,2.463,22.740,0.530,1.023,1077.0,998.015,0.000,3.303,3.303,6.208,9.001,-8.391,99.334,8.522,117.019,0,
4/01/1980 9:02:27 PM,2.488,22.740,0.530,1.023,1076.9,998.015,0.000,3.311,3.311,5.986,9.001,-8.353,99.086,8.501,110.356,0,
4/01/1980 9:02:27 PM,2.513,22.739,0.530,1.023,1076.8,998.016,0.000,3.438,3.438,6.030,9.000,-8.315,98.983,8.493,108.104,0,
4/01/1980 9:02:28 PM,2.551,22.734,0.530,1.023,1076.9,998.017,0.000,3.341,3.341,5.764,9.000,-8.239,98.858,8.483,105.570,0,
4/01/1980 9:02:28 PM,2.610,22.727,0.530,1.023,1076.6,998.019,0.000,3.236,3.236,5.512,9.000,-8.239,98.778,8.476,101.066,0,
4/01/1980 9:02:28 PM,2.675,22.723,0.530,1.023,1077.0,998.020,0.000,3.288,3.288,5.986,9.000,-8.162,98.496,8.452,96.749,0,
4/01/1980 9:02:28 PM,2.737,22.720,0.530,1.023,1076.9,998.021,0.000,3.228,3.228,6.016,8.999,-8.010,98.420,8.447,89.148,0,
4/01/1980 9:02:29 PM,2.786,22.715,0.530,1.023,1076.8,998.022,0.000,3.213,3.213,5.912,8.999,-7.933,98.156,8.425,83.706,0,
4/01/1980 9:02:29 PM,2.824,22.707,0.530,1.023,1077.4,998.025,0.000,3.243,3.243,5.853,8.998,-7.857,97.959,8.409,79.014,0,
4/01/1980 9:02:29 PM,2.844,22.699,0.531,1.023,1077.8,998.027,0.000,3.371,3.371,5.808,8.998,-7.743,97.943,8.408,79.295,0,
