// AAQ-RINKO Series AAQ-PRO2 Communication Software
// Version 1.06
// File Date:2025/08/17 14:21:51
// Copyright (C) JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
MeasMode=0
Model=PRO2

[Head]
SondeName=AAQ177-CAD
SondeNo=0136
SensorType=D0D1T1C1C2K0U3O0TOP0TPP1Q0
SensorType2=03030303030303030303030303
Channel=13
Comment=Aug 5

PreHeat=1000
Interval=200
SampleCnt=383

StartTime=2025/08/17 14:21:51
EndTime=2025/08/17 14:23:08

DepAdjRho=1.0250

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=1
PC_SWC=0
PC_SWD=0

DepthZero=0.219
StartDepthA=0.113938871720875
StartDepthB=0.113509305901306

FilmNo=144601B
UseMicroMol=0

CoefDate=2015/10/07

Ch1=-5.81083600e-02,1.869638000e-05,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.69772200e00,1.069701000e-03,-1.26507900e-08,2.919105000e-13,-3.52728500e-18,2.531630000e-23,0.000000000e00,0.000000000e00,
Ch4=2.423661000e-02,3.814907000e01,8.033290000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.03341200e00,7.490196000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch7=-9.43223700e00,1.467499000e-02,6.216078000e-08,1.130527000e-13,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch8=-4.24825000e01,2.260056000e06,-6.04631800e03,1.001100000e-02,4.400000000e-03,5.380000000e-05,-1.05100000e00,1.045489730e00,
Ch9=-5.53150100e00,1.071128000e-03,-1.28910100e-08,3.048651000e-13,-3.82419300e-18,2.768645000e-23,0.000000000e00,0.000000000e00,
Ch10=6.626887710e00,2.808857570e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch11=-5.11247900e00,1.744157000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch12=1250.0000000000,-0.038140000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch13=-8.91483700e01,9.384038000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,ORP [mV],DO [%],DO [mg/l],Quant. [µmol/(m2*s)],Mark,
17/08/2025 2:21:57 PM,0.773,15.027,0.558,0.904,1158.3,999.533,0.000,5.108,5.108,5.542,8.719,69.720,105.020,10.536,130.720,0,
17/08/2025 2:21:57 PM,0.812,15.027,0.558,0.904,1158.2,999.533,0.000,5.191,5.191,5.660,8.719,70.063,105.059,10.539,122.180,0,
17/08/2025 2:21:57 PM,0.842,15.028,0.559,0.905,1159.7,999.534,0.000,5.078,5.078,5.645,8.719,70.177,105.005,10.534,118.708,0,
17/08/2025 2:21:58 PM,0.869,15.026,0.559,0.906,1160.4,999.534,0.000,4.996,4.996,6.060,8.718,70.482,105.003,10.533,132.784,0,
17/08/2025 2:21:58 PM,0.888,15.023,0.560,0.908,1163.1,999.536,0.000,5.108,5.108,6.030,8.717,70.826,105.017,10.535,113.922,0,
17/08/2025 2:21:58 PM,0.913,15.020,0.560,0.908,1163.2,999.536,0.000,5.071,5.071,6.252,8.716,70.978,105.053,10.540,112.515,0,
17/08/2025 2:21:58 PM,0.949,15.021,0.559,0.905,1159.9,999.535,0.000,5.251,5.251,5.719,8.715,70.978,105.080,10.541,115.611,0,
17/08/2025 2:21:58 PM,0.993,15.024,0.558,0.905,1159.1,999.535,0.000,5.116,5.116,6.134,8.715,70.749,105.051,10.539,109.324,0,
17/08/2025 2:21:59 PM,1.035,15.025,0.558,0.904,1158.2,999.534,0.000,5.206,5.206,5.483,8.715,70.902,105.021,10.536,103.224,0,
17/08/2025 2:21:59 PM,1.073,15.025,0.558,0.904,1158.2,999.534,0.000,5.243,5.243,5.779,8.714,71.398,105.051,10.538,97.219,0,
17/08/2025 2:21:59 PM,1.105,15.024,0.559,0.905,1159.8,999.535,0.000,5.146,5.146,5.823,8.713,71.512,105.108,10.544,103.694,0,
17/08/2025 2:21:59 PM,1.124,15.021,0.561,0.908,1163.5,999.537,0.000,5.176,5.176,6.297,8.711,71.817,105.050,10.539,101.817,0,
17/08/2025 2:21:59 PM,1.143,15.020,0.561,0.909,1164.7,999.538,0.000,5.131,5.131,5.690,8.710,71.970,105.096,10.544,98.720,0,
17/08/2025 2:22:00 PM,1.170,15.017,0.561,0.908,1164.1,999.538,0.000,5.086,5.086,6.252,8.709,72.046,105.025,10.536,89.805,0,
17/08/2025 2:22:00 PM,1.203,15.017,0.561,0.908,1163.6,999.538,0.000,4.959,4.959,5.453,8.709,71.970,105.065,10.540,86.615,0,
17/08/2025 2:22:00 PM,1.239,15.020,0.561,0.909,1164.9,999.538,0.000,5.056,5.056,5.690,8.708,72.161,105.071,10.541,90.931,0,
17/08/2025 2:22:00 PM,1.264,15.020,0.561,0.909,1165.1,999.539,0.000,5.213,5.213,5.690,8.707,72.428,105.052,10.538,86.896,0,
17/08/2025 2:22:00 PM,1.286,15.019,0.562,0.909,1165.4,999.539,0.000,5.146,5.146,5.394,8.706,72.656,105.035,10.536,80.984,0,
17/08/2025 2:22:01 PM,1.317,15.019,0.561,0.909,1164.8,999.539,0.000,5.071,5.071,5.320,8.705,72.885,105.012,10.536,79.295,0,
17/08/2025 2:22:01 PM,1.359,15.019,0.561,0.908,1164.0,999.539,0.000,4.966,4.966,5.261,8.704,73.000,105.018,10.536,85.395,0,
17/08/2025 2:22:01 PM,1.410,15.022,0.561,0.908,1163.7,999.538,0.000,4.906,4.906,4.758,8.703,73.152,105.024,10.536,77.606,0,
17/08/2025 2:22:01 PM,1.450,15.022,0.561,0.909,1164.1,999.539,0.000,5.033,5.033,5.290,8.702,73.381,105.028,10.537,71.882,0,
17/08/2025 2:22:01 PM,1.475,15.018,0.561,0.909,1164.4,999.540,0.000,5.048,5.048,5.201,8.701,73.190,105.052,10.539,71.694,0,
17/08/2025 2:22:02 PM,1.492,15.017,0.561,0.909,1164.9,999.540,0.000,4.914,4.914,5.305,8.701,73.343,105.056,10.541,72.914,0,
17/08/2025 2:22:02 PM,1.515,15.016,0.562,0.910,1165.7,999.541,0.000,4.869,4.869,5.912,8.700,73.419,105.034,10.539,69.348,0,
17/08/2025 2:22:02 PM,1.538,15.016,0.562,0.910,1165.8,999.541,0.000,5.003,5.003,6.016,8.700,73.457,105.104,10.546,67.284,0,
17/08/2025 2:22:02 PM,1.563,15.016,0.562,0.910,1166.0,999.541,0.000,4.854,4.854,5.409,8.699,73.686,105.140,10.550,66.439,0,
17/08/2025 2:22:02 PM,1.586,15.015,0.562,0.910,1165.7,999.541,0.000,4.846,4.846,5.527,8.699,73.915,105.132,10.548,64.093,0,
17/08/2025 2:22:03 PM,1.607,15.015,0.562,0.910,1166.4,999.541,0.000,5.026,5.026,5.453,8.697,74.029,105.066,10.542,63.905,0,
17/08/2025 2:22:03 PM,1.630,15.016,0.562,0.910,1166.0,999.541,0.000,4.981,4.981,5.631,8.697,73.991,105.159,10.551,62.967,0,
17/08/2025 2:22:03 PM,1.658,15.015,0.562,0.910,1166.5,999.542,0.000,4.944,4.944,5.927,8.697,73.991,105.228,10.558,59.119,0,
17/08/2025 2:22:03 PM,1.676,15.013,0.562,0.910,1166.4,999.542,0.000,4.951,4.951,5.394,8.697,74.334,105.230,10.558,58.650,0,
17/08/2025 2:22:03 PM,1.702,15.012,0.562,0.910,1166.7,999.543,0.000,4.861,4.861,5.645,8.696,74.373,105.226,10.557,58.838,0,
17/08/2025 2:22:04 PM,1.737,15.015,0.561,0.909,1164.4,999.541,0.000,5.003,5.003,5.290,8.697,74.182,105.274,10.564,55.835,0,
17/08/2025 2:22:04 PM,1.775,15.018,0.560,0.908,1163.1,999.541,0.000,4.959,4.959,5.320,8.696,74.487,105.130,10.547,52.738,0,
17/08/2025 2:22:04 PM,1.809,15.018,0.561,0.908,1164.1,999.541,0.000,5.206,5.206,5.779,8.696,74.754,105.269,10.561,51.518,0,
17/08/2025 2:22:04 PM,1.826,15.016,0.562,0.910,1166.6,999.542,0.000,5.311,5.311,5.986,8.695,74.983,105.344,10.570,51.425,0,
17/08/2025 2:22:04 PM,1.847,15.015,0.562,0.910,1166.7,999.543,0.000,5.513,5.513,6.104,8.694,74.983,105.300,10.565,50.486,0,
17/08/2025 2:22:05 PM,1.872,15.016,0.562,0.910,1166.7,999.543,0.000,5.146,5.146,5.705,8.694,74.983,105.293,10.564,48.703,0,
17/08/2025 2:22:05 PM,1.903,15.017,0.562,0.910,1166.8,999.543,0.000,4.891,4.891,5.616,8.694,74.983,105.326,10.567,47.014,0,
17/08/2025 2:22:05 PM,1.924,15.018,0.562,0.911,1167.2,999.543,0.000,4.906,4.906,6.119,8.694,75.174,105.327,10.567,46.451,0,
17/08/2025 2:22:05 PM,1.943,15.018,0.563,0.911,1167.3,999.543,0.000,5.086,5.086,7.141,8.694,75.288,105.260,10.559,45.982,0,
17/08/2025 2:22:05 PM,1.962,15.020,0.562,0.911,1167.2,999.543,0.000,4.869,4.869,5.912,8.693,75.441,105.317,10.565,44.668,0,
17/08/2025 2:22:06 PM,1.985,15.022,0.562,0.911,1167.3,999.543,0.000,4.809,4.809,5.719,8.693,75.517,105.302,10.564,43.448,0,
17/08/2025 2:22:06 PM,2.007,15.022,0.562,0.911,1167.1,999.543,0.000,4.959,4.959,5.586,8.692,75.669,105.358,10.570,42.416,0,
17/08/2025 2:22:06 PM,2.044,15.023,0.562,0.910,1166.4,999.542,0.000,4.936,4.936,5.690,8.692,75.784,105.271,10.562,41.665,0,
17/08/2025 2:22:06 PM,2.110,15.026,0.562,0.910,1166.3,999.542,0.000,4.914,4.914,5.779,8.692,75.746,105.264,10.559,40.070,0,
17/08/2025 2:22:06 PM,2.160,15.026,0.562,0.910,1166.1,999.542,0.000,5.093,5.093,5.616,8.692,75.898,105.308,10.565,38.005,0,
17/08/2025 2:22:07 PM,2.204,15.023,0.562,0.910,1165.9,999.543,0.000,4.966,4.966,5.705,8.692,76.127,105.359,10.570,36.316,0,
17/08/2025 2:22:07 PM,2.240,15.018,0.562,0.911,1166.9,999.544,0.000,4.906,4.906,5.157,8.690,76.508,105.326,10.568,35.659,0,
17/08/2025 2:22:07 PM,2.271,15.016,0.562,0.910,1165.9,999.544,0.000,4.876,4.876,5.231,8.689,76.928,105.268,10.562,34.721,0,
17/08/2025 2:22:07 PM,2.295,15.016,0.562,0.911,1166.9,999.545,0.000,5.011,5.011,5.483,8.688,76.890,105.297,10.565,33.501,0,
17/08/2025 2:22:07 PM,2.320,15.014,0.563,0.911,1167.9,999.546,0.000,5.003,5.003,5.468,8.687,77.233,105.333,10.569,32.656,0,
17/08/2025 2:22:08 PM,2.347,15.013,0.563,0.911,1167.7,999.546,0.000,4.921,4.921,5.423,8.687,76.966,105.423,10.577,32.000,0,
17/08/2025 2:22:08 PM,2.368,15.012,0.563,0.912,1168.4,999.546,0.000,4.801,4.801,5.483,8.685,77.424,105.455,10.582,31.437,0,
17/08/2025 2:22:08 PM,2.393,15.012,0.563,0.912,1168.5,999.546,0.000,4.704,4.704,5.542,8.685,77.233,105.493,10.586,30.686,0,
17/08/2025 2:22:08 PM,2.418,15.014,0.563,0.911,1168.0,999.546,0.000,4.846,4.846,5.645,8.685,77.348,105.486,10.584,29.841,0,
17/08/2025 2:22:08 PM,2.454,15.015,0.562,0.911,1167.2,999.546,0.000,4.921,4.921,5.483,8.685,77.309,105.508,10.586,28.809,0,
17/08/2025 2:22:09 PM,2.498,15.016,0.562,0.910,1166.7,999.546,0.000,4.936,4.936,5.468,8.684,77.462,105.553,10.589,27.871,0,
17/08/2025 2:22:09 PM,2.553,15.016,0.563,0.911,1167.8,999.546,0.000,4.951,4.951,5.261,8.684,77.500,105.603,10.596,27.026,0,
17/08/2025 2:22:09 PM,2.610,15.015,0.563,0.912,1168.5,999.547,0.000,5.003,5.003,5.290,8.684,77.691,105.637,10.600,25.618,0,
17/08/2025 2:22:09 PM,2.671,15.021,0.563,0.912,1168.3,999.546,0.000,4.861,4.861,5.142,8.683,78.149,105.622,10.598,23.648,0,
17/08/2025 2:22:09 PM,2.709,15.020,0.563,0.911,1167.5,999.546,0.000,4.824,4.824,5.053,8.682,78.149,105.605,10.595,22.803,0,
17/08/2025 2:22:10 PM,2.749,15.020,0.563,0.911,1167.5,999.546,0.000,4.914,4.914,5.261,8.682,78.149,105.640,10.598,22.146,0,
17/08/2025 2:22:10 PM,2.782,15.019,0.563,0.912,1168.6,999.547,0.000,5.041,5.041,5.719,8.682,78.187,105.588,10.592,21.302,0,
17/08/2025 2:22:10 PM,2.816,15.020,0.563,0.911,1167.6,999.547,0.000,5.018,5.018,5.616,8.681,78.301,105.579,10.591,20.551,0,
17/08/2025 2:22:10 PM,2.837,15.021,0.563,0.912,1169.1,999.547,0.000,5.011,5.011,5.705,8.680,78.606,105.624,10.597,19.706,0,
17/08/2025 2:22:11 PM,2.849,15.021,0.564,0.913,1169.4,999.547,0.000,4.914,4.914,5.172,8.680,78.682,105.556,10.589,19.425,0,
17/08/2025 2:22:11 PM,2.870,15.022,0.563,0.913,1169.2,999.547,0.000,4.973,4.973,5.527,8.679,78.759,105.576,10.590,19.237,0,
17/08/2025 2:22:11 PM,2.908,15.022,0.563,0.913,1169.2,999.548,0.000,4.936,4.936,5.453,8.679,78.797,105.496,10.583,18.674,0,
17/08/2025 2:22:11 PM,2.963,15.022,0.564,0.913,1169.3,999.548,0.000,5.123,5.123,5.912,8.679,78.835,105.475,10.581,17.924,0,
17/08/2025 2:22:11 PM,3.020,15.024,0.563,0.913,1169.3,999.548,0.000,4.831,4.831,5.527,8.678,79.026,105.429,10.575,16.985,0,
17/08/2025 2:22:12 PM,3.062,15.023,0.563,0.912,1168.6,999.548,0.000,4.764,4.764,5.275,8.677,79.331,105.471,10.581,16.234,0,
17/08/2025 2:22:12 PM,3.095,15.021,0.563,0.912,1168.6,999.548,0.000,4.756,4.756,5.394,8.676,79.560,105.544,10.588,15.765,0,
17/08/2025 2:22:12 PM,3.127,15.022,0.563,0.912,1168.3,999.548,0.000,4.884,4.884,5.394,8.675,79.712,105.536,10.587,15.296,0,
17/08/2025 2:22:12 PM,3.156,15.024,0.563,0.912,1169.1,999.548,0.000,5.026,5.026,5.261,8.674,79.712,105.584,10.592,14.921,0,
17/08/2025 2:22:12 PM,3.184,15.023,0.564,0.913,1170.0,999.549,0.000,5.341,5.341,5.527,8.674,79.598,105.569,10.591,14.451,0,
17/08/2025 2:22:13 PM,3.221,15.021,0.564,0.913,1170.2,999.549,0.000,5.116,5.116,5.542,8.674,79.789,105.582,10.591,13.888,0,
17/08/2025 2:22:13 PM,3.247,15.021,0.564,0.914,1170.8,999.550,0.000,5.041,5.041,5.527,8.674,79.789,105.579,10.591,13.513,0,
17/08/2025 2:22:13 PM,3.270,15.022,0.564,0.914,1171.1,999.550,0.000,4.966,4.966,5.512,8.673,80.017,105.596,10.593,13.138,0,
17/08/2025 2:22:13 PM,3.289,15.022,0.565,0.914,1171.6,999.550,0.000,4.996,4.996,5.187,8.672,80.246,105.654,10.597,12.762,0,
17/08/2025 2:22:13 PM,3.322,15.023,0.564,0.914,1170.5,999.550,0.000,5.071,5.071,5.571,8.672,80.361,105.600,10.593,12.481,0,
17/08/2025 2:22:14 PM,3.350,15.023,0.564,0.914,1171.0,999.550,0.000,4.959,4.959,5.187,8.671,80.513,105.609,10.594,12.105,0,
17/08/2025 2:22:14 PM,3.371,15.022,0.564,0.914,1171.1,999.550,0.000,5.041,5.041,5.779,8.670,80.513,105.633,10.596,11.824,0,
17/08/2025 2:22:14 PM,3.402,15.021,0.564,0.914,1171.2,999.551,0.000,5.236,5.236,6.208,8.670,80.513,105.595,10.593,11.542,0,
17/08/2025 2:22:14 PM,3.442,15.021,0.564,0.914,1170.7,999.551,0.000,5.041,5.041,5.956,8.670,80.628,105.648,10.599,11.167,0,
17/08/2025 2:22:14 PM,3.488,15.019,0.564,0.914,1170.8,999.551,0.000,4.884,4.884,5.453,8.670,80.628,105.632,10.597,10.698,0,
17/08/2025 2:22:15 PM,3.530,15.018,0.564,0.914,1171.0,999.552,0.000,4.839,4.839,5.557,8.670,80.513,105.642,10.598,10.229,0,
17/08/2025 2:22:15 PM,3.570,15.019,0.565,0.914,1171.6,999.552,0.000,4.973,4.973,5.349,8.670,80.780,105.699,10.604,9.853,0,
17/08/2025 2:22:15 PM,3.606,15.021,0.564,0.914,1170.9,999.552,0.000,4.929,4.929,5.438,8.670,80.818,105.602,10.595,9.478,0,
17/08/2025 2:22:15 PM,3.627,15.022,0.565,0.915,1172.3,999.552,0.000,5.400,5.400,5.838,8.670,80.933,105.679,10.601,9.103,0,
17/08/2025 2:22:15 PM,3.640,15.022,0.566,0.916,1173.7,999.553,0.000,5.243,5.243,5.942,8.671,80.704,105.643,10.597,9.009,0,
17/08/2025 2:22:16 PM,3.669,15.021,0.565,0.916,1173.3,999.553,0.000,5.138,5.138,6.075,8.672,80.742,105.729,10.605,8.915,0,
17/08/2025 2:22:16 PM,3.694,15.022,0.565,0.915,1173.0,999.553,0.000,5.176,5.176,5.942,8.671,81.238,105.716,10.605,8.727,0,
17/08/2025 2:22:16 PM,3.722,15.021,0.565,0.916,1173.1,999.553,0.000,4.996,4.996,6.401,8.670,81.467,105.679,10.601,8.352,0,
17/08/2025 2:22:16 PM,3.756,15.021,0.566,0.916,1174.2,999.553,0.000,4.966,4.966,5.542,8.670,81.390,105.638,10.598,8.070,0,
17/08/2025 2:22:16 PM,3.789,15.023,0.566,0.917,1174.7,999.554,0.000,4.996,4.996,5.601,8.670,81.543,105.656,10.598,7.789,0,
17/08/2025 2:22:17 PM,3.819,15.024,0.567,0.918,1175.9,999.554,0.000,4.936,4.936,5.542,8.669,81.657,105.719,10.604,7.601,0,
17/08/2025 2:22:17 PM,3.859,15.021,0.567,0.919,1177.0,999.555,0.000,4.786,4.786,4.965,8.668,81.924,105.699,10.602,7.413,0,
17/08/2025 2:22:17 PM,3.905,15.005,0.567,0.918,1176.4,999.557,0.000,4.914,4.914,5.364,8.668,81.772,105.694,10.602,7.038,0,
17/08/2025 2:22:17 PM,3.943,15.012,0.567,0.917,1175.5,999.556,0.000,4.801,4.801,5.512,8.668,82.115,105.731,10.606,6.850,0,
17/08/2025 2:22:17 PM,3.974,15.004,0.568,0.919,1177.9,999.558,0.000,4.914,4.914,5.409,8.667,82.268,105.724,10.609,6.756,0,
17/08/2025 2:22:18 PM,4.004,14.995,0.568,0.918,1177.6,999.560,0.000,4.914,4.914,5.438,8.666,82.344,105.727,10.611,6.569,0,
17/08/2025 2:22:18 PM,4.025,14.994,0.568,0.919,1178.8,999.561,0.000,4.764,4.764,4.891,8.665,82.573,105.660,10.605,6.381,0,
17/08/2025 2:22:18 PM,4.048,14.994,0.569,0.920,1179.7,999.561,0.000,4.771,4.771,4.905,8.664,82.725,105.664,10.606,6.287,0,
